episode,steps,return
192,167,-227.0
193,56,-80.0
194,77,-83.0
195,200,-353.0
196,200,-380.0
197,196,-283.0
198,200,-308.0
199,200,-326.0
200,100,-160.0
201,145,-223.0
202,200,-371.0
203,52,-40.0
204,45,-42.0
205,200,-317.0
206,200,-353.0
207,152,-230.0
208,165,-252.0
209,172,-268.0
210,200,-326.0
211,200,-317.0
212,200,-272.0
213,116,-185.0
214,116,-221.0
215,187,-364.0
216,200,-299.0
217,61,-67.0
218,61,-67.0
219,134,-167.0
220,200,-335.0
221,119,-206.0
222,42,-48.0
223,13,-1.0
224,88,-148.0
225,103,-181.0
226,155,-242.0
227,167,-263.0
228,151,-229.0
229,140,-191.0
230,200,-245.0
231,170,-302.0
232,153,-222.0
233,69,-93.0
234,200,-308.0
235,14,-2.0
236,114,-210.0
237,41,-29.0
238,200,-317.0
239,200,-317.0
240,17,4.0
241,200,-326.0
242,200,-272.0
243,200,-344.0
244,35,-41.0
245,200,-272.0
246,87,-111.0
247,200,-362.0
248,118,-160.0
249,167,-245.0
250,103,-91.0
251,109,-115.0
252,200,-326.0
253,200,-335.0
254,200,-308.0
255,200,-380.0
256,200,-308.0
257,67,-91.0
258,157,-190.0
259,200,-389.0
260,36,-24.0
261,93,-81.0
262,110,-143.0
263,200,-281.0
264,134,-167.0
265,200,-326.0
266,139,-199.0
267,79,-157.0
268,109,-169.0
269,200,-299.0
270,146,-197.0
271,147,-216.0
272,175,-280.0
273,168,-318.0
274,200,-299.0
275,55,-97.0
276,102,-126.0
277,141,-210.0
278,113,-146.0
279,187,-247.0
280,37,-34.0
281,200,-317.0
282,160,-238.0
283,38,-35.0
284,163,-259.0
285,61,-85.0
286,200,-317.0
287,200,-308.0
288,145,-187.0
289,180,-285.0
290,46,-43.0
291,37,-34.0
292,200,-290.0
293,58,-82.0
294,190,-304.0
295,200,-317.0
296,118,-196.0
297,80,-104.0
298,29,-17.0
299,93,-117.0
300,143,-176.0
301,19,-7.0
302,200,-353.0
303,149,-218.0
304,66,-81.0
305,200,-281.0
306,194,-344.0
307,126,-204.0
308,97,-157.0
309,126,-186.0
310,103,-190.0
311,136,-214.0
312,126,-195.0
313,162,-213.0
314,200,-371.0
315,102,-135.0
316,152,-230.0
317,79,-76.0
318,97,-139.0
319,140,-218.0
320,139,-208.0
321,48,-36.0
322,25,-40.0
323,134,-203.0
324,106,-121.0
325,200,-335.0
326,28,-52.0
327,195,-273.0
328,119,-179.0
329,98,-140.0
330,200,-353.0
331,56,-62.0
332,39,-27.0
333,200,-281.0
334,101,-170.0
335,83,-89.0
336,70,-85.0
337,25,-4.0
338,113,-173.0
339,176,-236.0
340,91,-106.0
341,66,-72.0
342,158,-218.0
343,143,-212.0
344,105,-129.0
345,190,-358.0
346,141,-174.0
347,100,-124.0
348,20,1.0
349,80,-113.0
350,7,5.0
351,157,-217.0
352,151,-211.0
353,36,-24.0
354,148,-199.0
355,151,-247.0
356,200,-380.0
357,26,-32.0
358,61,-94.0
359,89,-77.0
360,157,-217.0
361,200,-326.0
362,14,-2.0
363,86,-137.0
364,74,-80.0
365,40,-64.0
366,118,-187.0
367,80,-95.0
368,51,-39.0
369,105,-147.0
370,69,-111.0
371,147,-216.0
372,10,11.0
373,32,-29.0
374,200,-335.0
375,30,-9.0
376,31,-10.0
377,136,-178.0
378,134,-149.0
379,55,-88.0
380,101,-152.0
381,68,-92.0
382,27,-33.0
383,200,-353.0
384,200,-299.0
385,101,-143.0
386,145,-196.0
387,200,-317.0
388,108,-186.0
389,84,-99.0
390,142,-166.0
391,57,-63.0
392,84,-126.0
393,188,-257.0
394,50,-47.0
395,100,-88.0
396,34,-31.0
397,78,-93.0
398,106,-130.0
399,83,-89.0
400,9,3.0
401,66,-72.0
402,145,-169.0
403,39,-36.0
404,73,-88.0
405,200,-335.0
406,172,-259.0
407,48,-54.0
408,103,-154.0
409,31,-28.0
410,77,-119.0
411,16,5.0
412,200,-281.0
413,82,-88.0
414,38,-26.0
415,117,-150.0
416,94,-136.0
417,74,-89.0
418,122,-164.0
419,105,-120.0
420,92,-125.0
421,56,-62.0
422,85,-109.0
423,30,-36.0
424,110,-206.0
425,83,-98.0
426,56,-89.0
427,164,-224.0
428,95,-137.0
429,32,-47.0
430,63,-60.0
431,17,-5.0
432,65,-116.0
433,18,-15.0
434,60,-75.0
435,76,-118.0
436,101,-152.0
437,200,-281.0
438,68,-83.0
439,94,-73.0
440,172,-223.0
441,87,-111.0
442,119,-161.0
443,165,-243.0
444,84,-117.0
445,37,-52.0
446,76,-100.0
447,165,-306.0
448,70,-76.0
449,86,-119.0
450,133,-211.0
451,200,-299.0
452,105,-129.0
453,44,-59.0
454,170,-275.0
455,32,-38.0
456,123,-165.0
457,29,-44.0
458,54,-60.0
459,185,-272.0
460,12,0.0
461,10,11.0
462,136,-223.0
463,97,-166.0
464,20,1.0
465,32,-29.0
466,200,-344.0
467,154,-223.0
468,11,-17.0
469,131,-164.0
470,174,-198.0
471,8,4.0
472,127,-214.0
473,87,-102.0
474,75,-108.0
475,91,-124.0
476,95,-110.0
477,61,-49.0
478,200,-344.0
479,123,-174.0
480,87,-120.0
481,95,-119.0
482,19,-16.0
483,45,-33.0
484,67,-91.0
485,23,-20.0
486,38,-53.0
487,106,-157.0
488,74,-71.0
489,26,-14.0
490,114,-174.0
491,43,-67.0
492,78,-129.0
493,23,-11.0
494,200,-326.0
495,9,3.0
496,84,-72.0
497,60,-57.0
498,92,-152.0
499,50,-74.0
500,71,-86.0
501,50,-74.0
502,42,-66.0
503,69,-66.0
504,83,-143.0
505,65,-44.0
506,85,-127.0
507,49,-55.0
508,96,-147.0
509,122,-182.0
510,70,-85.0
511,200,-326.0
512,142,-184.0
513,18,-33.0
514,94,-145.0
515,58,-55.0
516,85,-127.0
517,76,-109.0
518,14,7.0
519,40,-46.0
520,53,-41.0
521,77,-110.0
522,97,-148.0
523,17,4.0
524,64,-70.0
525,58,-55.0
526,84,-99.0
527,14,-2.0
528,33,-39.0
529,62,-86.0
530,46,-70.0
531,15,-3.0
532,119,-170.0
533,130,-199.0
534,58,-46.0
535,100,-151.0
536,24,-21.0
537,73,-79.0
538,125,-185.0
539,9,12.0
540,86,-92.0
541,44,-77.0
542,109,-169.0
543,112,-163.0
544,104,-128.0
545,12,-9.0
546,41,-29.0
547,13,8.0
548,22,-1.0
549,13,-1.0
550,13,8.0
551,95,-128.0
552,44,-50.0
553,100,-115.0
554,128,-161.0
555,72,-87.0
556,10,11.0
557,89,-95.0
558,64,-79.0
559,153,-249.0
560,18,-6.0
561,104,-155.0
562,33,-21.0
563,49,-46.0
564,47,-71.0
565,80,-104.0
566,24,-12.0
567,58,-73.0
568,173,-224.0
569,156,-189.0
570,104,-173.0
571,41,-20.0
572,107,-158.0
573,69,-93.0
574,10,11.0
575,41,-38.0
576,79,-85.0
577,13,8.0
578,29,-35.0
579,45,-60.0
580,53,-68.0
581,184,-217.0
582,9,3.0
583,65,-80.0
584,120,-162.0
585,96,-138.0
586,29,-8.0
587,47,-62.0
588,118,-133.0
589,21,-9.0
590,38,-53.0
591,110,-107.0
592,29,-26.0
593,191,-296.0
594,36,-24.0
595,32,-65.0
596,68,-74.0
597,79,-121.0
598,69,-84.0
599,14,7.0
600,34,-22.0
601,50,-56.0
602,18,-24.0
603,37,-25.0
604,169,-229.0
605,106,-121.0
606,24,-3.0
607,118,-196.0
608,32,-29.0
609,90,-123.0
610,66,-99.0
611,18,-6.0
612,170,-284.0
613,67,-82.0
614,107,-131.0
615,13,-1.0
616,127,-151.0
617,8,13.0
618,98,-158.0
619,54,-60.0
620,52,-49.0
621,13,-1.0
622,121,-190.0
623,44,-50.0
624,98,-104.0
625,36,-15.0
626,65,-62.0
627,17,-5.0
628,100,-115.0
629,32,-11.0
630,51,-39.0
631,30,-9.0
632,9,12.0
633,86,-137.0
634,161,-203.0
635,45,-33.0
636,182,-296.0
637,22,-10.0
638,34,-31.0
639,124,-229.0
640,11,1.0
641,15,-12.0
642,150,-282.0
643,8,13.0
644,81,-105.0
645,11,10.0
646,38,-44.0
647,11,10.0
648,25,-22.0
649,19,-7.0
650,29,-8.0
651,36,-33.0
652,28,-34.0
653,15,-12.0
654,72,-96.0
655,166,-253.0
656,28,-16.0
657,38,-44.0
658,200,-362.0
659,55,-43.0
660,119,-206.0
661,53,-50.0
662,14,-2.0
663,22,-19.0
664,97,-130.0
665,21,-9.0
666,30,-9.0
667,92,-143.0
668,31,-28.0
669,55,-115.0
670,17,4.0
671,12,0.0
672,57,-54.0
673,13,8.0
674,54,-69.0
675,44,-50.0
676,14,-2.0
677,53,-50.0
678,50,-47.0
679,63,-69.0
680,20,1.0
681,20,-8.0
682,15,-12.0
683,24,-30.0
684,53,-113.0
685,15,-12.0
686,24,-21.0
687,54,-60.0
688,45,-33.0
689,141,-201.0
690,11,-17.0
691,52,-40.0
692,39,-36.0
693,32,-11.0
694,14,7.0
695,29,-17.0
696,49,-28.0
697,31,-37.0
698,14,-11.0
699,18,3.0
700,38,-44.0
701,120,-180.0
702,14,7.0
703,10,2.0
704,15,-3.0
705,66,-81.0
706,13,8.0
707,108,-123.0
708,10,2.0
709,135,-249.0
710,16,-22.0
711,30,-18.0
712,33,-21.0
713,33,-30.0
714,154,-268.0
715,75,-99.0
716,20,-17.0
717,25,-4.0
718,36,-33.0
719,154,-214.0
720,30,-45.0
721,37,-25.0
722,10,-7.0
723,18,3.0
724,96,-129.0
725,34,-22.0
726,170,-257.0
727,33,-30.0
728,67,-82.0
729,21,0.0
730,77,-101.0
731,52,-67.0
732,49,-55.0
733,9,3.0
734,13,-10.0
735,24,-39.0
736,42,-39.0
737,44,-59.0
738,13,-1.0
739,100,-124.0
740,30,-54.0
741,21,-18.0
742,84,-153.0
743,13,8.0
744,10,2.0
745,10,11.0
746,19,2.0
747,40,-82.0
748,31,-28.0
749,14,7.0
750,25,-4.0
751,169,-247.0
752,17,-14.0
753,49,-46.0
754,79,-130.0
755,13,8.0
756,9,12.0
757,45,-51.0
758,15,-12.0
759,31,-10.0
760,32,-20.0
761,10,11.0
762,50,-74.0
763,17,-14.0
764,78,-102.0
765,14,7.0
766,28,-16.0
767,151,-211.0
768,16,5.0
769,43,-67.0
770,82,-88.0
771,35,-41.0
772,24,-3.0
773,28,-25.0
774,49,-55.0
775,14,7.0
776,52,-40.0
777,24,-12.0
778,36,-51.0
779,51,-66.0
780,23,-20.0
781,40,-19.0
782,26,-5.0
783,45,-42.0
784,31,-10.0
785,13,8.0
786,47,-62.0
787,15,-3.0
788,32,-11.0
789,10,2.0
790,9,3.0
791,12,9.0
792,125,-149.0
793,27,-15.0
794,60,-57.0
795,76,-109.0
796,44,-32.0
797,25,-13.0
798,19,-7.0
799,60,-66.0
800,11,10.0
801,12,9.0
802,105,-129.0
803,69,-75.0
804,116,-176.0
805,90,-150.0
806,46,-52.0
807,96,-129.0
808,36,-51.0
809,30,-36.0
810,53,-86.0
811,34,-58.0
812,24,-21.0
813,41,-47.0
814,83,-134.0
815,14,7.0
816,37,-16.0
817,77,-83.0
818,53,-50.0
819,25,-4.0
820,21,-9.0
821,141,-264.0
822,17,-14.0
823,48,-63.0
824,21,-9.0
825,22,-28.0
826,29,-17.0
827,41,-20.0
828,16,-4.0
829,53,-68.0
830,78,-93.0
831,11,1.0
832,17,-5.0
833,88,-202.0
834,20,1.0
835,14,-2.0
836,48,-45.0
837,13,8.0
838,90,-87.0
839,13,-19.0
840,34,-13.0
841,36,-51.0
842,25,-13.0
843,14,-2.0
844,16,-4.0
845,37,-34.0
846,35,-32.0
847,15,6.0
848,12,9.0
849,30,-27.0
850,41,-74.0
851,13,-10.0
852,32,-29.0
853,62,-86.0
854,14,7.0
855,35,-68.0
856,80,-68.0
857,28,-25.0
858,48,-72.0
859,6,15.0
860,67,-64.0
861,11,10.0
862,68,-83.0
863,60,-48.0
864,10,11.0
865,27,-33.0
866,14,-2.0
867,15,-3.0
868,17,4.0
869,42,-57.0
870,77,-128.0
871,11,1.0
872,14,-2.0
873,40,-55.0
874,19,2.0
875,73,-97.0
876,15,6.0
877,15,6.0
878,10,2.0
879,43,-49.0
880,37,-43.0
881,25,-4.0
882,84,-81.0
883,13,8.0
884,28,-7.0
885,40,-37.0
886,39,-36.0
887,13,8.0
888,76,-100.0
889,121,-172.0
890,42,-57.0
891,30,-45.0
892,21,-9.0
893,35,-32.0
894,60,-66.0
895,128,-152.0
896,27,-24.0
897,40,-46.0
898,13,-1.0
899,11,10.0
900,16,-4.0
901,73,-61.0
902,40,-37.0
903,20,1.0
904,24,-3.0
905,25,-13.0
906,8,13.0
907,37,-43.0
908,11,10.0
909,27,-24.0
910,20,-17.0
911,27,-42.0
912,16,-13.0
913,39,-27.0
914,8,4.0
915,19,-7.0
916,69,-93.0
917,76,-118.0
918,51,-48.0
919,51,-48.0
920,16,5.0
921,17,-14.0
922,20,-8.0
923,8,13.0
924,59,-92.0
925,17,-5.0
926,16,-4.0
927,14,7.0
928,37,-70.0
929,39,-27.0
930,43,-49.0
931,14,-2.0
932,10,2.0
933,25,-13.0
934,25,-22.0
935,18,-15.0
936,36,-42.0
937,10,2.0
938,15,-3.0
939,53,-68.0
940,14,7.0
941,14,-2.0
942,17,4.0
943,22,-10.0
944,14,-2.0
945,11,1.0
946,9,12.0
947,15,-3.0
948,18,-6.0
949,21,-9.0
950,12,9.0
951,41,-47.0
952,21,-18.0
953,13,8.0
954,19,-7.0
955,95,-146.0
956,23,-2.0
957,16,5.0
958,24,-30.0
959,73,-70.0
960,69,-84.0
961,15,6.0
962,106,-175.0
963,15,6.0
964,75,-99.0
965,11,10.0
966,25,-22.0
967,42,-57.0
968,53,-50.0
969,14,7.0
970,15,-3.0
971,82,-124.0
972,11,1.0
973,26,-32.0
974,13,8.0
975,20,-8.0
976,18,-15.0
977,13,8.0
978,36,-24.0
979,13,-1.0
980,18,-6.0
981,10,11.0
982,11,10.0
983,45,-51.0
984,6,15.0
985,12,-9.0
986,19,2.0
987,55,-70.0
988,50,-47.0
989,59,-110.0
990,26,-14.0
991,17,-14.0
992,10,11.0
993,26,-5.0
994,14,-2.0
995,61,-67.0
996,57,-72.0
997,39,-36.0
998,18,-6.0
999,38,-26.0
1000,19,-7.0
1001,15,6.0
1002,44,-41.0
1003,58,-55.0
1004,33,-12.0
1005,135,-204.0
1006,12,0.0
1007,41,-65.0
1008,18,-6.0
1009,16,-4.0
1010,29,-26.0
1011,28,-7.0
1012,13,-1.0
1013,39,-54.0
1014,11,10.0
1015,127,-151.0
1016,15,6.0
1017,7,14.0
1018,34,-40.0
1019,64,-88.0
1020,44,-41.0
1021,26,-41.0
1022,52,-85.0
1023,21,-9.0
1024,12,-9.0
1025,70,-112.0
1026,35,-32.0
1027,58,-73.0
1028,9,12.0
1029,16,5.0
1030,12,9.0
1031,14,7.0
1032,17,4.0
1033,11,10.0
1034,67,-82.0
1035,60,-57.0
1036,72,-78.0
1037,25,-13.0
1038,21,0.0
1039,21,0.0
1040,9,12.0
1041,24,-12.0
1042,12,-9.0
1043,44,-59.0
1044,44,-41.0
1045,50,-74.0
1046,13,-1.0
1047,31,-19.0
1048,9,12.0
1049,27,-6.0
1050,17,-5.0
1051,18,3.0
1052,39,-45.0
1053,22,-1.0
1054,13,-1.0
1055,28,-7.0
1056,12,0.0
1057,14,7.0
1058,27,-15.0
1059,17,-5.0
1060,33,-39.0
1061,32,-47.0
1062,12,9.0
1063,31,-10.0
1064,22,-1.0
1065,41,-74.0
1066,17,4.0
1067,23,-11.0
1068,26,-23.0
1069,21,-9.0
1070,31,-19.0
1071,31,-10.0
1072,30,-63.0
1073,60,-75.0
1074,22,-19.0
1075,29,-17.0
1076,13,-10.0
1077,14,7.0
1078,15,6.0
1079,20,-8.0
1080,15,-3.0
1081,13,-10.0
1082,25,-31.0
1083,27,-24.0
1084,26,-5.0
1085,10,11.0
1086,13,-1.0
1087,26,-14.0
1088,12,9.0
1089,16,-4.0
1090,10,11.0
1091,24,-12.0
1092,14,-11.0
1093,39,-45.0
1094,15,6.0
1095,19,-7.0
1096,33,-57.0
1097,12,0.0
1098,10,11.0
1099,12,0.0
1100,13,8.0
1101,11,10.0
1102,32,-47.0
1103,59,-56.0
1104,15,6.0
1105,41,-56.0
1106,35,-41.0
1107,11,-8.0
1108,15,-12.0
1109,16,5.0
1110,19,-7.0
1111,30,-27.0
1112,8,13.0
1113,14,-2.0
1114,12,-9.0
1115,22,-19.0
1116,36,-42.0
1117,24,-12.0
1118,25,-22.0
1119,13,8.0
1120,15,-3.0
1121,14,-11.0
1122,30,-9.0
1123,17,4.0
1124,99,-123.0
1125,30,-36.0
1126,36,-33.0
1127,27,-24.0
1128,13,-1.0
1129,19,-16.0
1130,29,-17.0
1131,34,-40.0
1132,7,14.0
1133,14,7.0
1134,21,0.0
1135,14,7.0
1136,30,-27.0
1137,16,5.0
1138,15,6.0
1139,14,-2.0
1140,16,-13.0
1141,14,7.0
1142,13,-1.0
1143,19,2.0
1144,17,4.0
1145,13,8.0
1146,14,-2.0
1147,20,1.0
1148,25,-4.0
1149,41,-38.0
1150,50,-38.0
1151,52,-94.0
1152,17,-5.0
1153,16,-22.0
1154,12,9.0
1155,20,-8.0
1156,43,-67.0
1157,14,-2.0
1158,22,-28.0
1159,10,2.0
1160,9,12.0
1161,11,1.0
1162,18,-24.0
1163,12,0.0
1164,18,-6.0
1165,11,1.0
1166,11,10.0
1167,27,-24.0
1168,20,-8.0
1169,12,9.0
1170,9,12.0
1171,13,-10.0
1172,54,-60.0
1173,39,-36.0
1174,26,-14.0
1175,15,-3.0
1176,18,3.0
1177,12,9.0
1178,14,-11.0
1179,13,-1.0
1180,18,-6.0
1181,13,-1.0
1182,12,0.0
1183,24,-21.0
1184,18,-6.0
1185,12,9.0
1186,13,-1.0
1187,20,-8.0
1188,40,-28.0
1189,12,9.0
1190,12,0.0
1191,33,-39.0
1192,15,6.0
1193,15,-3.0
1194,8,4.0
1195,7,14.0
1196,11,1.0
1197,19,-7.0
1198,36,-24.0
1199,40,-28.0
1200,25,-22.0
1201,12,0.0
1202,13,8.0
1203,29,-35.0
1204,28,-7.0
1205,9,12.0
1206,18,-6.0
1207,14,7.0
1208,11,10.0
1209,25,-40.0
1210,21,0.0
1211,21,-36.0
1212,15,6.0
1213,31,-46.0
1214,8,13.0
1215,14,7.0
1216,18,3.0
1217,17,-14.0
1218,11,10.0
1219,25,-22.0
1220,32,-20.0
1221,56,-71.0
1222,15,-3.0
1223,17,-23.0
1224,17,-5.0
1225,13,-10.0
1226,57,-54.0
1227,22,-10.0
1228,16,-4.0
1229,9,12.0
1230,18,3.0
1231,22,-28.0
1232,25,-22.0
1233,12,9.0
1234,12,9.0
1235,16,-4.0
1236,9,3.0
1237,33,-12.0
1238,15,-3.0
1239,8,4.0
1240,32,-20.0
1241,11,10.0
1242,21,-9.0
1243,50,-47.0
1244,42,-39.0
1245,16,-4.0
1246,36,-51.0
1247,20,-44.0
1248,50,-74.0
1249,23,-2.0
1250,32,-20.0
1251,12,9.0
1252,10,11.0
1253,6,15.0
1254,16,-4.0
1255,14,7.0
1256,21,-9.0
1257,26,-32.0
1258,14,7.0
1259,22,-1.0
1260,23,-29.0
1261,19,2.0
1262,12,-9.0
1263,18,3.0
1264,9,3.0
1265,48,-45.0
1266,15,-3.0
1267,21,-18.0
1268,30,-18.0
1269,10,11.0
1270,14,7.0
1271,49,-64.0
1272,14,-2.0
1273,14,7.0
1274,20,-8.0
1275,23,-29.0
1276,51,-57.0
1277,19,-7.0
1278,20,-17.0
1279,19,-7.0
1280,28,-43.0
1281,55,-61.0
1282,19,2.0
1283,15,-3.0
1284,9,3.0
1285,18,-24.0
1286,33,-30.0
1287,16,5.0
1288,15,-12.0
1289,12,0.0
1290,33,-21.0
1291,34,-40.0
1292,14,7.0
1293,28,-34.0
1294,20,-8.0
1295,15,6.0
1296,17,4.0
1297,20,-17.0
1298,24,-12.0
1299,12,9.0
1300,13,8.0
1301,11,1.0
1302,45,-51.0
1303,23,-2.0
1304,22,-19.0
1305,13,8.0
1306,14,7.0
1307,29,-26.0
1308,15,6.0
1309,15,6.0
1310,21,-18.0
1311,32,-47.0
1312,12,9.0
1313,15,6.0
1314,19,-16.0
1315,12,9.0
1316,23,-11.0
1317,15,6.0
1318,17,4.0
1319,15,-12.0
1320,20,-17.0
1321,39,-36.0
1322,15,-12.0
1323,16,-13.0
1324,9,12.0
1325,22,-37.0
1326,10,11.0
1327,17,-14.0
1328,34,-22.0
1329,12,9.0
1330,14,7.0
1331,28,-16.0
1332,9,12.0
1333,26,-23.0
1334,19,-16.0
1335,12,9.0
1336,13,8.0
1337,14,7.0
1338,10,11.0
1339,34,-49.0
1340,33,-30.0
1341,19,-16.0
1342,19,-16.0
1343,12,-18.0
1344,15,6.0
1345,17,-5.0
1346,49,-55.0
1347,29,-26.0
1348,18,3.0
1349,16,-4.0
1350,64,-70.0
1351,14,-2.0
1352,29,-26.0
1353,14,-2.0
1354,26,-14.0
1355,21,-27.0
1356,21,-9.0
1357,16,5.0
1358,15,6.0
1359,16,-4.0
1360,24,-30.0
1361,16,5.0
1362,16,5.0
1363,22,-19.0
1364,35,-41.0
1365,15,-3.0
1366,18,-15.0
1367,14,-2.0
1368,36,-24.0
1369,16,5.0
1370,20,-17.0
1371,9,12.0
1372,43,-58.0
1373,13,-10.0
1374,18,-15.0
1375,17,-5.0
1376,45,-69.0
1377,10,11.0
1378,22,-10.0
1379,9,12.0
1380,43,-67.0
1381,14,7.0
1382,13,-1.0
1383,18,-6.0
1384,21,-9.0
1385,19,-7.0
1386,11,1.0
1387,22,-10.0
1388,22,-1.0
1389,50,-65.0
1390,13,8.0
1391,17,4.0
1392,13,-10.0
1393,12,-18.0
1394,14,7.0
1395,30,-27.0
1396,12,0.0
1397,18,3.0
1398,10,11.0
1399,16,-13.0
1400,13,-1.0
1401,8,13.0
1402,32,-20.0
1403,14,7.0
1404,11,1.0
1405,16,-4.0
1406,29,-35.0
1407,13,8.0
1408,28,-34.0
1409,13,-1.0
1410,12,-9.0
1411,18,-6.0
1412,22,-10.0
1413,18,-15.0
1414,14,7.0
1415,17,-5.0
1416,13,-1.0
1417,15,6.0
1418,14,-2.0
1419,17,4.0
1420,22,-1.0
1421,34,-22.0
1422,31,-46.0
1423,13,-10.0
1424,18,3.0
1425,14,-2.0
1426,28,-34.0
1427,18,-15.0
1428,21,-18.0
1429,22,-19.0
1430,57,-54.0
1431,35,-59.0
1432,20,-8.0
1433,14,7.0
1434,20,-8.0
1435,56,-80.0
1436,22,-10.0
1437,14,-2.0
1438,16,5.0
1439,42,-57.0
1440,9,12.0
1441,50,-65.0
1442,17,-5.0
1443,23,-20.0
1444,29,-17.0
1445,19,-16.0
1446,15,6.0
1447,17,-5.0
1448,12,0.0
1449,15,-3.0
1450,14,7.0
1451,19,-16.0
1452,21,-9.0
1453,20,-8.0
1454,10,2.0
1455,25,-13.0
1456,16,-13.0
1457,45,-69.0
1458,12,0.0
1459,17,-5.0
1460,21,-9.0
1461,13,8.0
1462,29,-26.0
1463,21,-18.0
1464,14,7.0
1465,29,-17.0
1466,26,-14.0
1467,18,3.0
1468,18,-15.0
1469,14,7.0
1470,29,-8.0
1471,22,-10.0
1472,39,-36.0
1473,12,0.0
1474,12,9.0
1475,10,2.0
1476,14,7.0
1477,15,-3.0
1478,12,0.0
1479,16,-4.0
1480,15,6.0
1481,13,8.0
1482,22,-1.0
1483,17,4.0
1484,12,0.0
1485,14,7.0
1486,9,-6.0
1487,17,-5.0
1488,17,-14.0
1489,17,-14.0
1490,17,4.0
1491,23,-20.0
1492,23,-11.0
1493,15,-12.0
1494,24,-12.0
1495,20,-26.0
1496,9,12.0
1497,24,-12.0
1498,18,-6.0
1499,27,-24.0
1500,35,-41.0
1501,18,-6.0
1502,16,-4.0
1503,18,-24.0
1504,15,-3.0
1505,13,-1.0
1506,29,-26.0
1507,9,12.0
1508,12,9.0
1509,28,-34.0
1510,13,8.0
1511,11,10.0
1512,24,-12.0
1513,30,-9.0
1514,16,5.0
1515,10,11.0
1516,23,-20.0
1517,23,-20.0
1518,17,4.0
1519,11,10.0
1520,16,-4.0
1521,15,-3.0
1522,32,-29.0
1523,15,6.0
1524,13,-1.0
1525,23,-11.0
1526,14,-2.0
