episode,steps,return
192,200,-299.0
193,200,-335.0
194,200,-317.0
195,200,-317.0
196,200,-353.0
197,200,-425.0
198,200,-389.0
199,200,-326.0
200,200,-308.0
201,200,-335.0
202,200,-407.0
203,200,-317.0
204,200,-344.0
205,200,-335.0
206,200,-290.0
207,200,-272.0
208,200,-326.0
209,200,-335.0
210,178,-301.0
211,200,-344.0
212,183,-261.0
213,200,-326.0
214,200,-317.0
215,125,-149.0
216,200,-371.0
217,200,-281.0
218,200,-362.0
219,200,-308.0
220,200,-317.0
221,200,-272.0
222,200,-326.0
223,39,-27.0
224,200,-308.0
225,200,-308.0
226,200,-407.0
227,200,-335.0
228,200,-317.0
229,200,-398.0
230,200,-263.0
231,200,-263.0
232,200,-308.0
233,200,-290.0
234,186,-318.0
235,103,-154.0
236,168,-246.0
237,200,-308.0
238,200,-326.0
239,200,-416.0
240,200,-290.0
241,200,-362.0
242,200,-326.0
243,200,-299.0
244,200,-308.0
245,200,-353.0
246,200,-299.0
247,200,-380.0
248,200,-299.0
249,200,-290.0
250,200,-326.0
251,200,-281.0
252,200,-326.0
253,200,-362.0
254,200,-317.0
255,200,-362.0
256,200,-263.0
257,200,-344.0
258,200,-317.0
259,200,-308.0
260,200,-353.0
261,200,-344.0
262,200,-362.0
263,50,-74.0
264,200,-380.0
265,200,-353.0
266,200,-281.0
267,200,-362.0
268,200,-299.0
269,200,-335.0
270,200,-344.0
271,200,-326.0
272,200,-326.0
273,200,-308.0
274,200,-317.0
275,21,0.0
276,200,-335.0
277,200,-344.0
278,200,-290.0
279,200,-299.0
280,200,-308.0
281,200,-326.0
282,200,-290.0
283,193,-271.0
284,200,-254.0
285,159,-309.0
286,200,-272.0
287,200,-335.0
288,200,-326.0
289,200,-290.0
290,200,-353.0
291,45,-42.0
292,200,-398.0
293,200,-281.0
294,200,-335.0
295,200,-326.0
296,200,-326.0
297,200,-326.0
298,200,-335.0
299,200,-290.0
300,200,-299.0
301,200,-290.0
302,200,-335.0
303,74,-98.0
304,200,-362.0
305,200,-290.0
306,200,-308.0
307,200,-335.0
308,200,-335.0
309,200,-299.0
310,200,-308.0
311,200,-290.0
312,200,-272.0
313,200,-299.0
314,106,-139.0
315,200,-308.0
316,200,-299.0
317,200,-335.0
318,200,-353.0
319,200,-290.0
320,200,-326.0
321,200,-317.0
322,200,-317.0
323,81,-87.0
324,200,-317.0
325,200,-398.0
326,200,-290.0
327,200,-344.0
328,200,-326.0
329,200,-362.0
330,200,-290.0
331,200,-263.0
332,200,-290.0
333,200,-308.0
334,200,-335.0
335,200,-371.0
336,200,-362.0
337,200,-317.0
338,200,-317.0
339,108,-150.0
340,200,-317.0
341,200,-335.0
342,200,-317.0
343,200,-353.0
344,200,-344.0
345,200,-344.0
346,200,-317.0
347,200,-272.0
348,200,-353.0
349,200,-335.0
350,32,-20.0
351,200,-299.0
352,200,-344.0
353,26,-14.0
354,200,-299.0
355,200,-335.0
356,200,-290.0
357,200,-398.0
358,200,-335.0
359,200,-254.0
360,200,-344.0
361,200,-344.0
362,200,-317.0
363,200,-335.0
364,200,-353.0
365,200,-281.0
366,200,-344.0
367,200,-317.0
368,51,-57.0
369,200,-326.0
370,200,-281.0
371,200,-362.0
372,200,-326.0
373,75,-117.0
374,200,-326.0
375,200,-290.0
376,200,-353.0
377,200,-317.0
378,200,-254.0
379,200,-299.0
380,200,-281.0
381,200,-326.0
382,200,-335.0
383,200,-344.0
384,200,-290.0
385,200,-281.0
386,200,-353.0
387,200,-317.0
388,200,-326.0
389,200,-281.0
390,200,-308.0
391,200,-335.0
392,200,-272.0
393,200,-299.0
394,200,-353.0
395,200,-317.0
396,126,-195.0
397,200,-290.0
398,200,-299.0
399,200,-317.0
400,200,-380.0
401,138,-180.0
402,200,-344.0
403,200,-299.0
404,200,-371.0
405,200,-272.0
406,200,-245.0
407,200,-326.0
408,200,-317.0
409,200,-362.0
410,200,-434.0
411,200,-290.0
412,200,-317.0
413,200,-308.0
414,200,-353.0
415,200,-344.0
416,200,-299.0
417,200,-362.0
418,200,-290.0
419,200,-317.0
420,200,-407.0
421,200,-317.0
422,200,-254.0
423,200,-317.0
424,200,-344.0
425,200,-335.0
426,200,-317.0
427,137,-287.0
428,200,-281.0
429,10,2.0
430,200,-317.0
431,200,-353.0
432,200,-281.0
433,200,-353.0
434,200,-326.0
435,200,-353.0
436,200,-335.0
437,200,-344.0
438,200,-308.0
439,200,-308.0
440,200,-353.0
441,200,-290.0
442,200,-317.0
443,200,-272.0
444,200,-272.0
445,200,-290.0
446,200,-281.0
447,200,-317.0
448,200,-344.0
449,200,-389.0
450,200,-326.0
451,200,-317.0
452,200,-371.0
453,200,-308.0
454,200,-380.0
455,200,-299.0
456,32,-29.0
457,200,-335.0
458,200,-362.0
459,200,-290.0
460,200,-281.0
461,200,-353.0
462,200,-308.0
463,200,-263.0
464,200,-308.0
465,200,-344.0
466,200,-299.0
467,200,-290.0
468,200,-326.0
469,200,-344.0
470,200,-317.0
471,65,-107.0
472,200,-335.0
473,200,-326.0
474,200,-335.0
475,200,-317.0
476,200,-308.0
477,200,-335.0
478,200,-335.0
479,200,-281.0
480,200,-362.0
481,200,-308.0
482,200,-272.0
483,200,-308.0
484,200,-344.0
485,164,-188.0
486,180,-312.0
487,200,-380.0
488,200,-272.0
489,62,-50.0
490,200,-335.0
491,200,-299.0
492,200,-272.0
493,119,-170.0
494,200,-344.0
495,200,-317.0
496,200,-308.0
497,200,-362.0
498,200,-353.0
499,200,-335.0
500,200,-299.0
501,117,-168.0
502,200,-308.0
503,200,-254.0
504,200,-398.0
505,200,-335.0
506,128,-179.0
507,123,-183.0
508,200,-272.0
509,200,-308.0
510,184,-271.0
511,184,-253.0
512,200,-308.0
513,200,-317.0
514,200,-353.0
515,200,-290.0
516,200,-335.0
517,200,-299.0
518,200,-335.0
519,200,-344.0
520,200,-317.0
521,200,-317.0
522,200,-326.0
523,200,-326.0
524,200,-344.0
525,200,-299.0
526,200,-326.0
527,200,-326.0
528,200,-371.0
529,200,-290.0
530,200,-335.0
531,200,-335.0
532,200,-326.0
533,200,-362.0
534,200,-317.0
535,199,-313.0
536,200,-344.0
537,200,-299.0
538,200,-281.0
539,200,-317.0
540,200,-362.0
541,200,-290.0
542,200,-290.0
543,200,-335.0
544,200,-281.0
545,200,-353.0
546,200,-362.0
547,200,-272.0
548,200,-344.0
549,200,-290.0
550,200,-299.0
551,200,-317.0
552,200,-353.0
553,200,-353.0
554,200,-371.0
555,200,-308.0
556,194,-263.0
557,200,-290.0
558,200,-317.0
559,200,-299.0
560,200,-299.0
561,200,-326.0
562,200,-335.0
563,200,-344.0
564,200,-344.0
565,200,-299.0
566,200,-353.0
567,200,-344.0
568,200,-335.0
569,200,-326.0
570,200,-317.0
571,184,-271.0
572,200,-398.0
573,200,-326.0
574,200,-272.0
575,200,-344.0
576,200,-353.0
577,200,-398.0
578,200,-326.0
579,200,-326.0
580,200,-353.0
581,200,-317.0
582,200,-299.0
583,125,-194.0
584,200,-308.0
585,200,-299.0
586,200,-353.0
587,200,-308.0
588,200,-272.0
589,200,-254.0
590,200,-317.0
591,200,-326.0
592,200,-344.0
593,200,-281.0
594,200,-335.0
595,200,-353.0
596,200,-326.0
597,200,-353.0
598,200,-299.0
599,63,-114.0
600,200,-335.0
601,43,-58.0
602,200,-272.0
603,200,-317.0
604,200,-263.0
605,200,-272.0
606,200,-308.0
607,200,-344.0
608,158,-200.0
609,200,-389.0
610,200,-353.0
611,200,-362.0
612,200,-371.0
613,200,-362.0
614,200,-371.0
615,200,-299.0
616,200,-272.0
617,200,-362.0
618,200,-326.0
619,200,-308.0
620,200,-335.0
621,200,-317.0
622,200,-335.0
623,200,-317.0
624,200,-317.0
625,200,-335.0
626,200,-317.0
627,200,-326.0
628,99,-141.0
629,200,-335.0
630,200,-362.0
631,200,-254.0
632,142,-238.0
633,200,-308.0
634,200,-371.0
635,200,-335.0
636,200,-281.0
637,200,-326.0
638,200,-326.0
639,200,-299.0
640,200,-290.0
641,200,-290.0
642,200,-389.0
643,200,-308.0
644,200,-281.0
645,93,-117.0
646,200,-380.0
647,200,-344.0
648,200,-290.0
649,200,-317.0
650,153,-204.0
651,200,-299.0
652,200,-272.0
653,200,-380.0
654,200,-317.0
655,200,-335.0
656,200,-335.0
657,200,-317.0
658,200,-362.0
659,200,-380.0
660,200,-308.0
661,171,-267.0
662,200,-308.0
663,200,-353.0
664,200,-326.0
665,200,-272.0
666,200,-353.0
667,200,-317.0
668,200,-326.0
669,200,-290.0
670,200,-299.0
671,166,-244.0
672,200,-326.0
673,200,-353.0
674,200,-344.0
675,200,-317.0
676,200,-344.0
677,200,-335.0
678,200,-290.0
679,200,-317.0
680,200,-299.0
681,200,-326.0
682,137,-188.0
683,200,-281.0
684,200,-344.0
685,200,-299.0
686,200,-353.0
687,200,-272.0
688,200,-326.0
689,200,-317.0
690,45,-33.0
691,200,-308.0
692,200,-344.0
693,179,-302.0
694,200,-281.0
695,200,-344.0
696,200,-290.0
697,200,-299.0
698,200,-299.0
699,200,-353.0
700,200,-254.0
701,200,-263.0
702,200,-299.0
703,200,-290.0
704,200,-362.0
705,200,-335.0
706,200,-308.0
707,200,-299.0
708,200,-308.0
709,196,-310.0
710,200,-335.0
711,200,-272.0
712,112,-154.0
713,200,-326.0
714,200,-353.0
715,200,-317.0
716,95,-92.0
717,200,-371.0
718,200,-299.0
719,200,-371.0
720,200,-380.0
721,200,-407.0
722,54,-69.0
723,200,-290.0
724,200,-272.0
725,200,-326.0
726,200,-407.0
727,200,-299.0
728,200,-335.0
729,200,-299.0
730,200,-299.0
731,200,-299.0
732,200,-299.0
733,98,-122.0
734,56,-80.0
735,200,-317.0
736,200,-308.0
737,200,-326.0
738,200,-353.0
739,200,-317.0
740,200,-344.0
741,200,-335.0
742,200,-308.0
743,122,-182.0
744,200,-290.0
745,200,-281.0
746,200,-299.0
747,200,-290.0
748,200,-317.0
749,200,-281.0
750,200,-317.0
751,145,-205.0
752,200,-353.0
753,200,-335.0
754,200,-326.0
755,200,-281.0
756,200,-317.0
757,200,-326.0
758,200,-344.0
759,200,-308.0
760,200,-290.0
761,75,-81.0
762,200,-335.0
763,200,-353.0
764,175,-217.0
765,126,-177.0
766,200,-353.0
767,200,-353.0
768,200,-344.0
769,200,-218.0
770,200,-335.0
771,86,-83.0
772,200,-317.0
773,171,-285.0
774,200,-308.0
775,200,-362.0
776,142,-220.0
777,200,-299.0
778,200,-362.0
779,148,-226.0
780,200,-326.0
781,200,-308.0
782,200,-371.0
783,200,-263.0
784,200,-371.0
785,200,-344.0
786,166,-253.0
787,200,-299.0
788,200,-362.0
789,200,-308.0
790,200,-290.0
791,200,-299.0
792,200,-299.0
793,67,-109.0
794,200,-281.0
795,200,-290.0
796,200,-308.0
797,200,-326.0
798,200,-308.0
799,200,-326.0
800,200,-308.0
801,200,-380.0
802,200,-389.0
803,200,-272.0
804,200,-326.0
805,200,-344.0
806,200,-317.0
807,200,-317.0
808,200,-317.0
809,200,-371.0
810,200,-326.0
811,200,-353.0
812,78,-93.0
813,200,-362.0
814,200,-389.0
815,200,-398.0
816,120,-216.0
817,139,-208.0
818,200,-326.0
819,200,-290.0
820,200,-299.0
821,200,-308.0
822,200,-344.0
823,200,-308.0
824,200,-308.0
825,200,-317.0
826,200,-380.0
827,200,-272.0
828,200,-335.0
829,200,-281.0
830,200,-326.0
831,200,-290.0
832,200,-362.0
833,200,-326.0
834,200,-362.0
835,200,-335.0
836,200,-317.0
837,200,-317.0
838,200,-317.0
839,200,-353.0
840,200,-299.0
841,200,-290.0
842,200,-272.0
843,200,-353.0
844,166,-289.0
845,200,-317.0
846,200,-335.0
847,200,-290.0
848,200,-317.0
849,176,-218.0
850,200,-272.0
851,200,-335.0
852,200,-353.0
853,200,-299.0
854,200,-317.0
855,200,-353.0
856,200,-353.0
857,200,-416.0
858,200,-353.0
859,200,-353.0
860,200,-299.0
861,200,-281.0
862,200,-362.0
863,200,-317.0
864,200,-254.0
865,200,-353.0
866,200,-281.0
867,200,-317.0
868,200,-308.0
869,200,-317.0
870,200,-353.0
871,200,-371.0
872,200,-344.0
873,200,-317.0
874,200,-299.0
875,200,-398.0
876,139,-172.0
877,200,-326.0
878,63,-69.0
879,200,-272.0
880,200,-317.0
881,188,-302.0
882,200,-299.0
883,200,-272.0
884,200,-326.0
885,43,-31.0
886,200,-317.0
887,200,-326.0
888,200,-362.0
889,200,-317.0
890,200,-299.0
891,200,-317.0
892,200,-335.0
893,200,-299.0
894,200,-281.0
895,200,-290.0
896,200,-299.0
897,200,-290.0
898,200,-317.0
899,200,-335.0
900,200,-326.0
901,200,-335.0
902,200,-263.0
903,126,-186.0
904,200,-299.0
905,200,-281.0
906,200,-299.0
907,200,-317.0
908,200,-272.0
909,62,-68.0
910,200,-299.0
911,200,-254.0
912,194,-281.0
913,200,-326.0
914,200,-308.0
915,200,-317.0
916,200,-344.0
917,110,-143.0
918,200,-371.0
919,200,-299.0
920,200,-254.0
921,200,-317.0
922,200,-335.0
923,200,-290.0
924,200,-281.0
925,198,-276.0
926,200,-326.0
927,200,-254.0
928,200,-308.0
929,200,-344.0
930,200,-353.0
931,76,-91.0
932,200,-335.0
933,200,-281.0
934,200,-326.0
935,200,-353.0
936,200,-308.0
937,200,-335.0
938,200,-290.0
939,200,-353.0
940,200,-335.0
941,200,-290.0
942,200,-308.0
943,200,-299.0
944,200,-299.0
945,104,-137.0
946,200,-263.0
947,200,-299.0
948,200,-371.0
949,200,-263.0
950,200,-353.0
951,200,-281.0
952,200,-254.0
953,140,-182.0
954,200,-317.0
955,200,-290.0
956,200,-326.0
957,200,-335.0
958,200,-335.0
959,200,-299.0
960,200,-344.0
961,200,-281.0
962,126,-186.0
963,200,-254.0
964,200,-299.0
965,25,-31.0
966,200,-299.0
967,200,-317.0
968,200,-290.0
969,200,-353.0
970,200,-308.0
971,200,-362.0
972,15,6.0
973,200,-308.0
974,200,-290.0
975,200,-335.0
976,200,-335.0
977,200,-317.0
978,200,-308.0
979,79,-85.0
980,94,-100.0
981,122,-182.0
982,200,-326.0
983,200,-299.0
984,200,-290.0
985,200,-371.0
986,200,-344.0
987,200,-281.0
988,200,-290.0
989,200,-299.0
990,136,-133.0
991,200,-308.0
992,200,-362.0
993,101,-98.0
994,200,-326.0
995,200,-317.0
996,200,-308.0
997,200,-317.0
998,200,-371.0
999,200,-344.0
1000,200,-308.0
1001,200,-299.0
1002,200,-299.0
1003,200,-281.0
1004,200,-272.0
1005,200,-344.0
1006,200,-344.0
1007,200,-353.0
1008,185,-308.0
1009,200,-344.0
1010,200,-389.0
1011,200,-317.0
1012,200,-308.0
1013,200,-317.0
1014,200,-353.0
1015,200,-326.0
1016,200,-326.0
1017,200,-344.0
1018,200,-317.0
1019,200,-371.0
1020,200,-272.0
1021,200,-335.0
1022,200,-335.0
1023,200,-308.0
1024,200,-317.0
1025,157,-235.0
1026,88,-103.0
1027,200,-362.0
1028,200,-335.0
1029,200,-290.0
1030,200,-245.0
1031,200,-344.0
1032,200,-317.0
1033,200,-290.0
1034,200,-290.0
1035,200,-308.0
1036,200,-344.0
1037,200,-272.0
1038,200,-326.0
1039,200,-344.0
1040,200,-326.0
1041,200,-335.0
1042,140,-209.0
1043,200,-290.0
1044,200,-308.0
1045,200,-344.0
1046,200,-308.0
1047,200,-362.0
1048,200,-335.0
1049,200,-326.0
1050,200,-326.0
1051,200,-290.0
1052,200,-353.0
1053,200,-317.0
1054,169,-256.0
1055,200,-290.0
1056,200,-299.0
1057,200,-326.0
1058,200,-326.0
1059,200,-290.0
1060,148,-199.0
1061,144,-213.0
1062,200,-335.0
1063,200,-335.0
1064,200,-272.0
1065,200,-344.0
1066,200,-299.0
1067,200,-290.0
1068,200,-326.0
1069,200,-353.0
1070,200,-308.0
1071,200,-290.0
1072,200,-344.0
1073,200,-353.0
1074,200,-335.0
1075,200,-245.0
1076,200,-335.0
1077,200,-371.0
1078,200,-254.0
1079,200,-344.0
1080,200,-326.0
1081,200,-272.0
1082,200,-299.0
1083,74,-98.0
1084,200,-308.0
1085,200,-272.0
1086,200,-281.0
1087,196,-274.0
1088,200,-326.0
1089,200,-308.0
1090,151,-193.0
1091,200,-281.0
1092,200,-326.0
1093,200,-299.0
1094,200,-326.0
1095,200,-317.0
1096,156,-216.0
1097,200,-353.0
1098,200,-353.0
1099,200,-326.0
1100,25,-4.0
1101,200,-353.0
1102,200,-317.0
1103,200,-326.0
1104,200,-344.0
1105,200,-290.0
1106,200,-353.0
1107,26,-5.0
1108,200,-308.0
1109,200,-245.0
1110,200,-353.0
1111,200,-317.0
1112,200,-326.0
1113,200,-308.0
1114,200,-299.0
1115,200,-353.0
1116,200,-308.0
1117,200,-353.0
1118,200,-317.0
1119,200,-335.0
1120,200,-371.0
1121,200,-317.0
1122,127,-151.0
1123,200,-299.0
1124,200,-317.0
1125,200,-317.0
1126,200,-344.0
1127,200,-281.0
1128,200,-281.0
1129,200,-353.0
1130,200,-335.0
1131,200,-308.0
1132,181,-214.0
1133,200,-245.0
1134,200,-308.0
1135,200,-281.0
1136,181,-241.0
1137,200,-308.0
1138,159,-210.0
1139,200,-317.0
1140,174,-270.0
1141,200,-308.0
1142,200,-353.0
1143,200,-398.0
1144,200,-389.0
1145,200,-344.0
1146,200,-344.0
1147,200,-380.0
1148,200,-362.0
1149,200,-362.0
1150,200,-326.0
1151,200,-371.0
1152,200,-308.0
1153,200,-344.0
1154,200,-344.0
1155,200,-371.0
1156,200,-317.0
1157,200,-326.0
1158,200,-299.0
1159,200,-344.0
1160,47,-53.0
1161,200,-281.0
1162,200,-281.0
1163,138,-162.0
1164,192,-234.0
1165,200,-308.0
1166,200,-308.0
1167,200,-317.0
1168,69,-111.0
1169,200,-344.0
1170,200,-344.0
1171,200,-326.0
1172,200,-335.0
1173,200,-281.0
1174,200,-308.0
1175,200,-353.0
1176,200,-290.0
1177,200,-308.0
1178,200,-308.0
1179,21,0.0
1180,200,-308.0
1181,200,-353.0
1182,200,-272.0
1183,200,-317.0
1184,200,-371.0
1185,200,-362.0
1186,200,-272.0
1187,200,-344.0
1188,200,-317.0
1189,200,-335.0
1190,200,-308.0
1191,200,-389.0
1192,58,-82.0
1193,200,-344.0
1194,200,-362.0
1195,200,-362.0
1196,82,-79.0
1197,86,-128.0
1198,119,-206.0
1199,200,-326.0
1200,200,-335.0
1201,200,-344.0
1202,200,-290.0
1203,200,-308.0
1204,200,-299.0
1205,200,-335.0
1206,200,-335.0
1207,200,-353.0
1208,200,-281.0
1209,66,-63.0
1210,200,-335.0
1211,200,-326.0
1212,200,-317.0
1213,200,-317.0
1214,41,-38.0
1215,200,-335.0
1216,200,-299.0
1217,200,-326.0
1218,200,-344.0
1219,200,-326.0
1220,200,-290.0
1221,85,-100.0
1222,200,-299.0
1223,200,-344.0
1224,200,-308.0
1225,200,-335.0
1226,200,-290.0
1227,200,-290.0
1228,200,-308.0
1229,200,-398.0
1230,200,-398.0
1231,200,-290.0
1232,175,-316.0
1233,200,-335.0
1234,200,-317.0
1235,43,-40.0
1236,200,-317.0
1237,200,-353.0
1238,200,-272.0
1239,200,-254.0
1240,200,-326.0
1241,200,-299.0
1242,176,-272.0
1243,200,-317.0
1244,200,-299.0
1245,200,-335.0
1246,200,-308.0
1247,200,-344.0
1248,200,-308.0
1249,113,-137.0
1250,200,-326.0
1251,200,-290.0
1252,200,-308.0
1253,200,-263.0
1254,200,-326.0
1255,200,-335.0
1256,177,-255.0
1257,200,-290.0
1258,200,-344.0
1259,200,-281.0
1260,200,-407.0
1261,200,-407.0
1262,200,-380.0
1263,200,-326.0
1264,60,-84.0
1265,200,-362.0
1266,200,-317.0
1267,200,-326.0
1268,200,-263.0
1269,200,-326.0
1270,200,-335.0
1271,200,-335.0
1272,200,-308.0
1273,200,-380.0
1274,200,-317.0
1275,200,-344.0
1276,200,-290.0
1277,200,-281.0
1278,200,-272.0
1279,200,-308.0
1280,200,-344.0
1281,200,-326.0
1282,142,-229.0
1283,136,-187.0
1284,64,-43.0
1285,200,-380.0
1286,200,-335.0
1287,200,-290.0
1288,90,-150.0
1289,200,-326.0
1290,200,-380.0
1291,200,-326.0
1292,200,-353.0
1293,200,-299.0
1294,200,-335.0
1295,200,-362.0
1296,200,-371.0
1297,200,-335.0
1298,152,-185.0
1299,200,-299.0
1300,200,-308.0
1301,200,-308.0
1302,200,-272.0
1303,200,-290.0
1304,200,-308.0
1305,200,-344.0
1306,99,-132.0
1307,200,-335.0
1308,180,-285.0
1309,200,-317.0
1310,200,-299.0
1311,200,-308.0
1312,200,-317.0
1313,200,-353.0
1314,200,-308.0
1315,39,-27.0
1316,200,-380.0
1317,200,-335.0
1318,200,-326.0
1319,200,-272.0
1320,200,-290.0
1321,200,-308.0
1322,200,-308.0
1323,30,-9.0
1324,200,-254.0
1325,200,-308.0
1326,200,-290.0
1327,200,-299.0
1328,200,-317.0
1329,200,-308.0
1330,75,-63.0
1331,200,-398.0
1332,16,5.0
1333,200,-308.0
1334,133,-184.0
1335,200,-272.0
1336,200,-326.0
1337,200,-362.0
1338,156,-279.0
1339,200,-380.0
1340,200,-317.0
1341,200,-299.0
1342,200,-308.0
1343,200,-344.0
1344,200,-344.0
1345,200,-308.0
1346,200,-326.0
1347,200,-290.0
1348,200,-290.0
1349,200,-299.0
1350,200,-344.0
1351,189,-321.0
1352,200,-308.0
1353,200,-335.0
1354,200,-308.0
1355,200,-254.0
1356,200,-299.0
1357,200,-299.0
1358,200,-335.0
1359,200,-353.0
1360,200,-335.0
1361,200,-254.0
1362,200,-353.0
1363,200,-281.0
1364,200,-290.0
1365,161,-257.0
1366,168,-237.0
1367,200,-317.0
1368,200,-371.0
1369,200,-344.0
1370,200,-263.0
1371,170,-347.0
1372,200,-308.0
1373,200,-281.0
1374,200,-362.0
1375,200,-326.0
1376,200,-353.0
1377,148,-217.0
1378,200,-326.0
1379,200,-317.0
1380,200,-326.0
1381,200,-389.0
1382,200,-245.0
1383,200,-272.0
1384,200,-308.0
1385,200,-344.0
1386,200,-272.0
1387,200,-353.0
1388,200,-299.0
1389,200,-362.0
1390,199,-394.0
1391,200,-263.0
1392,96,-120.0
1393,200,-344.0
1394,200,-299.0
1395,136,-196.0
1396,200,-308.0
1397,200,-335.0
1398,200,-299.0
1399,200,-326.0
1400,200,-299.0
1401,200,-308.0
1402,200,-326.0
1403,200,-299.0
1404,142,-211.0
1405,200,-299.0
1406,200,-272.0
1407,200,-263.0
1408,200,-317.0
1409,200,-335.0
1410,182,-296.0
1411,200,-317.0
1412,200,-299.0
1413,200,-335.0
1414,200,-299.0
1415,200,-335.0
1416,200,-254.0
1417,200,-326.0
1418,29,-35.0
1419,200,-290.0
1420,173,-224.0
1421,200,-317.0
1422,200,-317.0
1423,200,-326.0
1424,200,-281.0
1425,200,-308.0
1426,200,-308.0
1427,200,-317.0
1428,200,-335.0
1429,200,-308.0
1430,200,-344.0
1431,200,-335.0
1432,200,-290.0
1433,200,-326.0
1434,200,-281.0
1435,200,-353.0
1436,200,-326.0
1437,200,-299.0
1438,113,-146.0
1439,200,-335.0
1440,200,-335.0
1441,200,-344.0
1442,200,-308.0
1443,200,-299.0
1444,200,-308.0
1445,86,-119.0
1446,200,-281.0
1447,200,-335.0
1448,200,-308.0
1449,200,-254.0
1450,144,-177.0
1451,200,-281.0
1452,200,-371.0
1453,200,-326.0
1454,30,-18.0
1455,200,-353.0
1456,200,-299.0
1457,200,-326.0
1458,62,-59.0
1459,200,-371.0
1460,200,-407.0
1461,200,-281.0
1462,200,-308.0
1463,200,-326.0
1464,200,-281.0
1465,200,-353.0
1466,200,-308.0
1467,200,-281.0
1468,40,-28.0
1469,200,-353.0
1470,200,-299.0
1471,200,-335.0
1472,200,-326.0
1473,200,-290.0
1474,200,-335.0
1475,91,-115.0
1476,200,-299.0
1477,200,-344.0
1478,55,-79.0
1479,200,-362.0
1480,200,-290.0
1481,200,-326.0
1482,200,-299.0
1483,200,-317.0
1484,138,-189.0
1485,200,-245.0
1486,200,-308.0
1487,200,-371.0
1488,200,-281.0
1489,200,-290.0
1490,200,-290.0
1491,96,-129.0
1492,200,-344.0
1493,200,-317.0
1494,200,-335.0
1495,200,-326.0
1496,45,-60.0
1497,200,-353.0
1498,200,-326.0
