episode,steps,return
615,200,-389.0
616,200,-281.0
617,88,-94.0
618,127,-196.0
619,200,-290.0
620,200,-281.0
621,200,-308.0
622,200,-335.0
623,53,-59.0
624,200,-263.0
625,128,-224.0
626,200,-344.0
627,200,-389.0
628,200,-344.0
629,200,-380.0
630,200,-371.0
631,45,-51.0
632,88,-130.0
633,200,-272.0
634,200,-326.0
635,200,-317.0
636,163,-214.0
637,200,-326.0
638,200,-317.0
639,200,-353.0
640,200,-326.0
641,200,-299.0
642,200,-344.0
643,50,-65.0
644,200,-308.0
645,200,-326.0
646,200,-326.0
647,200,-326.0
648,200,-362.0
649,142,-148.0
650,200,-353.0
651,198,-276.0
652,200,-371.0
653,108,-159.0
654,200,-308.0
655,200,-317.0
656,197,-302.0
657,200,-290.0
658,200,-281.0
659,170,-221.0
660,200,-299.0
661,200,-380.0
662,200,-308.0
663,103,-118.0
664,200,-344.0
665,200,-362.0
666,200,-290.0
667,200,-290.0
668,200,-317.0
669,200,-281.0
670,200,-299.0
671,200,-344.0
672,200,-326.0
673,188,-311.0
674,200,-299.0
675,179,-302.0
676,200,-308.0
677,200,-416.0
678,200,-290.0
679,200,-317.0
680,32,-38.0
681,130,-118.0
682,200,-425.0
683,200,-344.0
684,200,-281.0
685,200,-299.0
686,63,-87.0
687,200,-326.0
688,74,-98.0
689,200,-344.0
690,200,-308.0
691,200,-290.0
692,200,-326.0
693,200,-344.0
694,104,-155.0
695,200,-308.0
696,200,-317.0
697,200,-353.0
698,200,-335.0
699,200,-281.0
700,200,-299.0
701,156,-234.0
702,38,-53.0
703,102,-135.0
704,200,-353.0
705,154,-178.0
706,47,-62.0
707,200,-317.0
708,137,-188.0
709,200,-299.0
710,200,-362.0
711,200,-290.0
712,200,-335.0
713,200,-281.0
714,200,-317.0
715,133,-211.0
716,70,-94.0
717,200,-335.0
718,200,-281.0
719,200,-344.0
720,200,-299.0
721,200,-290.0
722,181,-277.0
723,113,-164.0
724,200,-308.0
725,200,-245.0
726,200,-308.0
727,200,-290.0
728,200,-290.0
729,148,-280.0
730,200,-335.0
731,200,-272.0
732,166,-262.0
733,136,-178.0
734,200,-371.0
735,200,-344.0
736,198,-249.0
737,200,-299.0
738,200,-362.0
739,200,-299.0
740,200,-317.0
741,200,-335.0
742,200,-281.0
743,200,-362.0
744,200,-380.0
745,160,-292.0
746,200,-317.0
747,200,-299.0
748,200,-272.0
749,200,-389.0
750,198,-294.0
751,200,-299.0
752,71,-77.0
753,200,-308.0
754,200,-326.0
755,123,-138.0
756,200,-308.0
757,24,-21.0
758,200,-308.0
759,200,-353.0
760,200,-308.0
761,200,-281.0
762,200,-380.0
763,71,-86.0
764,127,-205.0
765,74,-71.0
766,158,-263.0
767,200,-344.0
768,136,-187.0
769,134,-194.0
770,200,-308.0
771,200,-272.0
772,172,-241.0
773,200,-326.0
774,200,-326.0
775,200,-308.0
776,200,-281.0
777,177,-282.0
778,104,-101.0
779,200,-389.0
780,123,-165.0
781,200,-362.0
782,200,-281.0
783,149,-209.0
784,200,-353.0
785,200,-281.0
786,200,-335.0
787,200,-317.0
788,200,-299.0
789,99,-132.0
790,200,-353.0
791,200,-290.0
792,200,-308.0
793,200,-344.0
794,200,-362.0
795,200,-326.0
796,200,-254.0
797,200,-326.0
798,200,-326.0
799,200,-317.0
800,175,-244.0
801,200,-371.0
802,200,-344.0
803,161,-212.0
804,200,-371.0
805,182,-278.0
806,200,-326.0
807,190,-277.0
808,200,-380.0
809,200,-254.0
810,197,-365.0
811,63,-96.0
812,173,-251.0
813,200,-335.0
814,200,-317.0
815,200,-344.0
816,200,-281.0
817,200,-299.0
818,200,-308.0
819,150,-210.0
820,122,-155.0
821,112,-154.0
822,200,-281.0
823,200,-317.0
824,167,-236.0
825,200,-326.0
826,200,-344.0
827,200,-290.0
828,123,-201.0
829,176,-317.0
830,200,-362.0
831,200,-290.0
832,112,-145.0
833,200,-371.0
834,200,-299.0
835,183,-261.0
836,177,-273.0
837,88,-121.0
838,200,-362.0
839,113,-173.0
840,200,-326.0
841,200,-317.0
842,200,-389.0
843,200,-344.0
844,200,-425.0
845,200,-344.0
846,200,-326.0
847,190,-241.0
848,29,-35.0
849,200,-281.0
850,73,-88.0
851,143,-203.0
852,200,-344.0
853,200,-308.0
854,67,-82.0
855,200,-299.0
856,200,-371.0
857,200,-308.0
858,200,-308.0
