episode,steps,return
589,16,5.0
590,18,3.0
591,43,-31.0
592,19,-7.0
593,112,-127.0
594,19,-7.0
595,13,8.0
596,77,-74.0
597,19,2.0
598,19,-7.0
599,12,9.0
600,22,-10.0
601,9,12.0
602,14,7.0
603,25,-13.0
604,42,-48.0
605,13,8.0
606,12,9.0
607,17,4.0
608,12,0.0
609,17,-5.0
610,21,0.0
611,13,8.0
612,32,-11.0
613,13,8.0
614,14,-11.0
615,12,0.0
616,26,-23.0
617,8,13.0
618,42,-39.0
619,30,-18.0
620,36,-42.0
621,12,9.0
622,43,-49.0
623,9,12.0
624,14,7.0
625,14,7.0
626,51,-48.0
627,14,-11.0
628,30,-9.0
629,42,-39.0
630,17,-5.0
631,16,5.0
632,9,12.0
633,33,-12.0
634,45,-33.0
635,14,7.0
636,18,3.0
637,14,7.0
638,12,9.0
639,20,-17.0
640,10,11.0
641,8,13.0
642,15,6.0
643,7,14.0
644,29,-8.0
645,11,1.0
646,20,-8.0
647,10,11.0
648,15,6.0
649,24,-3.0
650,26,-23.0
651,17,4.0
652,15,6.0
653,15,6.0
654,17,4.0
655,16,5.0
656,20,1.0
657,20,-8.0
658,56,-62.0
659,26,-5.0
660,36,-24.0
661,43,-58.0
662,9,12.0
663,15,6.0
664,17,-5.0
665,25,-22.0
666,21,-9.0
667,16,-4.0
668,26,-14.0
669,21,-9.0
670,12,9.0
671,11,10.0
672,22,-1.0
673,9,12.0
674,27,-24.0
675,18,-6.0
676,13,8.0
677,20,-8.0
678,61,-49.0
679,18,-6.0
680,15,6.0
681,16,-4.0
682,13,-1.0
683,13,-1.0
684,13,-1.0
685,12,9.0
686,12,9.0
687,26,-5.0
688,20,1.0
689,21,0.0
690,10,11.0
691,12,9.0
692,22,-10.0
693,16,5.0
694,11,10.0
695,15,6.0
696,28,-25.0
697,15,6.0
698,10,11.0
699,24,-21.0
700,15,6.0
701,46,-43.0
702,12,9.0
703,10,2.0
704,11,10.0
705,20,1.0
706,10,11.0
707,34,-13.0
708,11,10.0
709,21,0.0
710,14,-2.0
711,15,6.0
712,15,-3.0
713,14,7.0
714,55,-97.0
715,14,-2.0
716,12,9.0
717,20,-26.0
718,16,-13.0
719,30,-27.0
720,10,2.0
721,14,7.0
722,7,14.0
723,18,-6.0
724,52,-49.0
725,26,-32.0
726,42,-39.0
727,15,6.0
728,32,-38.0
729,22,-19.0
730,14,-2.0
731,17,4.0
732,20,1.0
733,9,3.0
734,15,-3.0
735,12,9.0
736,28,-16.0
737,14,7.0
738,14,7.0
739,33,-21.0
740,16,5.0
741,13,-1.0
742,19,2.0
743,17,4.0
744,10,2.0
745,12,-9.0
746,15,6.0
747,13,8.0
748,12,9.0
749,14,7.0
750,14,7.0
751,21,0.0
752,10,11.0
753,13,8.0
754,25,-13.0
755,10,2.0
756,9,12.0
757,12,9.0
758,14,7.0
759,12,9.0
760,20,1.0
761,10,11.0
762,18,-6.0
763,12,9.0
764,44,-23.0
765,12,9.0
766,13,-1.0
767,12,9.0
768,12,9.0
769,14,-2.0
770,44,-32.0
771,12,9.0
772,12,9.0
773,10,11.0
774,15,6.0
775,13,8.0
776,41,-29.0
777,13,8.0
778,16,-4.0
779,24,-12.0
780,15,6.0
781,20,-17.0
782,16,-4.0
783,13,-1.0
784,12,9.0
785,20,1.0
786,30,-18.0
787,11,10.0
788,15,6.0
789,13,8.0
790,7,14.0
791,10,11.0
792,18,-6.0
793,14,-2.0
794,20,-8.0
795,21,0.0
796,14,-2.0
797,21,-9.0
798,17,4.0
799,21,0.0
800,9,12.0
801,12,0.0
802,28,-25.0
803,19,-25.0
804,15,6.0
805,26,-5.0
806,17,4.0
807,17,4.0
808,22,-10.0
809,18,3.0
810,21,-9.0
811,14,7.0
812,13,-1.0
813,21,-9.0
814,33,-21.0
815,8,13.0
816,16,-4.0
817,29,-8.0
818,18,3.0
819,13,8.0
820,16,5.0
821,39,-27.0
822,17,-5.0
823,20,1.0
824,21,-9.0
825,13,8.0
826,15,-3.0
827,12,9.0
828,11,10.0
829,20,-8.0
830,25,-4.0
831,10,11.0
832,14,7.0
833,29,-17.0
834,13,8.0
835,15,-3.0
836,14,7.0
837,11,10.0
838,17,-5.0
839,16,5.0
840,13,8.0
841,19,2.0
842,16,5.0
843,15,6.0
844,28,-7.0
845,14,7.0
846,16,5.0
847,15,6.0
848,10,2.0
849,14,-2.0
850,33,-21.0
851,7,14.0
852,12,9.0
853,21,-9.0
854,14,-2.0
855,16,5.0
856,20,-8.0
857,18,3.0
858,30,-18.0
859,6,15.0
860,22,-1.0
861,13,8.0
862,25,-13.0
863,15,6.0
864,10,2.0
865,15,6.0
866,13,8.0
867,12,9.0
868,20,-8.0
869,12,9.0
870,15,6.0
871,10,11.0
872,16,5.0
873,12,9.0
874,18,-15.0
875,20,1.0
876,14,7.0
877,10,11.0
878,13,8.0
879,20,-17.0
880,15,6.0
881,13,8.0
882,26,-5.0
883,14,7.0
884,13,8.0
885,14,7.0
886,20,-8.0
887,17,-5.0
888,20,-8.0
889,20,-17.0
890,15,6.0
891,23,-20.0
892,22,-1.0
893,15,6.0
894,21,-9.0
895,14,7.0
896,11,10.0
897,26,-14.0
898,7,14.0
899,10,11.0
900,11,10.0
901,17,4.0
902,23,-2.0
903,13,8.0
904,14,7.0
905,12,9.0
906,13,8.0
907,19,-7.0
908,10,11.0
909,17,-5.0
910,11,1.0
911,18,-6.0
912,14,-2.0
913,14,-20.0
914,8,13.0
915,13,8.0
916,32,-11.0
917,32,-20.0
918,23,-11.0
919,22,-1.0
920,14,-11.0
921,17,-5.0
922,16,5.0
923,8,13.0
924,25,-13.0
925,12,9.0
926,13,8.0
927,11,1.0
928,17,-14.0
929,28,-34.0
930,13,-1.0
931,15,-3.0
932,8,13.0
933,14,-2.0
934,11,10.0
935,14,-2.0
936,18,-6.0
937,9,12.0
938,12,9.0
939,19,2.0
940,21,-18.0
941,17,4.0
942,12,9.0
943,16,5.0
944,13,8.0
945,11,1.0
946,11,-8.0
947,11,10.0
948,14,7.0
949,20,1.0
950,12,9.0
951,20,-8.0
952,16,-13.0
953,16,-4.0
954,12,9.0
955,20,1.0
956,17,4.0
957,13,-1.0
958,12,9.0
959,15,6.0
960,19,2.0
961,13,8.0
962,29,-26.0
963,10,11.0
964,17,-5.0
965,10,2.0
966,16,-4.0
967,18,3.0
968,29,-8.0
969,13,-1.0
970,12,0.0
971,15,6.0
972,12,0.0
973,16,5.0
974,12,9.0
975,13,-1.0
976,18,-6.0
977,11,10.0
978,18,3.0
979,10,11.0
980,12,0.0
981,10,11.0
982,9,12.0
983,19,-25.0
984,6,15.0
985,10,11.0
986,15,6.0
987,23,-11.0
988,21,-27.0
989,18,3.0
990,16,-4.0
991,17,4.0
992,9,12.0
993,15,6.0
994,17,4.0
995,15,-3.0
996,16,5.0
997,18,-24.0
998,16,5.0
999,17,-5.0
1000,13,8.0
1001,13,-1.0
1002,26,-14.0
1003,23,-11.0
1004,24,-3.0
1005,16,-4.0
1006,11,10.0
1007,20,-8.0
1008,15,6.0
1009,12,9.0
1010,13,8.0
1011,15,6.0
1012,15,6.0
1013,15,-3.0
1014,12,0.0
1015,24,-12.0
1016,15,-12.0
1017,10,11.0
1018,15,6.0
1019,42,-66.0
1020,19,2.0
1021,18,3.0
1022,23,-2.0
1023,13,8.0
1024,10,11.0
1025,16,5.0
1026,21,-18.0
1027,25,-4.0
1028,8,13.0
1029,17,4.0
1030,14,-2.0
1031,14,-11.0
1032,12,9.0
1033,12,0.0
1034,17,-5.0
1035,25,-13.0
1036,17,4.0
1037,21,0.0
1038,15,-12.0
1039,17,4.0
1040,9,12.0
1041,17,4.0
1042,8,13.0
1043,18,3.0
1044,21,-18.0
1045,20,1.0
1046,10,11.0
1047,19,2.0
1048,9,12.0
1049,17,4.0
1050,16,-4.0
1051,10,11.0
1052,17,-14.0
1053,16,5.0
1054,11,10.0
1055,20,1.0
1056,9,12.0
1057,12,9.0
1058,16,5.0
1059,13,8.0
1060,19,2.0
1061,16,5.0
1062,15,-3.0
1063,22,-10.0
1064,16,5.0
1065,19,-7.0
1066,21,0.0
1067,16,5.0
1068,16,-4.0
1069,13,8.0
1070,16,5.0
1071,15,6.0
1072,16,-4.0
1073,23,-20.0
1074,17,4.0
1075,20,-8.0
1076,10,11.0
1077,8,13.0
1078,13,8.0
1079,15,6.0
1080,16,5.0
1081,13,8.0
1082,14,7.0
1083,16,5.0
1084,15,-3.0
1085,9,12.0
1086,11,10.0
1087,19,2.0
1088,11,1.0
1089,13,8.0
1090,14,-2.0
1091,15,6.0
1092,16,-13.0
1093,18,-6.0
1094,15,6.0
1095,17,-5.0
1096,14,7.0
1097,13,8.0
1098,11,1.0
1099,12,0.0
1100,7,14.0
1101,10,11.0
1102,19,2.0
1103,17,4.0
1104,18,-6.0
1105,17,4.0
1106,22,-19.0
1107,7,14.0
1108,17,4.0
1109,13,8.0
1110,10,11.0
1111,15,6.0
1112,9,12.0
1113,15,-12.0
1114,9,3.0
1115,18,3.0
1116,21,-9.0
1117,18,-6.0
1118,15,-3.0
1119,14,7.0
1120,12,9.0
1121,15,6.0
1122,13,8.0
1123,13,8.0
1124,17,-5.0
1125,14,7.0
1126,16,-4.0
1127,14,-11.0
1128,10,11.0
1129,19,-7.0
1130,18,-6.0
1131,21,-9.0
1132,10,2.0
1133,12,9.0
1134,11,10.0
1135,13,8.0
1136,20,1.0
1137,14,-2.0
1138,14,7.0
1139,9,12.0
1140,16,5.0
1141,12,9.0
1142,12,9.0
1143,12,0.0
1144,14,7.0
1145,12,0.0
1146,11,10.0
1147,12,0.0
1148,21,0.0
1149,14,7.0
1150,17,4.0
1151,19,-7.0
1152,17,-5.0
1153,12,0.0
1154,13,-1.0
1155,14,7.0
1156,22,-1.0
1157,12,0.0
1158,14,7.0
1159,9,12.0
1160,9,12.0
1161,7,14.0
1162,12,9.0
1163,12,0.0
1164,15,6.0
1165,10,11.0
1166,8,4.0
1167,18,3.0
1168,15,-12.0
1169,14,7.0
1170,10,2.0
1171,11,10.0
1172,17,4.0
1173,23,-11.0
1174,19,-7.0
1175,12,9.0
1176,14,7.0
1177,13,-1.0
1178,11,1.0
1179,14,-2.0
1180,15,6.0
1181,13,-1.0
1182,14,7.0
1183,14,7.0
1184,12,9.0
1185,18,-15.0
1186,16,5.0
1187,19,-25.0
1188,15,6.0
1189,12,9.0
1190,10,11.0
1191,14,7.0
1192,9,12.0
1193,15,-3.0
1194,7,14.0
1195,7,14.0
1196,10,11.0
1197,16,5.0
1198,17,-14.0
1199,14,7.0
1200,14,7.0
1201,7,14.0
1202,12,0.0
1203,16,5.0
1204,15,6.0
1205,8,13.0
1206,13,8.0
1207,13,8.0
1208,15,6.0
1209,12,9.0
1210,14,-2.0
1211,18,-6.0
1212,14,7.0
1213,15,6.0
1214,7,14.0
1215,15,6.0
1216,17,4.0
1217,13,8.0
1218,6,15.0
1219,16,5.0
1220,17,4.0
1221,29,-35.0
1222,12,9.0
1223,19,-16.0
1224,13,-1.0
1225,13,8.0
1226,20,-8.0
1227,19,2.0
1228,14,-2.0
1229,9,12.0
1230,17,-14.0
1231,14,7.0
1232,15,6.0
1233,17,-5.0
1234,13,8.0
1235,9,12.0
1236,8,13.0
1237,19,-16.0
1238,12,9.0
1239,7,14.0
1240,17,4.0
1241,14,-2.0
1242,18,3.0
1243,18,-6.0
1244,16,5.0
1245,14,-2.0
1246,18,3.0
1247,14,7.0
1248,24,-21.0
1249,19,2.0
1250,20,1.0
1251,12,9.0
1252,12,-9.0
1253,7,14.0
1254,13,8.0
1255,13,8.0
1256,17,4.0
1257,14,7.0
1258,13,-1.0
1259,17,-5.0
1260,16,5.0
1261,13,8.0
1262,10,11.0
1263,13,8.0
1264,8,13.0
1265,15,6.0
1266,19,-7.0
1267,14,7.0
1268,19,2.0
1269,10,11.0
1270,13,-1.0
1271,24,-21.0
1272,14,7.0
1273,16,-13.0
1274,16,-4.0
1275,13,-1.0
1276,19,-16.0
1277,14,7.0
1278,15,-3.0
1279,15,6.0
1280,19,2.0
1281,17,4.0
1282,16,5.0
1283,9,12.0
1284,10,11.0
1285,17,4.0
1286,19,2.0
1287,11,10.0
1288,10,11.0
1289,11,10.0
1290,15,6.0
1291,20,-8.0
1292,14,-20.0
1293,14,7.0
1294,11,10.0
1295,14,7.0
1296,18,-6.0
1297,21,-9.0
1298,17,-5.0
1299,13,-1.0
1300,14,7.0
1301,11,10.0
1302,20,1.0
1303,13,8.0
1304,14,7.0
1305,13,8.0
1306,17,4.0
1307,19,2.0
1308,13,8.0
1309,14,7.0
1310,15,6.0
1311,15,6.0
1312,10,11.0
1313,15,-3.0
1314,15,6.0
1315,11,10.0
1316,17,-5.0
1317,20,-17.0
1318,13,-1.0
1319,15,6.0
1320,16,-4.0
1321,16,5.0
1322,13,8.0
1323,10,11.0
1324,7,14.0
1325,17,4.0
1326,10,11.0
1327,15,6.0
1328,18,-6.0
1329,10,11.0
1330,11,10.0
1331,19,-7.0
1332,13,8.0
1333,17,-14.0
1334,13,8.0
1335,13,8.0
1336,10,2.0
1337,15,6.0
1338,9,12.0
1339,21,-27.0
1340,17,4.0
1341,16,5.0
1342,17,4.0
1343,9,12.0
1344,14,-2.0
1345,12,9.0
1346,25,-4.0
1347,18,-15.0
1348,14,7.0
1349,16,5.0
1350,16,5.0
1351,13,8.0
1352,15,6.0
1353,12,9.0
1354,18,-15.0
1355,11,10.0
1356,21,0.0
1357,16,-4.0
1358,11,10.0
1359,15,-3.0
1360,12,9.0
1361,18,-15.0
1362,15,6.0
1363,18,3.0
1364,16,5.0
1365,10,11.0
1366,11,10.0
1367,13,8.0
1368,18,3.0
1369,14,7.0
1370,17,4.0
1371,10,2.0
1372,18,3.0
1373,9,12.0
1374,12,9.0
1375,12,9.0
1376,17,-5.0
1377,12,0.0
1378,16,5.0
1379,9,12.0
1380,18,3.0
1381,13,8.0
1382,10,11.0
1383,15,-3.0
1384,16,-4.0
1385,13,-1.0
1386,11,10.0
1387,15,-3.0
1388,15,-3.0
1389,21,0.0
1390,10,11.0
1391,18,3.0
1392,11,10.0
1393,9,12.0
1394,11,10.0
1395,14,7.0
1396,9,12.0
1397,13,-1.0
1398,12,9.0
1399,15,6.0
1400,12,0.0
1401,9,12.0
1402,25,-13.0
1403,10,11.0
1404,10,11.0
1405,12,9.0
1406,17,4.0
1407,14,7.0
1408,14,-11.0
1409,12,0.0
1410,8,13.0
1411,16,5.0
1412,18,-6.0
1413,16,5.0
1414,13,8.0
1415,14,7.0
1416,12,9.0
1417,13,8.0
1418,11,1.0
1419,13,8.0
1420,18,3.0
1421,19,-16.0
1422,16,5.0
1423,14,-11.0
1424,16,5.0
1425,11,10.0
1426,17,4.0
1427,16,-4.0
1428,21,-9.0
1429,17,-5.0
1430,21,-9.0
1431,14,7.0
1432,21,0.0
1433,16,5.0
1434,15,-3.0
1435,18,3.0
1436,14,-2.0
1437,12,9.0
1438,13,-10.0
1439,18,-6.0
1440,8,13.0
1441,22,-19.0
1442,13,8.0
1443,16,-4.0
1444,33,-39.0
1445,21,-9.0
1446,8,13.0
1447,16,-13.0
1448,15,-21.0
1449,18,-6.0
1450,10,11.0
1451,19,-25.0
1452,17,-5.0
1453,11,10.0
1454,8,13.0
1455,19,2.0
1456,19,2.0
1457,21,0.0
1458,13,8.0
1459,18,3.0
1460,20,1.0
1461,10,11.0
1462,20,-8.0
1463,19,-7.0
1464,11,10.0
1465,21,-27.0
1466,18,-6.0
1467,13,8.0
1468,15,6.0
1469,16,5.0
1470,18,-6.0
1471,16,5.0
1472,20,1.0
1473,15,-12.0
1474,13,8.0
1475,8,13.0
1476,13,8.0
1477,12,9.0
1478,10,11.0
1479,13,8.0
1480,15,6.0
1481,14,-2.0
1482,16,-4.0
1483,16,5.0
1484,10,11.0
1485,13,-1.0
1486,7,14.0
1487,12,9.0
1488,18,3.0
1489,20,1.0
1490,13,-1.0
1491,13,8.0
1492,21,0.0
1493,14,-2.0
1494,18,3.0
1495,16,5.0
1496,11,10.0
1497,16,5.0
1498,12,9.0
1499,12,9.0
1500,18,-6.0
1501,16,-4.0
1502,14,7.0
1503,20,-8.0
1504,17,-5.0
1505,13,8.0
1506,21,-9.0
1507,7,14.0
1508,12,9.0
1509,17,-5.0
1510,11,10.0
1511,6,15.0
1512,12,9.0
1513,22,-19.0
1514,15,6.0
1515,9,12.0
1516,16,-13.0
1517,15,6.0
1518,17,4.0
1519,14,-2.0
1520,13,8.0
1521,12,9.0
1522,19,2.0
1523,12,9.0
1524,12,9.0
1525,24,-3.0
1526,11,10.0
1527,13,8.0
1528,14,-2.0
1529,13,8.0
1530,8,13.0
1531,13,8.0
1532,18,3.0
1533,11,10.0
1534,6,15.0
1535,16,-13.0
1536,16,5.0
1537,14,7.0
1538,8,13.0
1539,18,-15.0
1540,17,4.0
1541,10,11.0
1542,9,12.0
1543,17,-5.0
1544,13,8.0
1545,12,9.0
1546,12,9.0
1547,12,9.0
1548,12,9.0
1549,17,4.0
1550,22,-10.0
1551,10,11.0
1552,10,11.0
1553,18,3.0
1554,12,9.0
1555,11,10.0
1556,17,-5.0
1557,16,5.0
1558,20,1.0
1559,12,9.0
1560,18,3.0
1561,22,-1.0
1562,12,0.0
1563,21,-9.0
1564,24,-39.0
1565,11,10.0
1566,13,8.0
1567,13,8.0
1568,15,6.0
1569,16,-4.0
1570,13,-1.0
1571,6,15.0
1572,9,12.0
