episode,steps,return
578,73,-106.0
579,200,-272.0
580,200,-281.0
581,200,-290.0
582,200,-326.0
583,200,-263.0
584,200,-299.0
585,200,-263.0
586,200,-281.0
587,200,-272.0
588,127,-169.0
589,190,-214.0
590,200,-389.0
591,200,-272.0
592,200,-317.0
593,200,-254.0
594,200,-308.0
595,200,-290.0
596,200,-299.0
597,200,-272.0
598,200,-272.0
599,200,-326.0
600,200,-290.0
601,200,-272.0
602,200,-245.0
603,200,-281.0
604,200,-317.0
605,200,-281.0
606,200,-281.0
607,200,-281.0
608,200,-317.0
609,200,-263.0
610,200,-299.0
611,200,-281.0
612,200,-380.0
613,200,-263.0
614,200,-326.0
615,200,-290.0
616,200,-326.0
617,200,-272.0
618,200,-308.0
619,200,-308.0
620,200,-308.0
621,44,-41.0
622,200,-335.0
623,200,-326.0
624,200,-335.0
625,200,-335.0
626,86,-128.0
627,200,-281.0
628,200,-263.0
629,142,-193.0
630,200,-254.0
631,200,-272.0
632,82,-79.0
633,200,-245.0
634,200,-263.0
635,152,-176.0
636,200,-299.0
637,200,-272.0
638,200,-245.0
639,200,-281.0
640,200,-317.0
641,196,-274.0
642,200,-227.0
643,200,-254.0
644,200,-299.0
645,200,-281.0
646,200,-326.0
647,200,-290.0
648,200,-272.0
649,195,-255.0
650,200,-317.0
651,200,-308.0
652,200,-317.0
653,200,-290.0
654,200,-254.0
655,200,-290.0
656,200,-272.0
657,132,-228.0
658,200,-308.0
659,200,-308.0
660,200,-281.0
661,200,-272.0
662,67,-64.0
663,200,-317.0
664,200,-254.0
665,200,-272.0
666,200,-263.0
667,200,-254.0
668,200,-281.0
669,200,-335.0
670,200,-254.0
671,200,-245.0
672,200,-263.0
673,200,-281.0
674,90,-105.0
675,200,-353.0
676,200,-308.0
677,200,-254.0
678,200,-335.0
679,200,-344.0
680,200,-272.0
681,200,-290.0
682,200,-227.0
683,182,-215.0
684,200,-254.0
685,200,-290.0
686,200,-290.0
687,200,-290.0
688,200,-227.0
689,200,-272.0
690,200,-236.0
691,200,-344.0
692,200,-290.0
693,200,-245.0
694,200,-299.0
695,200,-299.0
696,200,-272.0
697,165,-198.0
698,164,-188.0
699,100,-142.0
700,200,-281.0
701,200,-299.0
702,200,-263.0
703,200,-299.0
704,200,-245.0
705,199,-304.0
706,200,-317.0
707,200,-326.0
708,200,-272.0
709,200,-299.0
710,138,-144.0
711,200,-290.0
712,200,-263.0
713,200,-227.0
714,200,-299.0
715,200,-335.0
716,200,-326.0
717,200,-281.0
718,200,-245.0
719,200,-308.0
720,200,-263.0
721,200,-290.0
722,52,-58.0
723,200,-317.0
724,200,-254.0
725,200,-299.0
726,200,-263.0
727,200,-290.0
728,200,-281.0
729,200,-254.0
730,200,-263.0
731,200,-299.0
732,200,-272.0
733,122,-164.0
734,200,-308.0
735,200,-317.0
736,200,-236.0
737,200,-254.0
738,200,-308.0
739,200,-263.0
740,200,-272.0
741,200,-308.0
742,200,-254.0
743,200,-272.0
744,200,-281.0
745,200,-263.0
746,200,-317.0
747,200,-290.0
748,200,-272.0
749,107,-167.0
750,200,-308.0
751,200,-299.0
752,200,-272.0
753,200,-281.0
754,182,-197.0
755,200,-299.0
756,200,-308.0
757,200,-362.0
758,200,-254.0
759,200,-254.0
760,200,-272.0
761,200,-272.0
762,200,-236.0
763,200,-263.0
764,200,-326.0
765,200,-290.0
766,74,-98.0
767,200,-326.0
768,200,-236.0
769,200,-245.0
770,200,-272.0
771,87,-75.0
772,200,-281.0
773,200,-308.0
774,72,-87.0
775,200,-308.0
776,200,-344.0
777,200,-299.0
778,200,-251.0
779,200,-299.0
780,200,-308.0
781,200,-236.0
782,200,-317.0
783,200,-245.0
784,200,-335.0
785,200,-299.0
786,200,-308.0
787,200,-263.0
788,200,-263.0
789,12,0.0
790,200,-290.0
791,200,-281.0
792,200,-254.0
793,197,-221.0
794,200,-281.0
795,200,-263.0
796,200,-272.0
797,200,-335.0
798,200,-272.0
799,200,-290.0
800,90,-114.0
801,200,-290.0
802,200,-254.0
803,200,-263.0
804,200,-317.0
805,200,-263.0
806,200,-254.0
807,197,-284.0
808,200,-272.0
809,200,-326.0
810,200,-272.0
811,200,-299.0
812,200,-308.0
813,200,-299.0
814,200,-299.0
815,200,-263.0
816,200,-362.0
817,200,-263.0
818,200,-299.0
819,200,-290.0
820,200,-290.0
821,200,-299.0
822,200,-263.0
823,200,-263.0
824,200,-308.0
825,159,-183.0
826,200,-281.0
827,200,-281.0
828,200,-308.0
829,154,-214.0
830,200,-299.0
831,200,-281.0
832,200,-254.0
833,200,-317.0
834,200,-317.0
835,200,-245.0
836,200,-290.0
837,200,-263.0
838,200,-245.0
839,200,-299.0
840,49,-64.0
841,200,-236.0
842,200,-281.0
843,200,-335.0
844,200,-290.0
845,127,-133.0
846,200,-263.0
847,200,-308.0
848,200,-281.0
849,200,-236.0
850,200,-281.0
851,200,-236.0
852,200,-281.0
853,200,-272.0
854,200,-317.0
855,200,-236.0
856,154,-205.0
857,200,-254.0
858,200,-254.0
859,200,-254.0
860,200,-281.0
861,137,-161.0
862,200,-281.0
863,200,-335.0
864,200,-317.0
865,200,-263.0
866,200,-254.0
867,200,-290.0
868,200,-281.0
869,200,-299.0
870,200,-254.0
871,200,-281.0
872,200,-290.0
873,200,-317.0
874,200,-281.0
875,200,-308.0
876,200,-272.0
877,200,-281.0
878,32,-29.0
879,200,-326.0
880,184,-280.0
881,200,-263.0
882,200,-272.0
883,200,-281.0
884,75,-81.0
885,199,-259.0
886,200,-272.0
887,200,-281.0
888,200,-326.0
889,200,-236.0
890,200,-263.0
891,200,-326.0
892,200,-308.0
893,200,-245.0
894,200,-272.0
895,200,-335.0
896,200,-308.0
897,200,-263.0
898,200,-272.0
899,200,-362.0
900,190,-241.0
901,200,-299.0
902,200,-272.0
903,200,-299.0
904,200,-281.0
905,200,-272.0
906,200,-263.0
907,200,-317.0
908,200,-263.0
909,200,-299.0
910,200,-308.0
911,83,-107.0
912,200,-290.0
913,200,-317.0
914,143,-167.0
915,200,-263.0
916,200,-272.0
917,200,-272.0
918,200,-263.0
919,200,-272.0
920,109,-142.0
921,200,-227.0
922,200,-263.0
923,200,-290.0
924,200,-326.0
925,200,-299.0
926,200,-263.0
927,200,-254.0
928,200,-281.0
929,200,-308.0
930,200,-290.0
931,200,-344.0
932,200,-308.0
933,200,-281.0
934,200,-299.0
935,200,-272.0
936,200,-236.0
937,42,-21.0
938,168,-183.0
939,200,-317.0
940,200,-272.0
941,200,-281.0
942,200,-245.0
943,53,-50.0
944,200,-308.0
945,200,-263.0
946,200,-281.0
947,200,-263.0
948,200,-245.0
949,200,-263.0
950,136,-160.0
951,200,-236.0
952,200,-299.0
953,200,-272.0
954,200,-254.0
955,200,-263.0
956,200,-281.0
957,200,-272.0
958,200,-290.0
959,200,-254.0
960,200,-308.0
961,200,-254.0
962,200,-290.0
963,200,-254.0
964,200,-263.0
965,93,-108.0
966,200,-263.0
967,200,-272.0
968,200,-272.0
969,200,-272.0
970,200,-272.0
971,200,-272.0
972,97,-130.0
973,200,-317.0
974,200,-290.0
975,200,-272.0
976,200,-317.0
977,86,-101.0
978,200,-272.0
979,167,-209.0
980,200,-335.0
981,200,-272.0
982,200,-317.0
983,200,-299.0
984,200,-317.0
985,42,-39.0
986,200,-245.0
987,200,-227.0
988,200,-281.0
989,200,-245.0
990,200,-272.0
991,200,-263.0
992,192,-225.0
993,200,-299.0
994,200,-254.0
995,200,-317.0
996,200,-245.0
997,200,-227.0
998,200,-263.0
999,200,-263.0
1000,200,-236.0
1001,200,-263.0
1002,200,-290.0
1003,200,-272.0
1004,200,-362.0
1005,200,-299.0
1006,33,-30.0
1007,200,-236.0
1008,200,-254.0
1009,200,-290.0
1010,200,-263.0
1011,200,-281.0
1012,200,-281.0
1013,105,-129.0
1014,200,-263.0
1015,200,-317.0
1016,131,-164.0
1017,200,-272.0
1018,200,-326.0
1019,200,-335.0
1020,200,-308.0
1021,200,-263.0
1022,200,-290.0
1023,200,-254.0
1024,200,-335.0
1025,200,-308.0
1026,200,-254.0
1027,200,-299.0
1028,200,-272.0
1029,200,-263.0
1030,200,-290.0
1031,200,-281.0
1032,160,-202.0
1033,200,-272.0
1034,200,-254.0
1035,200,-254.0
1036,142,-148.0
1037,200,-263.0
1038,200,-272.0
1039,200,-326.0
1040,200,-227.0
1041,200,-263.0
1042,200,-254.0
1043,200,-272.0
1044,120,-126.0
1045,200,-308.0
1046,160,-238.0
1047,200,-290.0
1048,49,-46.0
1049,200,-272.0
1050,200,-272.0
1051,200,-308.0
1052,200,-281.0
1053,200,-245.0
1054,200,-272.0
1055,200,-344.0
1056,140,-155.0
1057,200,-272.0
1058,200,-272.0
1059,114,-174.0
1060,200,-317.0
1061,200,-281.0
1062,200,-299.0
1063,200,-263.0
1064,200,-335.0
1065,200,-272.0
1066,200,-245.0
1067,200,-272.0
1068,200,-281.0
1069,200,-317.0
1070,200,-317.0
1071,200,-281.0
1072,200,-362.0
1073,200,-254.0
1074,190,-250.0
1075,200,-272.0
1076,200,-317.0
1077,200,-335.0
1078,200,-281.0
1079,200,-272.0
1080,200,-290.0
1081,200,-308.0
1082,200,-254.0
1083,200,-281.0
1084,200,-290.0
1085,200,-272.0
1086,200,-317.0
1087,91,-106.0
1088,200,-299.0
1089,200,-317.0
1090,200,-272.0
1091,200,-272.0
1092,200,-236.0
1093,200,-290.0
1094,200,-290.0
1095,86,-101.0
1096,183,-279.0
1097,200,-245.0
1098,200,-272.0
1099,200,-263.0
1100,24,-12.0
1101,200,-308.0
1102,200,-299.0
1103,200,-290.0
1104,200,-281.0
1105,200,-245.0
1106,200,-236.0
1107,160,-193.0
1108,200,-254.0
1109,200,-236.0
1110,200,-308.0
1111,200,-326.0
1112,189,-222.0
1113,200,-308.0
1114,200,-281.0
1115,200,-299.0
1116,200,-335.0
1117,200,-263.0
1118,200,-362.0
1119,200,-263.0
1120,200,-263.0
1121,200,-272.0
1122,200,-272.0
1123,200,-326.0
1124,200,-290.0
1125,200,-263.0
1126,200,-281.0
1127,200,-308.0
1128,200,-308.0
1129,200,-236.0
1130,200,-308.0
1131,82,-115.0
1132,80,-77.0
1133,200,-254.0
1134,200,-335.0
1135,96,-111.0
1136,200,-254.0
1137,200,-245.0
1138,15,-3.0
1139,200,-308.0
1140,200,-272.0
1141,200,-317.0
1142,200,-245.0
1143,81,-69.0
1144,200,-281.0
1145,200,-245.0
1146,200,-299.0
1147,146,-170.0
1148,200,-272.0
1149,159,-192.0
1150,177,-201.0
1151,200,-236.0
1152,200,-263.0
1153,200,-281.0
1154,200,-344.0
1155,200,-299.0
1156,200,-272.0
1157,197,-266.0
1158,200,-326.0
1159,200,-290.0
1160,200,-272.0
1161,14,7.0
1162,200,-326.0
1163,200,-272.0
1164,200,-218.0
1165,200,-308.0
1166,21,0.0
1167,200,-281.0
1168,200,-299.0
1169,200,-290.0
1170,196,-247.0
1171,200,-272.0
1172,200,-290.0
1173,200,-353.0
1174,200,-308.0
1175,200,-362.0
1176,200,-272.0
1177,200,-272.0
1178,200,-281.0
1179,200,-227.0
1180,200,-299.0
1181,56,-80.0
1182,200,-281.0
1183,200,-299.0
1184,200,-281.0
1185,200,-263.0
1186,200,-263.0
1187,171,-240.0
1188,200,-335.0
1189,200,-326.0
1190,200,-308.0
1191,200,-227.0
1192,132,-138.0
1193,200,-281.0
1194,200,-281.0
1195,200,-317.0
1196,200,-281.0
1197,200,-290.0
1198,200,-263.0
1199,200,-281.0
1200,200,-263.0
1201,200,-281.0
1202,200,-317.0
1203,92,-98.0
1204,200,-308.0
1205,200,-281.0
1206,200,-290.0
1207,200,-308.0
1208,200,-254.0
1209,200,-290.0
1210,200,-290.0
1211,200,-272.0
1212,200,-308.0
1213,200,-263.0
1214,78,-93.0
1215,200,-281.0
1216,200,-317.0
1217,200,-281.0
1218,200,-263.0
1219,200,-272.0
1220,200,-272.0
1221,200,-281.0
1222,43,-49.0
1223,200,-245.0
1224,200,-263.0
1225,51,-30.0
1226,200,-281.0
1227,200,-254.0
1228,200,-290.0
1229,200,-299.0
1230,102,-126.0
1231,200,-326.0
1232,200,-299.0
1233,200,-272.0
1234,151,-184.0
1235,104,-146.0
1236,200,-308.0
1237,200,-227.0
1238,200,-281.0
1239,200,-335.0
1240,200,-299.0
1241,200,-263.0
1242,200,-317.0
1243,200,-263.0
1244,200,-263.0
1245,200,-245.0
1246,200,-299.0
1247,200,-299.0
1248,200,-353.0
1249,200,-272.0
1250,200,-308.0
1251,200,-290.0
1252,200,-281.0
1253,153,-231.0
1254,200,-254.0
1255,200,-299.0
1256,200,-263.0
1257,200,-362.0
1258,200,-290.0
1259,200,-308.0
1260,200,-308.0
1261,200,-281.0
1262,200,-308.0
1263,200,-290.0
1264,200,-254.0
1265,200,-299.0
1266,104,-182.0
1267,200,-263.0
1268,200,-272.0
1269,200,-326.0
1270,200,-263.0
1271,200,-281.0
1272,200,-290.0
1273,200,-281.0
1274,200,-254.0
1275,200,-263.0
1276,200,-281.0
1277,171,-186.0
1278,200,-326.0
1279,200,-299.0
1280,200,-299.0
1281,200,-263.0
1282,200,-263.0
1283,200,-290.0
1284,42,-21.0
1285,200,-281.0
1286,200,-317.0
1287,200,-254.0
1288,200,-236.0
1289,196,-238.0
1290,200,-299.0
1291,200,-281.0
1292,200,-335.0
1293,200,-254.0
1294,200,-290.0
1295,200,-281.0
1296,200,-281.0
1297,200,-263.0
1298,200,-281.0
1299,185,-254.0
1300,200,-236.0
1301,150,-147.0
1302,200,-335.0
1303,200,-290.0
1304,200,-290.0
1305,200,-353.0
1306,200,-263.0
1307,200,-317.0
1308,200,-263.0
1309,200,-299.0
1310,200,-335.0
1311,200,-236.0
1312,200,-299.0
1313,200,-290.0
1314,200,-299.0
1315,200,-236.0
1316,200,-317.0
1317,200,-290.0
1318,200,-254.0
1319,149,-173.0
1320,200,-290.0
1321,200,-290.0
1322,200,-308.0
1323,200,-263.0
1324,178,-265.0
1325,200,-254.0
1326,122,-137.0
1327,200,-272.0
1328,200,-299.0
1329,200,-281.0
1330,200,-272.0
1331,200,-308.0
1332,101,-80.0
1333,200,-281.0
1334,200,-299.0
1335,142,-166.0
1336,200,-272.0
1337,169,-220.0
1338,190,-241.0
1339,200,-263.0
1340,200,-263.0
1341,200,-272.0
1342,200,-290.0
1343,200,-218.0
1344,200,-281.0
1345,200,-263.0
1346,200,-263.0
1347,200,-281.0
1348,200,-326.0
1349,200,-281.0
1350,200,-272.0
1351,200,-263.0
1352,200,-317.0
1353,200,-308.0
1354,200,-344.0
1355,200,-281.0
1356,200,-308.0
1357,200,-236.0
1358,200,-281.0
1359,200,-245.0
1360,23,-29.0
1361,200,-326.0
1362,200,-317.0
1363,200,-317.0
1364,200,-317.0
1365,150,-183.0
1366,200,-290.0
1367,200,-245.0
1368,81,-87.0
1369,200,-299.0
1370,200,-254.0
1371,200,-254.0
1372,200,-281.0
1373,200,-272.0
1374,200,-245.0
1375,200,-299.0
1376,200,-290.0
1377,30,-18.0
1378,200,-335.0
1379,200,-308.0
1380,200,-290.0
1381,200,-254.0
1382,127,-178.0
1383,200,-281.0
1384,200,-281.0
1385,200,-281.0
1386,164,-215.0
1387,200,-317.0
1388,200,-245.0
1389,200,-254.0
1390,200,-299.0
1391,200,-272.0
1392,200,-281.0
1393,200,-290.0
1394,89,-122.0
1395,200,-263.0
1396,57,-81.0
1397,200,-263.0
1398,62,-50.0
1399,200,-254.0
1400,200,-272.0
1401,70,-67.0
1402,195,-246.0
1403,200,-290.0
1404,200,-272.0
1405,200,-299.0
1406,200,-263.0
1407,159,-192.0
1408,200,-254.0
1409,200,-344.0
1410,200,-263.0
1411,200,-281.0
1412,200,-272.0
1413,200,-317.0
1414,200,-254.0
1415,200,-299.0
1416,200,-281.0
1417,75,-99.0
1418,200,-308.0
1419,200,-326.0
1420,200,-308.0
1421,200,-308.0
1422,134,-140.0
1423,200,-236.0
1424,200,-263.0
1425,200,-281.0
1426,101,-170.0
1427,200,-254.0
1428,200,-326.0
1429,200,-263.0
1430,200,-236.0
1431,200,-272.0
1432,200,-236.0
1433,200,-299.0
1434,200,-263.0
1435,200,-290.0
1436,146,-161.0
1437,67,-82.0
1438,200,-272.0
1439,200,-299.0
1440,72,-69.0
1441,200,-290.0
1442,200,-281.0
1443,200,-254.0
1444,200,-272.0
1445,200,-308.0
1446,200,-272.0
1447,200,-281.0
1448,200,-245.0
1449,200,-326.0
1450,200,-272.0
1451,165,-216.0
1452,200,-299.0
1453,130,-109.0
1454,200,-299.0
1455,200,-272.0
1456,200,-272.0
1457,200,-263.0
1458,200,-281.0
1459,200,-272.0
1460,200,-290.0
1461,200,-335.0
1462,200,-245.0
1463,200,-299.0
1464,200,-299.0
1465,200,-290.0
1466,200,-236.0
1467,28,-7.0
1468,200,-272.0
1469,200,-317.0
1470,123,-174.0
1471,200,-317.0
1472,200,-317.0
1473,99,-123.0
1474,200,-326.0
1475,200,-299.0
1476,200,-263.0
1477,200,-290.0
1478,200,-290.0
1479,200,-254.0
1480,200,-290.0
1481,200,-245.0
1482,200,-317.0
1483,200,-317.0
1484,24,-3.0
1485,200,-245.0
1486,25,-13.0
1487,200,-290.0
1488,200,-308.0
1489,198,-222.0
1490,200,-290.0
1491,200,-218.0
1492,200,-326.0
1493,196,-238.0
1494,200,-299.0
1495,200,-299.0
1496,200,-290.0
1497,200,-272.0
1498,69,-93.0
