episode,steps,return
355,44,-77.0
356,38,-89.0
357,44,-113.0
358,48,-108.0
359,28,-61.0
360,36,-51.0
361,24,-39.0
362,56,-143.0
363,22,-19.0
364,46,-142.0
365,27,-51.0
366,51,-129.0
367,50,-128.0
368,92,-224.0
369,39,-72.0
370,28,-34.0
371,36,-69.0
372,47,-89.0
373,56,-161.0
374,34,-112.0
375,25,-40.0
376,26,-59.0
377,76,-235.0
378,41,-83.0
379,48,-90.0
380,51,-111.0
381,20,-17.0
382,37,-88.0
383,27,-51.0
384,38,-107.0
385,26,-32.0
386,36,-42.0
387,47,-71.0
388,19,-34.0
389,36,-114.0
390,54,-132.0
391,40,-73.0
392,18,-15.0
393,58,-118.0
394,47,-80.0
395,52,-121.0
396,24,-39.0
397,24,-30.0
398,34,-58.0
399,38,-89.0
400,25,-31.0
401,35,-77.0
402,18,-6.0
403,29,-44.0
404,78,-237.0
405,22,-10.0
406,23,-56.0
407,20,-8.0
408,33,-57.0
409,22,-37.0
410,12,0.0
411,48,-90.0
412,31,-46.0
413,64,-133.0
414,24,-39.0
415,54,-123.0
416,29,-44.0
417,52,-121.0
418,38,-89.0
419,60,-174.0
420,22,-19.0
421,43,-94.0
422,41,-119.0
423,45,-105.0
424,35,-77.0
425,17,-5.0
426,20,-8.0
427,37,-70.0
428,31,-46.0
429,21,-9.0
430,52,-121.0
431,13,8.0
432,24,-30.0
433,30,-63.0
434,36,-69.0
435,17,-14.0
436,28,-43.0
437,28,-43.0
438,35,-77.0
439,52,-67.0
440,32,-47.0
441,43,-76.0
442,36,-78.0
443,38,-80.0
444,49,-91.0
445,23,-38.0
446,28,-61.0
447,63,-123.0
448,66,-153.0
449,52,-76.0
450,22,-37.0
451,36,-51.0
452,45,-96.0
453,30,-45.0
454,25,-31.0
455,24,-12.0
456,31,-46.0
457,55,-70.0
458,45,-87.0
459,20,-8.0
460,40,-91.0
461,22,-10.0
462,22,-46.0
463,22,-28.0
464,59,-101.0
465,34,-58.0
466,22,-19.0
467,21,-18.0
468,27,-51.0
469,35,-113.0
470,27,-33.0
471,30,-36.0
472,26,-50.0
473,29,-44.0
474,16,5.0
475,19,-7.0
476,21,-18.0
477,43,-139.0
478,49,-82.0
479,30,-63.0
480,35,-86.0
481,22,-37.0
482,54,-123.0
483,35,-86.0
484,22,-19.0
485,41,-110.0
486,43,-58.0
487,28,-70.0
488,21,-36.0
489,29,-26.0
490,51,-129.0
491,26,-50.0
492,32,-47.0
493,21,-54.0
494,34,-49.0
495,13,-1.0
496,11,1.0
497,32,-74.0
498,35,-77.0
499,36,-78.0
500,25,-31.0
501,24,-21.0
502,31,-19.0
503,16,-4.0
504,56,-107.0
505,54,-105.0
506,10,2.0
507,25,-13.0
508,39,-45.0
509,21,-36.0
510,29,-26.0
511,15,-3.0
512,28,-43.0
513,34,-67.0
514,24,-21.0
515,17,-14.0
516,44,-77.0
517,13,-10.0
518,42,-84.0
519,44,-95.0
520,26,-32.0
521,18,-6.0
522,52,-121.0
523,35,-86.0
524,39,-54.0
525,35,-77.0
526,40,-91.0
527,31,-73.0
528,15,6.0
529,49,-64.0
530,10,11.0
531,25,-40.0
532,41,-74.0
533,24,-12.0
534,23,-20.0
535,31,-10.0
536,20,-44.0
537,40,-64.0
538,26,-41.0
539,16,-13.0
540,32,-29.0
541,31,-37.0
542,11,10.0
543,18,-6.0
544,23,-20.0
545,25,-31.0
546,33,-48.0
547,28,-16.0
548,30,-54.0
549,41,-101.0
550,20,-17.0
551,28,-43.0
552,25,-31.0
553,22,-10.0
554,18,-15.0
555,17,-5.0
556,34,-58.0
557,18,-6.0
558,25,-31.0
559,38,-89.0
560,33,-57.0
561,17,-5.0
562,15,6.0
563,25,-49.0
564,28,-34.0
565,23,-29.0
566,16,-4.0
567,32,-65.0
568,23,-56.0
569,20,1.0
570,34,-40.0
571,44,-113.0
572,23,-11.0
573,40,-37.0
574,16,-4.0
575,40,-91.0
576,38,-71.0
577,32,-83.0
578,40,-55.0
579,18,-6.0
580,20,-35.0
581,22,-28.0
582,14,-20.0
583,23,-11.0
584,15,-12.0
585,15,6.0
586,51,-102.0
587,24,-30.0
588,27,-33.0
589,27,-24.0
590,17,4.0
591,18,-6.0
592,22,-28.0
593,38,-53.0
594,35,-59.0
595,20,-35.0
596,24,-39.0
597,20,-35.0
598,32,-20.0
599,23,-20.0
600,23,-11.0
601,15,-12.0
602,26,-41.0
603,31,-64.0
604,36,-42.0
605,17,-14.0
606,31,-64.0
607,32,-38.0
608,25,-49.0
609,17,-23.0
610,16,-22.0
611,35,-68.0
612,28,-43.0
613,17,-14.0
614,20,-8.0
615,38,-80.0
616,27,-42.0
617,10,-7.0
618,33,-66.0
619,21,0.0
620,24,-30.0
621,29,-98.0
622,22,-28.0
623,31,-19.0
624,22,-28.0
625,24,-12.0
626,35,-50.0
627,23,-29.0
628,26,-14.0
629,34,-76.0
630,29,-44.0
631,32,-74.0
632,29,-35.0
633,29,-26.0
634,24,-39.0
635,22,-10.0
636,16,-40.0
637,23,-29.0
638,32,-65.0
639,36,-51.0
640,27,-24.0
641,13,8.0
642,18,-6.0
643,20,-17.0
644,20,-8.0
645,37,-52.0
646,34,-67.0
647,33,-48.0
648,16,5.0
649,18,-15.0
650,19,-7.0
651,27,-33.0
652,13,8.0
653,33,-39.0
654,18,-6.0
655,22,-28.0
656,16,-4.0
657,23,-11.0
658,26,-32.0
659,30,-27.0
660,15,6.0
661,23,-47.0
662,29,-53.0
663,36,-87.0
664,37,-70.0
665,20,-8.0
666,28,-52.0
667,17,-14.0
668,26,-32.0
669,20,-8.0
670,24,-39.0
671,17,-14.0
672,21,-27.0
673,21,-9.0
674,21,-18.0
675,30,-72.0
676,11,1.0
677,16,-13.0
678,13,-10.0
679,41,-83.0
680,20,-35.0
681,25,-31.0
682,16,-4.0
683,23,-47.0
684,17,-23.0
685,20,1.0
686,28,-25.0
687,25,-13.0
688,17,-5.0
689,24,-21.0
690,24,-39.0
691,24,-30.0
692,25,-4.0
693,38,-80.0
694,20,-17.0
695,26,-14.0
696,25,-22.0
697,16,5.0
698,19,-25.0
699,17,-5.0
700,25,-67.0
701,36,-51.0
702,40,-46.0
703,21,-18.0
704,30,-45.0
705,19,-25.0
706,23,-11.0
707,28,-16.0
708,11,1.0
709,21,-18.0
710,27,-60.0
711,23,-2.0
712,32,-65.0
713,36,-69.0
714,24,-30.0
715,29,-53.0
716,13,8.0
717,27,-42.0
718,22,-19.0
719,25,-49.0
720,16,5.0
721,20,-26.0
722,27,-15.0
723,26,-23.0
724,22,-55.0
725,10,11.0
726,19,-43.0
727,36,-96.0
728,16,-4.0
729,12,0.0
730,23,-11.0
731,22,-28.0
732,19,-16.0
