episode,steps,return
578,155,-206.0
579,200,-308.0
580,200,-290.0
581,200,-299.0
582,116,-113.0
583,200,-290.0
584,200,-281.0
585,200,-299.0
586,106,-139.0
587,200,-272.0
588,200,-281.0
589,200,-272.0
590,200,-245.0
591,200,-290.0
592,200,-272.0
593,200,-290.0
594,200,-272.0
595,88,-85.0
596,200,-245.0
597,200,-299.0
598,200,-299.0
599,200,-308.0
600,200,-326.0
601,182,-287.0
602,200,-272.0
603,200,-308.0
604,200,-245.0
605,200,-263.0
606,200,-263.0
607,52,-67.0
608,200,-224.0
609,200,-308.0
610,200,-281.0
611,96,-129.0
612,200,-263.0
613,200,-263.0
614,156,-198.0
615,200,-290.0
616,200,-263.0
617,149,-200.0
618,200,-263.0
619,200,-299.0
620,200,-254.0
621,200,-254.0
622,192,-279.0
623,200,-326.0
624,200,-290.0
625,200,-281.0
626,200,-317.0
627,200,-272.0
628,200,-308.0
629,133,-121.0
630,200,-335.0
631,200,-263.0
632,17,-5.0
633,200,-299.0
634,200,-272.0
635,200,-299.0
636,200,-344.0
637,200,-308.0
638,200,-290.0
639,200,-299.0
640,200,-308.0
641,105,-111.0
642,154,-169.0
643,200,-290.0
644,200,-254.0
645,200,-245.0
646,200,-272.0
647,200,-254.0
648,200,-290.0
649,200,-281.0
650,200,-290.0
651,200,-317.0
652,200,-281.0
653,196,-229.0
654,200,-254.0
655,200,-308.0
656,110,-134.0
657,200,-272.0
658,200,-263.0
659,126,-177.0
660,200,-272.0
661,200,-281.0
662,47,-62.0
663,200,-281.0
664,200,-308.0
665,200,-299.0
666,200,-281.0
667,200,-263.0
668,108,-186.0
669,200,-299.0
670,200,-290.0
671,200,-272.0
672,200,-308.0
673,200,-281.0
674,200,-245.0
675,200,-290.0
676,200,-281.0
677,200,-254.0
678,200,-263.0
679,200,-272.0
680,200,-281.0
681,160,-220.0
682,200,-245.0
683,200,-236.0
684,200,-227.0
685,200,-272.0
686,135,-213.0
687,200,-290.0
688,82,-106.0
689,184,-235.0
690,200,-254.0
691,200,-299.0
692,200,-299.0
693,200,-236.0
694,167,-236.0
695,200,-254.0
696,200,-254.0
697,200,-263.0
698,200,-344.0
699,200,-299.0
700,84,-108.0
701,200,-290.0
702,156,-189.0
703,172,-196.0
704,200,-272.0
705,200,-308.0
706,100,-115.0
707,117,-105.0
708,200,-272.0
709,200,-335.0
710,190,-304.0
711,200,-245.0
712,200,-281.0
713,200,-245.0
714,200,-299.0
715,200,-263.0
716,200,-227.0
717,113,-173.0
718,83,-71.0
719,200,-245.0
720,118,-142.0
721,200,-308.0
722,200,-299.0
723,200,-326.0
724,200,-245.0
725,200,-281.0
726,200,-272.0
727,200,-254.0
728,200,-281.0
729,200,-326.0
730,44,-50.0
731,200,-344.0
732,200,-326.0
733,77,-83.0
734,130,-145.0
735,200,-254.0
736,200,-299.0
737,133,-175.0
738,200,-281.0
739,200,-290.0
740,83,-98.0
741,200,-281.0
742,200,-281.0
743,164,-233.0
744,146,-170.0
745,200,-290.0
746,200,-236.0
747,200,-245.0
748,200,-281.0
749,200,-299.0
750,200,-299.0
751,200,-308.0
752,200,-281.0
753,200,-218.0
754,200,-281.0
755,25,-4.0
756,200,-299.0
757,48,-36.0
758,200,-281.0
759,200,-272.0
760,198,-213.0
761,56,-53.0
762,200,-272.0
763,105,-129.0
764,200,-299.0
765,172,-205.0
766,200,-317.0
767,200,-299.0
768,175,-199.0
769,200,-335.0
770,151,-211.0
771,200,-254.0
772,200,-299.0
773,54,-42.0
774,200,-245.0
775,200,-290.0
776,200,-308.0
777,200,-308.0
778,200,-263.0
779,200,-245.0
780,105,-129.0
781,198,-258.0
782,200,-281.0
783,109,-106.0
784,95,-128.0
785,200,-308.0
786,178,-220.0
787,200,-317.0
788,200,-299.0
789,200,-245.0
790,200,-245.0
791,37,-34.0
792,200,-308.0
793,200,-236.0
794,200,-272.0
795,200,-317.0
796,200,-281.0
797,130,-181.0
798,200,-263.0
799,200,-272.0
800,200,-326.0
801,109,-124.0
802,200,-281.0
803,200,-236.0
804,41,-56.0
805,200,-254.0
806,200,-317.0
807,200,-272.0
808,125,-167.0
809,200,-272.0
810,200,-254.0
811,200,-299.0
812,121,-136.0
813,200,-263.0
814,200,-227.0
815,102,-99.0
816,64,-52.0
817,200,-335.0
818,200,-272.0
819,199,-241.0
820,200,-299.0
821,200,-281.0
822,200,-290.0
823,200,-317.0
824,76,-82.0
825,166,-190.0
826,200,-236.0
827,200,-299.0
828,200,-281.0
829,61,-67.0
830,200,-272.0
831,200,-245.0
832,200,-281.0
833,200,-308.0
834,88,-85.0
835,82,-106.0
836,200,-281.0
837,200,-308.0
838,200,-272.0
839,46,-43.0
840,200,-299.0
841,200,-281.0
842,200,-290.0
843,200,-290.0
844,200,-272.0
845,200,-308.0
846,200,-290.0
847,200,-272.0
848,29,-8.0
849,200,-245.0
850,62,-77.0
851,200,-290.0
852,200,-281.0
853,96,-111.0
854,58,-64.0
855,200,-299.0
856,200,-326.0
857,200,-290.0
858,200,-299.0
859,39,-36.0
860,200,-254.0
861,187,-229.0
862,200,-254.0
863,200,-272.0
864,47,-53.0
865,200,-254.0
866,200,-290.0
867,200,-272.0
868,200,-245.0
869,193,-271.0
870,200,-245.0
871,118,-151.0
872,126,-150.0
873,136,-178.0
874,87,-102.0
875,200,-326.0
876,93,-81.0
877,154,-187.0
878,200,-272.0
879,200,-281.0
880,200,-299.0
881,200,-281.0
882,200,-272.0
883,200,-263.0
884,200,-254.0
885,200,-299.0
886,143,-203.0
887,200,-290.0
888,200,-263.0
889,200,-236.0
890,200,-254.0
891,185,-236.0
892,200,-245.0
893,200,-245.0
894,200,-281.0
895,200,-254.0
896,200,-344.0
897,200,-236.0
898,181,-232.0
899,187,-211.0
900,47,-44.0
901,200,-317.0
902,200,-245.0
903,200,-290.0
904,200,-281.0
905,162,-204.0
906,157,-190.0
907,71,-68.0
908,200,-326.0
909,200,-308.0
910,61,-76.0
911,200,-263.0
912,47,-71.0
913,200,-326.0
914,200,-326.0
915,200,-236.0
916,200,-272.0
917,200,-227.0
918,200,-344.0
919,192,-252.0
920,200,-317.0
921,200,-254.0
922,200,-245.0
923,200,-281.0
924,200,-272.0
925,200,-245.0
926,200,-281.0
927,149,-209.0
928,48,-27.0
929,200,-281.0
930,50,-56.0
931,200,-272.0
932,63,-96.0
933,200,-308.0
934,189,-276.0
935,200,-326.0
936,200,-308.0
937,127,-160.0
938,200,-263.0
939,200,-272.0
940,165,-207.0
941,200,-263.0
942,200,-335.0
943,200,-272.0
944,56,-71.0
945,200,-245.0
946,200,-299.0
947,67,-64.0
948,170,-203.0
949,200,-281.0
950,200,-335.0
951,200,-263.0
952,90,-123.0
953,200,-281.0
954,200,-236.0
955,200,-254.0
956,76,-73.0
957,200,-254.0
958,64,-70.0
959,59,-47.0
960,200,-254.0
961,200,-281.0
962,200,-254.0
963,200,-254.0
964,200,-299.0
965,78,-93.0
966,200,-227.0
967,200,-263.0
968,127,-178.0
969,200,-272.0
970,89,-104.0
971,200,-299.0
972,200,-314.0
973,198,-240.0
974,200,-308.0
975,106,-112.0
976,200,-290.0
977,153,-168.0
978,124,-139.0
979,200,-299.0
980,200,-263.0
981,200,-290.0
982,186,-228.0
983,200,-254.0
984,52,-49.0
985,38,-44.0
986,200,-281.0
987,200,-299.0
988,200,-245.0
989,157,-172.0
990,200,-245.0
991,200,-299.0
992,46,-34.0
993,200,-245.0
994,200,-245.0
995,75,-72.0
996,67,-55.0
997,200,-245.0
998,200,-218.0
999,131,-128.0
1000,200,-254.0
1001,200,-236.0
1002,200,-290.0
1003,200,-254.0
1004,114,-192.0
1005,200,-245.0
1006,200,-281.0
1007,200,-272.0
1008,171,-195.0
1009,200,-308.0
1010,200,-281.0
1011,200,-281.0
1012,126,-123.0
1013,99,-96.0
1014,200,-299.0
1015,198,-231.0
1016,188,-212.0
1017,200,-245.0
1018,200,-317.0
1019,200,-236.0
1020,200,-326.0
1021,200,-254.0
1022,200,-299.0
1023,184,-208.0
1024,200,-317.0
1025,200,-281.0
1026,200,-254.0
1027,200,-290.0
1028,22,-10.0
1029,200,-263.0
1030,83,-80.0
1031,114,-111.0
1032,58,-46.0
1033,200,-245.0
1034,200,-281.0
1035,200,-236.0
1036,200,-263.0
1037,200,-281.0
1038,180,-222.0
1039,200,-254.0
1040,105,-102.0
1041,81,-87.0
1042,188,-239.0
1043,200,-236.0
1044,119,-134.0
1045,132,-138.0
1046,200,-245.0
1047,145,-160.0
1048,63,-60.0
1049,200,-245.0
1050,200,-308.0
1051,132,-165.0
1052,200,-272.0
1053,200,-263.0
1054,200,-326.0
1055,116,-113.0
1056,95,-119.0
1057,200,-227.0
1058,173,-206.0
1059,200,-272.0
1060,200,-299.0
1061,161,-194.0
1062,200,-263.0
1063,89,-113.0
1064,103,-118.0
1065,200,-290.0
1066,200,-263.0
1067,200,-326.0
1068,124,-130.0
1069,200,-272.0
1070,160,-184.0
1071,200,-245.0
1072,200,-254.0
1073,200,-299.0
1074,200,-308.0
1075,172,-205.0
1076,184,-226.0
1077,153,-213.0
1078,200,-326.0
1079,200,-281.0
1080,134,-176.0
1081,200,-290.0
1082,200,-254.0
1083,74,-80.0
1084,200,-263.0
1085,200,-263.0
1086,138,-144.0
1087,200,-290.0
1088,200,-299.0
1089,200,-263.0
1090,200,-299.0
1091,200,-290.0
1092,60,-48.0
1093,178,-220.0
1094,200,-299.0
1095,57,-54.0
1096,200,-254.0
1097,200,-254.0
1098,200,-326.0
1099,101,-143.0
1100,131,-155.0
1101,140,-200.0
1102,172,-223.0
1103,197,-275.0
1104,200,-299.0
1105,200,-254.0
1106,77,-92.0
1107,162,-222.0
1108,200,-317.0
1109,200,-263.0
1110,200,-308.0
1111,200,-281.0
1112,200,-317.0
1113,200,-263.0
1114,18,3.0
1115,200,-281.0
1116,200,-245.0
1117,167,-209.0
1118,200,-308.0
1119,200,-254.0
1120,200,-254.0
1121,152,-203.0
1122,68,-101.0
1123,200,-281.0
1124,200,-299.0
1125,200,-272.0
1126,200,-317.0
1127,200,-281.0
1128,90,-114.0
1129,176,-218.0
1130,160,-211.0
1131,200,-299.0
1132,14,7.0
1133,200,-272.0
1134,76,-82.0
1135,64,-70.0
1136,200,-263.0
1137,200,-290.0
1138,102,-90.0
1139,73,-97.0
1140,200,-272.0
1141,200,-245.0
1142,164,-179.0
1143,200,-299.0
1144,200,-272.0
1145,132,-210.0
1146,123,-147.0
1147,31,-10.0
1148,104,-137.0
1149,200,-290.0
1150,200,-272.0
1151,198,-231.0
1152,200,-272.0
1153,131,-119.0
1154,200,-245.0
1155,200,-290.0
1156,200,-299.0
1157,46,-34.0
1158,200,-263.0
1159,200,-281.0
1160,200,-254.0
1161,80,-86.0
1162,169,-211.0
1163,200,-281.0
1164,92,-107.0
1165,200,-308.0
1166,19,-7.0
1167,200,-290.0
1168,200,-245.0
1169,36,-33.0
1170,200,-236.0
1171,155,-179.0
1172,200,-254.0
1173,153,-195.0
1174,200,-308.0
1175,200,-272.0
1176,200,-272.0
1177,200,-263.0
1178,90,-132.0
1179,190,-241.0
1180,200,-335.0
1181,114,-147.0
1182,76,-82.0
1183,200,-272.0
1184,143,-158.0
1185,200,-254.0
1186,138,-162.0
1187,200,-272.0
1188,200,-308.0
1189,72,-96.0
1190,55,-52.0
1191,183,-252.0
1192,139,-145.0
1193,142,-193.0
1194,73,-88.0
1195,11,10.0
1196,126,-114.0
1197,200,-308.0
1198,200,-281.0
1199,200,-290.0
1200,118,-142.0
1201,118,-142.0
1202,200,-281.0
1203,180,-267.0
1204,200,-308.0
1205,199,-196.0
1206,75,-54.0
1207,200,-335.0
1208,162,-231.0
1209,200,-254.0
1210,200,-263.0
1211,200,-245.0
1212,200,-263.0
1213,183,-198.0
1214,11,10.0
1215,180,-231.0
1216,200,-245.0
1217,200,-263.0
1218,25,-4.0
1219,200,-263.0
1220,99,-105.0
1221,101,-125.0
1222,200,-254.0
1223,119,-125.0
1224,200,-263.0
1225,200,-317.0
1226,120,-126.0
1227,187,-247.0
1228,200,-272.0
1229,34,-31.0
1230,200,-344.0
1231,156,-189.0
1232,200,-272.0
1233,200,-281.0
1234,147,-171.0
1235,131,-146.0
1236,178,-220.0
1237,200,-236.0
1238,147,-135.0
1239,52,-40.0
1240,200,-290.0
1241,177,-219.0
1242,200,-299.0
1243,200,-263.0
1244,109,-124.0
1245,60,-48.0
1246,200,-281.0
1247,58,-64.0
1248,87,-120.0
1249,200,-299.0
1250,200,-299.0
1251,195,-228.0
1252,173,-224.0
1253,98,-140.0
1254,194,-254.0
1255,200,-245.0
1256,191,-278.0
1257,200,-272.0
1258,174,-225.0
1259,200,-263.0
1260,200,-272.0
1261,200,-290.0
1262,200,-308.0
1263,200,-344.0
1264,36,-24.0
1265,200,-326.0
1266,200,-299.0
1267,144,-150.0
1268,127,-142.0
1269,200,-236.0
1270,182,-296.0
1271,200,-290.0
1272,120,-153.0
1273,72,-78.0
1274,141,-201.0
1275,200,-290.0
1276,200,-236.0
1277,200,-227.0
1278,147,-189.0
1279,200,-245.0
1280,200,-308.0
1281,68,-74.0
1282,200,-290.0
1283,190,-277.0
1284,106,-121.0
1285,200,-290.0
1286,200,-245.0
1287,89,-95.0
1288,128,-161.0
1289,117,-114.0
1290,126,-159.0
1291,200,-245.0
1292,44,-50.0
1293,200,-290.0
1294,200,-272.0
1295,200,-236.0
1296,200,-290.0
1297,147,-207.0
1298,200,-254.0
1299,188,-212.0
1300,110,-125.0
1301,48,-36.0
1302,200,-263.0
1303,80,-68.0
1304,200,-281.0
1305,200,-272.0
1306,87,-102.0
1307,200,-308.0
1308,200,-245.0
1309,200,-290.0
1310,200,-308.0
1311,185,-290.0
1312,196,-274.0
1313,200,-281.0
1314,200,-263.0
1315,83,-89.0
1316,200,-317.0
1317,197,-239.0
1318,92,-89.0
1319,200,-245.0
1320,200,-317.0
1321,200,-326.0
1322,103,-118.0
1323,138,-180.0
1324,10,11.0
1325,200,-317.0
1326,122,-146.0
1327,200,-281.0
1328,77,-92.0
1329,171,-204.0
1330,200,-236.0
1331,200,-290.0
1332,60,-57.0
1333,200,-353.0
1334,73,-97.0
1335,114,-111.0
1336,152,-212.0
1337,200,-290.0
1338,200,-263.0
1339,200,-326.0
1340,200,-263.0
1341,94,-91.0
1342,200,-299.0
1343,43,-40.0
1344,187,-238.0
1345,110,-152.0
1346,200,-281.0
1347,200,-299.0
1348,138,-171.0
1349,141,-174.0
1350,200,-290.0
1351,200,-236.0
1352,161,-203.0
1353,52,-40.0
1354,172,-196.0
1355,200,-344.0
1356,200,-254.0
1357,182,-197.0
1358,200,-308.0
1359,200,-236.0
1360,200,-263.0
1361,74,-80.0
1362,200,-308.0
1363,200,-254.0
1364,48,-45.0
1365,200,-245.0
1366,167,-218.0
1367,200,-245.0
1368,200,-299.0
1369,200,-254.0
1370,109,-151.0
1371,144,-168.0
1372,200,-263.0
1373,190,-205.0
1374,200,-317.0
1375,139,-154.0
1376,200,-263.0
1377,107,-140.0
1378,167,-200.0
1379,67,-73.0
1380,181,-205.0
1381,60,-75.0
1382,128,-170.0
1383,200,-245.0
1384,200,-272.0
1385,200,-344.0
1386,112,-100.0
1387,159,-192.0
1388,141,-174.0
1389,200,-299.0
1390,66,-90.0
1391,200,-245.0
1392,200,-272.0
1393,83,-80.0
1394,200,-308.0
1395,62,-86.0
1396,99,-87.0
1397,80,-59.0
1398,44,-41.0
1399,200,-236.0
1400,200,-272.0
1401,30,-18.0
1402,173,-179.0
1403,200,-299.0
1404,21,-9.0
1405,80,-95.0
1406,200,-290.0
1407,177,-210.0
1408,153,-195.0
1409,200,-272.0
1410,137,-179.0
1411,200,-317.0
1412,200,-254.0
1413,183,-261.0
1414,123,-138.0
1415,116,-131.0
1416,63,-78.0
1417,200,-245.0
1418,163,-169.0
1419,200,-263.0
1420,200,-245.0
1421,200,-308.0
1422,71,-59.0
1423,194,-236.0
1424,200,-299.0
1425,180,-213.0
1426,200,-281.0
1427,166,-226.0
1428,92,-89.0
1429,110,-125.0
1430,200,-317.0
1431,200,-263.0
1432,200,-272.0
1433,41,-47.0
1434,200,-254.0
1435,200,-263.0
1436,200,-299.0
1437,200,-233.0
1438,78,-75.0
1439,200,-281.0
1440,35,-32.0
1441,200,-254.0
1442,200,-290.0
1443,200,-245.0
1444,200,-281.0
1445,200,-263.0
1446,18,-6.0
1447,71,-59.0
1448,172,-205.0
1449,133,-166.0
1450,199,-205.0
1451,81,-78.0
1452,177,-219.0
1453,137,-188.0
1454,174,-216.0
1455,200,-227.0
1456,200,-317.0
1457,200,-290.0
1458,33,-30.0
1459,194,-218.0
1460,200,-263.0
1461,48,-63.0
1462,200,-272.0
1463,200,-308.0
1464,200,-290.0
1465,200,-272.0
1466,200,-281.0
1467,39,-27.0
1468,69,-57.0
1469,104,-110.0
1470,200,-263.0
1471,200,-245.0
1472,200,-281.0
1473,200,-281.0
1474,170,-221.0
1475,41,-38.0
1476,200,-272.0
1477,69,-102.0
1478,101,-107.0
1479,200,-299.0
1480,200,-281.0
1481,200,-245.0
1482,200,-272.0
1483,200,-236.0
1484,87,-120.0
1485,92,-98.0
1486,47,-35.0
1487,194,-254.0
1488,67,-64.0
1489,130,-145.0
1490,186,-246.0
1491,119,-98.0
1492,200,-308.0
1493,200,-308.0
1494,200,-299.0
1495,200,-254.0
1496,24,-3.0
1497,200,-272.0
1498,127,-151.0
