episode,steps,return
164,200,-398.0
165,200,-371.0
166,176,-326.0
167,200,-344.0
168,186,-327.0
169,200,-380.0
170,200,-371.0
171,200,-344.0
172,200,-335.0
173,200,-380.0
174,200,-434.0
175,200,-479.0
176,200,-380.0
177,200,-344.0
178,200,-371.0
179,200,-362.0
180,200,-416.0
181,200,-362.0
182,194,-281.0
183,200,-353.0
184,200,-416.0
185,200,-362.0
186,200,-407.0
187,48,-72.0
188,200,-389.0
189,200,-353.0
190,200,-407.0
191,200,-425.0
192,200,-425.0
193,200,-335.0
194,200,-371.0
195,76,-127.0
196,200,-371.0
197,200,-398.0
198,200,-398.0
199,200,-371.0
200,200,-398.0
201,200,-425.0
202,200,-353.0
203,160,-310.0
204,200,-344.0
205,200,-344.0
206,200,-362.0
207,200,-389.0
208,200,-398.0
209,200,-344.0
210,200,-344.0
211,200,-344.0
212,200,-434.0
213,200,-425.0
214,200,-362.0
215,200,-362.0
216,169,-265.0
217,200,-326.0
218,200,-389.0
219,184,-325.0
220,200,-434.0
221,200,-362.0
222,200,-326.0
223,182,-341.0
224,109,-169.0
225,138,-234.0
226,200,-398.0
227,200,-362.0
228,200,-407.0
229,200,-353.0
230,200,-389.0
231,200,-389.0
232,200,-371.0
233,200,-407.0
234,200,-371.0
235,200,-272.0
236,200,-425.0
237,98,-185.0
238,200,-353.0
239,200,-344.0
240,200,-371.0
241,200,-398.0
242,200,-371.0
243,200,-281.0
244,200,-398.0
245,200,-416.0
246,200,-371.0
247,200,-398.0
248,200,-362.0
249,200,-407.0
250,200,-371.0
251,200,-371.0
252,75,-99.0
253,200,-398.0
254,200,-407.0
255,200,-389.0
256,200,-353.0
257,200,-398.0
258,200,-326.0
259,200,-326.0
260,200,-335.0
261,200,-425.0
262,200,-380.0
263,200,-389.0
264,200,-371.0
265,200,-371.0
266,200,-299.0
267,200,-443.0
268,200,-389.0
269,200,-380.0
270,200,-389.0
271,200,-425.0
272,200,-389.0
273,200,-416.0
274,200,-326.0
275,76,-100.0
276,109,-196.0
277,200,-335.0
278,187,-274.0
279,200,-398.0
280,200,-371.0
281,200,-362.0
282,200,-371.0
283,200,-353.0
284,200,-353.0
285,200,-371.0
286,200,-380.0
287,200,-308.0
288,200,-389.0
289,200,-362.0
290,200,-407.0
291,200,-344.0
292,200,-407.0
293,200,-353.0
294,200,-353.0
295,200,-389.0
296,200,-362.0
297,196,-346.0
298,200,-362.0
299,90,-159.0
300,200,-362.0
301,200,-371.0
302,200,-362.0
303,200,-362.0
304,200,-380.0
305,194,-335.0
306,200,-452.0
307,200,-425.0
308,200,-371.0
309,200,-326.0
310,200,-434.0
311,200,-443.0
312,200,-290.0
313,200,-290.0
314,200,-344.0
315,200,-371.0
316,200,-416.0
317,200,-299.0
318,200,-335.0
319,200,-434.0
320,200,-362.0
321,200,-380.0
322,200,-335.0
323,200,-353.0
324,200,-389.0
325,200,-398.0
326,200,-353.0
327,200,-362.0
328,58,-100.0
329,200,-389.0
330,200,-398.0
331,200,-380.0
332,200,-398.0
333,200,-299.0
334,200,-344.0
335,200,-407.0
336,200,-398.0
337,200,-344.0
338,117,-177.0
339,200,-389.0
340,200,-371.0
341,200,-371.0
342,200,-380.0
343,200,-362.0
344,200,-344.0
345,200,-371.0
346,19,-7.0
347,200,-362.0
348,200,-371.0
349,200,-335.0
350,199,-331.0
351,200,-317.0
352,200,-398.0
353,200,-398.0
354,139,-199.0
355,200,-371.0
356,200,-371.0
357,200,-344.0
358,200,-344.0
359,200,-362.0
360,200,-281.0
361,51,-93.0
362,200,-380.0
363,200,-389.0
364,200,-353.0
365,200,-389.0
366,200,-398.0
367,200,-416.0
368,200,-398.0
369,200,-434.0
370,200,-362.0
371,107,-167.0
372,200,-371.0
373,200,-344.0
374,200,-371.0
375,200,-344.0
376,200,-308.0
377,200,-362.0
378,200,-434.0
379,200,-344.0
380,200,-434.0
381,75,-108.0
382,200,-371.0
383,200,-434.0
384,200,-353.0
385,200,-371.0
386,200,-326.0
387,200,-407.0
388,200,-416.0
389,200,-371.0
390,200,-362.0
391,200,-452.0
392,200,-389.0
393,200,-407.0
394,148,-226.0
395,200,-344.0
396,200,-398.0
397,200,-398.0
398,200,-407.0
399,200,-353.0
400,200,-362.0
401,200,-389.0
402,200,-416.0
403,200,-506.0
404,200,-335.0
405,200,-353.0
406,200,-416.0
407,200,-398.0
408,200,-371.0
409,96,-138.0
410,200,-362.0
411,200,-335.0
412,200,-371.0
413,200,-344.0
414,142,-229.0
415,200,-353.0
416,200,-371.0
417,200,-398.0
418,200,-407.0
419,200,-344.0
420,200,-425.0
421,200,-308.0
422,200,-362.0
423,167,-299.0
424,200,-353.0
425,200,-362.0
426,200,-407.0
427,200,-290.0
428,200,-398.0
429,200,-398.0
430,200,-353.0
431,200,-380.0
432,200,-398.0
433,200,-389.0
434,200,-353.0
435,200,-335.0
436,200,-407.0
437,200,-389.0
438,200,-344.0
439,200,-371.0
440,200,-398.0
441,112,-163.0
442,76,-91.0
443,200,-380.0
444,200,-389.0
445,200,-389.0
446,200,-371.0
447,200,-371.0
448,200,-344.0
449,200,-353.0
450,200,-416.0
451,200,-425.0
452,200,-344.0
453,200,-452.0
454,200,-380.0
455,194,-299.0
456,200,-344.0
457,200,-425.0
458,200,-407.0
459,200,-362.0
460,111,-171.0
461,200,-452.0
462,200,-389.0
463,200,-263.0
464,200,-398.0
465,200,-353.0
466,200,-371.0
467,200,-353.0
468,200,-398.0
469,200,-335.0
470,200,-416.0
471,200,-344.0
472,200,-335.0
473,200,-371.0
474,200,-344.0
475,200,-353.0
476,200,-335.0
477,200,-434.0
478,200,-362.0
479,200,-434.0
480,200,-362.0
481,200,-398.0
482,200,-389.0
483,148,-235.0
484,200,-371.0
485,200,-335.0
486,200,-389.0
487,172,-277.0
488,200,-344.0
489,200,-362.0
490,200,-335.0
491,200,-371.0
492,200,-398.0
493,200,-389.0
494,200,-344.0
495,200,-398.0
496,200,-317.0
497,200,-362.0
498,137,-260.0
499,200,-371.0
500,200,-353.0
501,200,-407.0
502,200,-380.0
503,200,-416.0
504,200,-425.0
505,200,-425.0
506,200,-353.0
507,110,-161.0
508,200,-416.0
509,200,-326.0
510,152,-275.0
511,200,-380.0
512,200,-389.0
513,200,-344.0
514,200,-434.0
515,198,-375.0
516,200,-380.0
517,200,-398.0
518,200,-326.0
519,200,-425.0
520,169,-301.0
521,200,-362.0
522,200,-344.0
523,200,-389.0
524,200,-416.0
525,200,-461.0
526,200,-371.0
527,200,-326.0
528,200,-362.0
529,200,-371.0
530,200,-353.0
531,200,-389.0
532,200,-362.0
533,200,-389.0
534,200,-371.0
535,200,-398.0
536,200,-398.0
537,200,-416.0
538,200,-362.0
539,200,-380.0
540,200,-326.0
541,200,-362.0
542,200,-407.0
543,200,-308.0
544,200,-335.0
545,200,-380.0
546,200,-407.0
547,200,-443.0
548,200,-353.0
549,200,-326.0
550,149,-299.0
551,200,-416.0
552,200,-344.0
553,200,-425.0
554,200,-371.0
555,200,-371.0
556,103,-163.0
557,200,-353.0
558,200,-353.0
559,200,-353.0
560,200,-344.0
561,200,-344.0
562,200,-416.0
563,200,-353.0
564,200,-461.0
565,200,-371.0
566,21,-9.0
567,200,-389.0
568,200,-407.0
569,200,-371.0
570,200,-407.0
571,200,-398.0
572,200,-416.0
573,200,-344.0
574,200,-461.0
575,200,-335.0
576,200,-362.0
577,200,-407.0
578,200,-380.0
579,200,-425.0
580,200,-362.0
581,98,-185.0
582,200,-425.0
583,200,-425.0
584,200,-335.0
585,200,-443.0
586,200,-362.0
587,200,-353.0
588,200,-407.0
589,200,-380.0
590,200,-470.0
591,200,-389.0
592,200,-389.0
593,108,-195.0
594,200,-380.0
595,200,-371.0
596,200,-416.0
597,200,-407.0
598,200,-335.0
599,200,-281.0
600,200,-461.0
601,111,-180.0
602,200,-398.0
603,200,-326.0
604,200,-389.0
605,200,-398.0
606,200,-407.0
607,200,-371.0
608,197,-311.0
609,200,-353.0
610,200,-344.0
611,117,-195.0
612,200,-326.0
613,200,-362.0
614,200,-416.0
615,200,-407.0
616,200,-452.0
617,200,-371.0
618,200,-407.0
619,200,-344.0
620,200,-461.0
621,90,-96.0
622,200,-389.0
623,200,-326.0
624,200,-434.0
625,200,-398.0
626,200,-380.0
627,141,-264.0
628,200,-389.0
629,200,-362.0
630,200,-362.0
631,200,-371.0
632,23,-2.0
633,200,-380.0
634,200,-380.0
635,200,-326.0
636,200,-416.0
637,200,-371.0
638,200,-371.0
639,200,-434.0
640,200,-389.0
641,200,-407.0
642,200,-443.0
643,200,-353.0
644,200,-398.0
645,200,-407.0
646,143,-266.0
647,200,-416.0
648,200,-335.0
649,200,-371.0
650,200,-344.0
651,200,-407.0
652,200,-326.0
653,200,-398.0
654,200,-380.0
655,200,-326.0
656,200,-416.0
657,200,-371.0
658,190,-376.0
659,57,-117.0
660,200,-389.0
661,200,-434.0
662,200,-326.0
663,200,-380.0
664,200,-335.0
665,200,-398.0
666,200,-407.0
667,200,-380.0
668,200,-317.0
669,192,-333.0
670,200,-371.0
671,200,-326.0
672,200,-335.0
673,200,-425.0
674,200,-416.0
675,200,-344.0
676,200,-371.0
677,200,-317.0
678,200,-407.0
679,200,-416.0
680,200,-353.0
681,200,-479.0
682,200,-281.0
683,175,-298.0
684,200,-362.0
685,200,-371.0
686,200,-398.0
687,200,-380.0
688,200,-308.0
689,200,-452.0
690,158,-272.0
691,200,-353.0
692,200,-398.0
693,200,-362.0
694,200,-353.0
695,200,-353.0
696,200,-398.0
697,200,-488.0
698,200,-272.0
699,200,-362.0
700,200,-461.0
701,200,-380.0
702,200,-389.0
703,200,-326.0
704,200,-362.0
705,200,-380.0
706,200,-326.0
707,200,-362.0
708,200,-344.0
709,106,-211.0
710,200,-326.0
711,200,-362.0
712,200,-407.0
713,200,-344.0
714,200,-362.0
715,200,-425.0
716,200,-353.0
717,200,-317.0
718,200,-353.0
719,200,-353.0
720,169,-265.0
721,200,-371.0
722,200,-344.0
723,183,-315.0
724,200,-371.0
725,200,-335.0
726,200,-362.0
727,200,-389.0
728,200,-335.0
729,200,-362.0
730,200,-398.0
731,200,-362.0
732,200,-389.0
733,200,-452.0
734,200,-308.0
735,200,-371.0
736,200,-380.0
737,200,-335.0
738,200,-398.0
739,200,-290.0
740,200,-398.0
741,86,-128.0
742,200,-371.0
743,200,-362.0
744,200,-389.0
745,200,-317.0
746,200,-344.0
747,200,-371.0
748,200,-434.0
749,200,-362.0
750,200,-353.0
751,100,-187.0
752,200,-389.0
753,105,-156.0
754,200,-443.0
755,200,-389.0
756,200,-389.0
757,200,-398.0
758,200,-407.0
759,200,-425.0
760,200,-371.0
761,200,-290.0
762,200,-434.0
763,200,-398.0
764,200,-335.0
765,200,-389.0
766,200,-380.0
767,200,-362.0
768,200,-371.0
769,200,-398.0
770,200,-488.0
771,200,-353.0
772,200,-533.0
773,164,-251.0
774,200,-434.0
775,200,-362.0
776,200,-290.0
777,200,-416.0
778,200,-380.0
779,200,-344.0
780,129,-234.0
781,200,-362.0
782,200,-335.0
783,200,-380.0
784,200,-398.0
785,200,-353.0
786,127,-241.0
787,200,-389.0
788,200,-371.0
789,200,-344.0
790,200,-380.0
791,200,-380.0
792,200,-353.0
793,200,-344.0
794,200,-398.0
795,200,-389.0
796,200,-335.0
797,200,-407.0
798,200,-416.0
799,200,-425.0
800,200,-371.0
801,200,-452.0
802,200,-362.0
803,200,-317.0
804,200,-362.0
805,200,-362.0
806,200,-398.0
807,200,-380.0
808,200,-335.0
809,200,-335.0
810,172,-322.0
811,200,-416.0
812,200,-497.0
813,200,-353.0
814,200,-398.0
815,127,-187.0
816,200,-362.0
817,200,-461.0
818,200,-371.0
819,200,-380.0
820,200,-398.0
821,200,-317.0
822,200,-389.0
823,200,-344.0
824,200,-389.0
825,200,-335.0
826,200,-344.0
827,200,-353.0
828,200,-326.0
829,200,-371.0
830,200,-344.0
831,200,-398.0
832,200,-434.0
833,200,-479.0
834,200,-353.0
835,183,-315.0
836,200,-317.0
837,200,-461.0
838,200,-380.0
839,200,-290.0
840,200,-344.0
841,200,-380.0
842,200,-326.0
843,200,-326.0
844,83,-161.0
845,200,-380.0
846,38,-53.0
847,200,-344.0
848,200,-380.0
849,200,-371.0
850,200,-362.0
851,200,-308.0
852,200,-335.0
853,200,-389.0
854,200,-389.0
855,200,-344.0
856,175,-298.0
857,200,-398.0
858,200,-434.0
859,200,-290.0
860,200,-353.0
861,189,-303.0
862,200,-389.0
863,177,-354.0
864,200,-362.0
865,132,-219.0
866,200,-362.0
867,200,-398.0
868,200,-371.0
869,200,-371.0
870,200,-308.0
871,200,-353.0
872,200,-308.0
873,200,-407.0
874,200,-389.0
875,200,-380.0
876,200,-353.0
877,200,-389.0
878,200,-380.0
879,200,-389.0
880,200,-362.0
881,200,-389.0
882,44,-68.0
883,126,-213.0
884,200,-380.0
885,200,-425.0
886,200,-380.0
887,82,-160.0
888,200,-371.0
889,200,-407.0
890,200,-290.0
891,200,-443.0
892,200,-353.0
893,200,-353.0
894,200,-452.0
895,200,-344.0
896,200,-353.0
897,200,-326.0
898,45,-60.0
899,200,-389.0
900,200,-407.0
901,200,-371.0
902,200,-344.0
903,200,-344.0
904,200,-326.0
905,200,-362.0
906,200,-362.0
907,200,-407.0
908,200,-434.0
909,72,-96.0
910,160,-247.0
911,200,-371.0
912,200,-317.0
913,200,-371.0
914,170,-284.0
915,200,-335.0
916,200,-461.0
917,200,-353.0
918,200,-362.0
919,200,-344.0
920,200,-344.0
921,200,-362.0
922,200,-317.0
923,200,-353.0
924,200,-380.0
925,200,-344.0
926,200,-380.0
927,200,-362.0
928,200,-362.0
929,200,-344.0
930,200,-371.0
931,200,-380.0
932,200,-434.0
933,200,-425.0
934,200,-344.0
935,200,-335.0
936,200,-344.0
937,200,-335.0
938,102,-162.0
939,200,-398.0
940,200,-416.0
941,200,-443.0
942,200,-326.0
943,200,-335.0
944,31,-28.0
945,200,-479.0
946,200,-317.0
947,200,-389.0
948,200,-398.0
949,200,-326.0
950,200,-281.0
951,200,-380.0
952,90,-213.0
953,200,-371.0
954,200,-407.0
955,200,-470.0
956,200,-335.0
957,200,-389.0
958,131,-200.0
959,200,-371.0
960,200,-371.0
961,200,-380.0
962,148,-253.0
963,200,-407.0
964,200,-416.0
965,200,-407.0
966,200,-398.0
967,200,-308.0
968,200,-353.0
969,200,-371.0
970,200,-362.0
971,200,-389.0
972,94,-118.0
973,200,-344.0
974,200,-407.0
975,200,-344.0
976,200,-353.0
977,200,-389.0
978,200,-380.0
979,200,-344.0
980,200,-317.0
981,92,-170.0
982,200,-362.0
983,200,-389.0
984,200,-398.0
985,32,-56.0
986,200,-380.0
987,200,-380.0
988,200,-380.0
989,200,-398.0
990,200,-362.0
991,200,-371.0
992,64,-97.0
993,200,-389.0
994,166,-334.0
995,200,-353.0
996,200,-389.0
997,200,-380.0
998,200,-353.0
999,200,-425.0
1000,200,-380.0
1001,200,-443.0
1002,200,-272.0
1003,200,-371.0
1004,200,-353.0
1005,200,-353.0
1006,50,-65.0
1007,200,-335.0
1008,200,-389.0
1009,180,-348.0
1010,200,-371.0
1011,200,-371.0
1012,163,-313.0
1013,200,-380.0
1014,200,-326.0
1015,200,-416.0
1016,200,-416.0
1017,200,-389.0
1018,200,-362.0
1019,200,-353.0
1020,200,-380.0
1021,200,-389.0
1022,200,-353.0
1023,200,-344.0
1024,200,-398.0
1025,200,-299.0
1026,200,-371.0
1027,200,-407.0
1028,200,-362.0
1029,200,-398.0
1030,200,-344.0
1031,200,-335.0
1032,200,-308.0
1033,200,-317.0
1034,200,-416.0
1035,200,-344.0
1036,117,-186.0
1037,200,-299.0
1038,200,-416.0
1039,200,-407.0
1040,200,-362.0
1041,200,-461.0
1042,74,-98.0
1043,200,-452.0
1044,200,-416.0
1045,200,-425.0
1046,200,-398.0
1047,200,-389.0
1048,156,-333.0
1049,200,-425.0
1050,200,-353.0
1051,99,-150.0
1052,200,-371.0
1053,200,-308.0
1054,200,-380.0
1055,200,-452.0
1056,200,-362.0
1057,200,-371.0
1058,200,-326.0
1059,200,-416.0
1060,200,-416.0
1061,200,-362.0
1062,200,-380.0
1063,200,-353.0
1064,200,-407.0
1065,200,-371.0
1066,200,-425.0
1067,200,-398.0
1068,200,-407.0
1069,200,-362.0
1070,200,-407.0
1071,200,-362.0
1072,200,-425.0
1073,200,-362.0
1074,200,-326.0
1075,200,-353.0
1076,200,-344.0
1077,80,-122.0
1078,200,-344.0
1079,200,-371.0
1080,200,-389.0
1081,200,-344.0
1082,200,-353.0
1083,200,-362.0
1084,200,-407.0
1085,17,4.0
1086,117,-177.0
1087,200,-434.0
1088,200,-371.0
1089,200,-407.0
1090,200,-353.0
1091,200,-389.0
1092,200,-344.0
1093,200,-389.0
1094,200,-407.0
1095,200,-389.0
1096,200,-335.0
1097,200,-371.0
1098,200,-389.0
1099,200,-425.0
1100,200,-371.0
1101,200,-371.0
1102,200,-344.0
1103,200,-353.0
1104,53,-59.0
1105,200,-353.0
1106,200,-371.0
1107,19,2.0
1108,200,-353.0
1109,200,-371.0
1110,200,-398.0
1111,200,-407.0
1112,200,-407.0
1113,200,-389.0
1114,200,-344.0
1115,200,-380.0
1116,200,-326.0
1117,200,-398.0
1118,200,-317.0
1119,200,-344.0
1120,200,-326.0
1121,197,-356.0
1122,200,-344.0
1123,83,-116.0
1124,200,-371.0
1125,200,-362.0
1126,200,-443.0
1127,200,-371.0
1128,200,-353.0
1129,200,-452.0
1130,200,-398.0
1131,172,-304.0
1132,200,-416.0
1133,200,-362.0
1134,200,-362.0
1135,200,-425.0
1136,200,-416.0
1137,196,-346.0
1138,200,-362.0
1139,200,-425.0
1140,200,-362.0
1141,167,-227.0
1142,200,-362.0
1143,200,-308.0
1144,200,-398.0
1145,200,-398.0
1146,200,-425.0
1147,200,-344.0
1148,200,-299.0
1149,200,-389.0
1150,94,-172.0
1151,200,-425.0
1152,195,-354.0
1153,200,-434.0
1154,200,-335.0
1155,200,-416.0
1156,200,-389.0
1157,200,-380.0
1158,200,-380.0
1159,200,-353.0
1160,200,-335.0
1161,200,-416.0
1162,148,-334.0
1163,200,-353.0
1164,200,-353.0
1165,200,-326.0
1166,200,-416.0
1167,200,-344.0
1168,200,-335.0
1169,200,-443.0
1170,200,-362.0
1171,200,-326.0
1172,200,-425.0
1173,200,-353.0
1174,200,-344.0
1175,200,-407.0
1176,105,-165.0
1177,200,-416.0
1178,200,-371.0
1179,200,-344.0
1180,200,-425.0
1181,200,-389.0
1182,200,-335.0
1183,200,-335.0
1184,200,-344.0
1185,144,-231.0
1186,200,-380.0
1187,200,-389.0
1188,200,-362.0
1189,200,-362.0
1190,100,-169.0
1191,200,-344.0
1192,119,-233.0
1193,200,-326.0
1194,177,-318.0
1195,86,-83.0
1196,200,-497.0
1197,200,-362.0
1198,200,-479.0
1199,200,-416.0
1200,200,-344.0
1201,200,-335.0
1202,200,-344.0
1203,200,-344.0
1204,200,-389.0
1205,200,-389.0
1206,200,-380.0
1207,200,-371.0
1208,200,-407.0
1209,137,-242.0
1210,200,-281.0
1211,200,-371.0
1212,128,-188.0
1213,200,-380.0
1214,200,-299.0
1215,200,-407.0
1216,200,-362.0
1217,200,-416.0
1218,176,-272.0
1219,200,-407.0
1220,200,-353.0
1221,200,-362.0
1222,200,-335.0
1223,173,-242.0
1224,200,-389.0
1225,200,-488.0
1226,200,-398.0
1227,200,-335.0
1228,200,-407.0
1229,63,-96.0
1230,200,-416.0
1231,124,-229.0
1232,200,-371.0
1233,200,-317.0
1234,200,-371.0
1235,200,-344.0
1236,200,-443.0
1237,200,-335.0
1238,200,-371.0
1239,200,-362.0
1240,200,-389.0
1241,200,-344.0
1242,181,-349.0
1243,200,-344.0
1244,200,-479.0
1245,200,-344.0
1246,200,-353.0
1247,200,-407.0
1248,200,-362.0
1249,200,-407.0
1250,200,-362.0
1251,200,-326.0
1252,200,-344.0
1253,200,-398.0
1254,108,-195.0
1255,55,-61.0
1256,200,-344.0
1257,147,-225.0
1258,200,-335.0
1259,200,-389.0
1260,200,-434.0
1261,200,-380.0
1262,200,-362.0
1263,200,-362.0
1264,200,-308.0
1265,200,-380.0
1266,200,-389.0
1267,109,-196.0
1268,200,-353.0
1269,49,-64.0
1270,200,-407.0
1271,200,-353.0
1272,200,-353.0
1273,200,-371.0
1274,200,-389.0
1275,200,-398.0
1276,200,-344.0
1277,200,-416.0
1278,165,-333.0
1279,200,-344.0
1280,200,-326.0
1281,200,-371.0
1282,200,-371.0
1283,200,-353.0
1284,200,-398.0
1285,200,-380.0
1286,200,-308.0
1287,200,-389.0
1288,200,-326.0
1289,200,-452.0
1290,107,-167.0
1291,200,-380.0
1292,200,-398.0
1293,200,-371.0
1294,200,-389.0
1295,200,-353.0
1296,200,-344.0
1297,200,-344.0
1298,200,-380.0
1299,200,-416.0
1300,200,-299.0
1301,200,-461.0
1302,200,-416.0
1303,200,-353.0
1304,200,-425.0
1305,200,-362.0
1306,200,-407.0
1307,200,-389.0
1308,200,-371.0
1309,200,-353.0
1310,200,-398.0
1311,200,-317.0
1312,200,-317.0
1313,200,-344.0
1314,200,-344.0
1315,109,-187.0
1316,200,-398.0
1317,200,-416.0
1318,84,-117.0
1319,200,-362.0
1320,200,-371.0
1321,200,-362.0
1322,143,-329.0
1323,200,-416.0
1324,200,-407.0
1325,200,-380.0
1326,199,-376.0
1327,73,-106.0
1328,200,-326.0
1329,200,-353.0
1330,200,-335.0
1331,200,-371.0
1332,200,-407.0
1333,200,-398.0
1334,200,-326.0
1335,200,-353.0
1336,188,-293.0
1337,200,-362.0
1338,200,-335.0
1339,200,-398.0
1340,200,-362.0
1341,200,-335.0
1342,200,-353.0
1343,200,-389.0
1344,200,-350.0
1345,200,-326.0
1346,200,-407.0
1347,150,-201.0
1348,200,-344.0
1349,101,-161.0
1350,200,-407.0
1351,200,-434.0
1352,200,-380.0
1353,200,-335.0
1354,200,-362.0
1355,200,-389.0
1356,200,-398.0
1357,200,-380.0
1358,200,-353.0
1359,200,-416.0
1360,200,-398.0
1361,200,-344.0
1362,200,-371.0
1363,200,-407.0
1364,200,-299.0
1365,200,-371.0
1366,200,-317.0
1367,200,-452.0
1368,200,-443.0
1369,200,-416.0
1370,200,-380.0
1371,200,-371.0
1372,200,-380.0
1373,200,-353.0
1374,200,-398.0
1375,200,-335.0
1376,200,-389.0
1377,200,-389.0
1378,200,-362.0
1379,200,-326.0
1380,200,-317.0
1381,200,-371.0
1382,123,-201.0
1383,200,-407.0
1384,200,-425.0
1385,200,-299.0
1386,200,-362.0
1387,200,-380.0
1388,200,-344.0
1389,200,-407.0
1390,200,-389.0
1391,200,-353.0
1392,200,-380.0
1393,47,-62.0
1394,200,-434.0
1395,200,-353.0
1396,130,-244.0
1397,200,-281.0
1398,200,-389.0
1399,200,-380.0
1400,36,-24.0
1401,171,-384.0
1402,200,-353.0
1403,200,-335.0
1404,200,-335.0
1405,200,-371.0
1406,200,-326.0
1407,200,-398.0
1408,200,-335.0
1409,200,-335.0
1410,146,-269.0
1411,200,-353.0
1412,200,-326.0
1413,188,-320.0
1414,187,-274.0
1415,200,-425.0
1416,200,-389.0
1417,200,-317.0
1418,200,-434.0
1419,200,-407.0
1420,200,-389.0
1421,200,-398.0
1422,200,-380.0
1423,200,-362.0
1424,200,-380.0
1425,200,-371.0
1426,200,-380.0
1427,200,-425.0
1428,200,-425.0
1429,200,-353.0
1430,200,-380.0
1431,156,-225.0
1432,200,-353.0
1433,152,-320.0
1434,200,-371.0
1435,200,-335.0
1436,200,-398.0
1437,200,-344.0
1438,200,-371.0
1439,200,-335.0
1440,136,-223.0
1441,200,-488.0
1442,200,-407.0
1443,200,-380.0
1444,200,-344.0
1445,200,-407.0
1446,200,-326.0
1447,200,-398.0
1448,200,-299.0
1449,200,-416.0
1450,200,-371.0
1451,164,-287.0
1452,200,-371.0
1453,200,-344.0
1454,200,-398.0
1455,200,-470.0
1456,200,-362.0
1457,200,-407.0
1458,200,-371.0
1459,200,-362.0
1460,200,-407.0
1461,200,-389.0
1462,200,-317.0
1463,200,-425.0
1464,200,-380.0
1465,200,-380.0
1466,200,-335.0
1467,152,-212.0
1468,200,-380.0
1469,200,-434.0
1470,200,-389.0
1471,200,-371.0
1472,200,-344.0
1473,200,-326.0
1474,200,-371.0
1475,200,-416.0
1476,124,-202.0
1477,200,-434.0
1478,200,-407.0
1479,200,-470.0
1480,200,-434.0
1481,200,-371.0
1482,200,-362.0
1483,200,-299.0
1484,200,-407.0
1485,200,-299.0
1486,59,-92.0
1487,158,-245.0
1488,200,-335.0
1489,200,-371.0
1490,200,-407.0
1491,200,-371.0
1492,200,-443.0
1493,200,-371.0
1494,166,-253.0
1495,200,-344.0
1496,179,-284.0
1497,200,-389.0
1498,74,-116.0
