episode,steps,return
581,187,-220.0
582,7,14.0
583,36,-15.0
584,45,-42.0
585,58,-64.0
586,45,-33.0
587,94,-127.0
588,44,-23.0
589,44,-23.0
590,79,-94.0
591,79,-76.0
592,30,-18.0
593,131,-200.0
594,30,-18.0
595,14,-11.0
596,166,-208.0
597,135,-177.0
598,48,-45.0
599,21,-9.0
600,78,-75.0
601,12,9.0
602,10,11.0
603,50,-38.0
604,87,-93.0
605,19,2.0
606,13,8.0
607,73,-79.0
608,14,7.0
609,132,-129.0
610,56,-44.0
611,12,9.0
612,193,-217.0
613,20,1.0
614,20,1.0
615,20,-17.0
616,106,-148.0
617,8,13.0
618,66,-54.0
619,129,-162.0
620,77,-119.0
621,22,-10.0
622,48,-45.0
623,13,8.0
624,56,-53.0
625,76,-73.0
626,72,-69.0
627,54,-42.0
628,91,-97.0
629,116,-113.0
630,100,-142.0
631,20,1.0
632,8,13.0
633,122,-128.0
634,95,-83.0
635,45,-51.0
636,52,-40.0
637,17,-5.0
638,12,9.0
639,93,-126.0
640,12,-9.0
641,9,12.0
642,51,-39.0
643,7,14.0
644,139,-190.0
645,11,1.0
646,16,-4.0
647,10,11.0
648,34,-13.0
649,15,6.0
650,43,-40.0
651,23,-11.0
652,84,-126.0
653,16,5.0
654,63,-60.0
655,200,-263.0
656,85,-91.0
657,86,-83.0
658,85,-91.0
659,63,-60.0
660,80,-86.0
661,77,-56.0
662,9,12.0
663,18,3.0
664,13,8.0
665,95,-137.0
666,42,-21.0
667,45,-33.0
668,27,-6.0
669,70,-58.0
670,15,6.0
671,14,7.0
672,124,-157.0
673,10,2.0
674,72,-78.0
675,50,-38.0
676,13,8.0
677,35,-14.0
678,62,-41.0
679,24,-12.0
680,11,10.0
681,21,0.0
682,20,-8.0
683,34,-13.0
684,47,-53.0
685,13,8.0
686,20,1.0
687,77,-110.0
688,35,-32.0
689,62,-50.0
690,9,12.0
691,15,6.0
692,53,-41.0
693,54,-42.0
694,12,0.0
695,45,-24.0
696,146,-197.0
697,34,-31.0
698,10,11.0
699,51,-39.0
700,11,10.0
701,42,-21.0
702,46,-25.0
703,10,2.0
704,12,9.0
705,126,-150.0
706,13,8.0
707,146,-188.0
708,10,2.0
709,57,-45.0
710,27,-15.0
711,20,-17.0
712,27,-15.0
713,37,-34.0
714,162,-150.0
715,26,-14.0
716,34,-13.0
717,50,-56.0
718,25,-13.0
719,117,-123.0
720,13,8.0
721,36,-24.0
722,8,4.0
723,47,-35.0
724,68,-74.0
725,68,-56.0
726,93,-108.0
727,42,-30.0
728,107,-122.0
729,18,3.0
730,11,10.0
731,30,-18.0
732,48,-36.0
733,9,12.0
734,10,11.0
735,30,-18.0
736,86,-101.0
737,24,-3.0
738,17,4.0
739,64,-52.0
740,63,-69.0
741,14,-2.0
742,59,-47.0
743,11,10.0
744,9,12.0
745,12,-9.0
746,15,-3.0
747,37,-25.0
748,16,5.0
749,20,1.0
750,35,-41.0
751,88,-103.0
752,10,11.0
753,108,-132.0
754,37,-34.0
755,9,12.0
756,9,12.0
757,31,-37.0
758,20,-8.0
759,19,2.0
760,94,-91.0
761,12,9.0
762,120,-153.0
763,14,7.0
764,110,-143.0
765,25,-4.0
766,15,-3.0
767,69,-57.0
768,14,7.0
769,27,-15.0
770,62,-95.0
771,14,7.0
772,42,-21.0
773,11,10.0
774,68,-65.0
775,16,-4.0
776,51,-39.0
777,101,-116.0
778,25,-4.0
779,59,-47.0
780,18,3.0
781,15,6.0
782,46,-25.0
783,71,-95.0
784,12,9.0
785,19,2.0
786,51,-66.0
787,11,10.0
788,30,-18.0
789,10,2.0
790,7,14.0
791,10,11.0
792,104,-128.0
793,28,-7.0
794,49,-46.0
795,49,-37.0
796,27,-24.0
797,40,-19.0
798,17,4.0
799,17,-5.0
800,9,12.0
801,14,-2.0
802,89,-77.0
803,32,-29.0
804,37,-25.0
805,86,-101.0
806,47,-44.0
807,120,-144.0
808,56,-62.0
809,20,1.0
810,49,-28.0
811,21,-9.0
812,40,-28.0
813,27,-15.0
814,89,-77.0
815,11,1.0
816,91,-97.0
817,61,-67.0
818,15,6.0
819,15,6.0
820,47,-35.0
821,63,-51.0
822,41,-20.0
823,41,-20.0
824,16,-4.0
825,15,6.0
826,44,-68.0
827,32,-29.0
828,11,10.0
829,34,-22.0
830,44,-59.0
831,12,9.0
832,23,-2.0
833,43,-31.0
834,20,-8.0
835,15,6.0
836,62,-77.0
837,15,6.0
838,55,-34.0
839,10,11.0
840,24,-3.0
841,64,-79.0
842,29,-8.0
843,12,9.0
844,35,-32.0
845,48,-45.0
846,26,-14.0
847,31,-28.0
848,10,11.0
849,30,-18.0
850,52,-49.0
851,7,14.0
852,13,8.0
853,34,-13.0
854,14,-2.0
855,32,-20.0
856,26,-14.0
857,23,-11.0
858,56,-71.0
859,6,15.0
860,71,-86.0
861,13,8.0
862,95,-110.0
863,65,-80.0
864,11,10.0
865,31,-19.0
866,86,-92.0
867,16,5.0
868,18,-15.0
869,42,-30.0
870,22,-10.0
871,10,11.0
872,23,-11.0
873,21,0.0
874,11,1.0
875,111,-117.0
876,18,3.0
877,10,11.0
878,10,2.0
879,50,-47.0
880,31,-10.0
881,19,-7.0
882,70,-76.0
883,18,3.0
884,24,-3.0
885,30,-9.0
886,34,-13.0
887,13,-1.0
888,30,-9.0
889,59,-47.0
890,55,-52.0
891,60,-48.0
892,21,-18.0
893,71,-113.0
894,42,-21.0
895,96,-102.0
896,11,10.0
897,71,-77.0
898,7,14.0
899,12,9.0
900,12,0.0
901,37,-25.0
902,65,-53.0
903,14,7.0
904,19,-7.0
905,12,9.0
906,9,12.0
907,24,-3.0
908,12,9.0
909,79,-85.0
910,17,4.0
911,21,-9.0
912,13,-10.0
913,11,10.0
914,9,12.0
915,15,6.0
916,36,-24.0
917,125,-140.0
918,25,-13.0
919,60,-84.0
920,15,-3.0
921,13,8.0
922,17,4.0
923,8,13.0
924,33,-21.0
925,18,3.0
926,12,9.0
927,10,11.0
928,30,-9.0
929,85,-73.0
930,14,7.0
931,18,3.0
932,9,3.0
933,20,1.0
934,26,-14.0
935,15,-12.0
936,39,-36.0
937,11,10.0
938,12,9.0
939,48,-54.0
940,14,-2.0
941,17,-5.0
942,14,-2.0
943,19,2.0
944,11,10.0
945,10,11.0
946,10,2.0
947,24,-12.0
948,31,-10.0
949,21,-9.0
950,13,8.0
951,31,-10.0
952,24,-12.0
953,17,-5.0
954,12,9.0
955,105,-138.0
956,37,-25.0
957,22,-1.0
958,23,-2.0
959,48,-36.0
960,32,-20.0
961,13,8.0
962,72,-51.0
963,10,11.0
964,32,-29.0
965,9,12.0
966,38,-35.0
967,66,-81.0
968,26,-5.0
969,16,5.0
970,11,10.0
971,19,-7.0
972,11,1.0
973,46,-34.0
974,13,8.0
975,21,-9.0
976,35,-14.0
977,10,11.0
978,61,-67.0
979,9,12.0
980,11,10.0
981,12,9.0
982,13,8.0
983,52,-40.0
984,6,15.0
985,10,11.0
986,30,-27.0
987,64,-88.0
988,36,-24.0
989,33,-21.0
990,68,-92.0
991,20,1.0
992,11,-8.0
993,23,-2.0
994,21,0.0
995,13,8.0
996,49,-64.0
997,100,-106.0
998,43,-49.0
999,26,-5.0
1000,27,-15.0
1001,14,-11.0
1002,25,-4.0
1003,86,-92.0
1004,37,-25.0
1005,34,-13.0
1006,11,10.0
1007,68,-83.0
1008,21,-9.0
1009,13,8.0
1010,19,2.0
1011,16,-4.0
1012,13,8.0
1013,17,4.0
1014,11,10.0
1015,97,-103.0
1016,21,-9.0
1017,7,14.0
1018,18,3.0
1019,60,-57.0
1020,73,-61.0
1021,19,-7.0
1022,41,-20.0
1023,37,-16.0
1024,12,9.0
1025,56,-53.0
1026,56,-44.0
1027,48,-45.0
1028,10,11.0
1029,16,-4.0
1030,16,5.0
1031,19,-7.0
1032,30,-36.0
1033,14,7.0
1034,58,-46.0
1035,26,-14.0
1036,71,-95.0
1037,27,-6.0
1038,28,-25.0
1039,38,-35.0
1040,9,12.0
1041,55,-70.0
1042,8,13.0
1043,22,-10.0
1044,37,-43.0
1045,41,-47.0
1046,10,11.0
1047,51,-30.0
1048,10,2.0
1049,14,7.0
1050,41,-29.0
1051,10,11.0
1052,61,-58.0
1053,19,2.0
1054,9,12.0
1055,67,-46.0
1056,12,9.0
1057,13,-1.0
1058,23,-2.0
1059,24,-3.0
1060,29,-8.0
1061,46,-52.0
1062,19,2.0
1063,22,-19.0
1064,38,-17.0
1065,30,-18.0
1066,39,-36.0
1067,20,-17.0
1068,15,6.0
1069,34,-13.0
1070,19,2.0
1071,75,-108.0
1072,20,1.0
1073,21,0.0
1074,25,-4.0
1075,15,6.0
1076,12,9.0
1077,10,2.0
1078,17,-14.0
1079,44,-32.0
1080,27,-6.0
1081,10,11.0
1082,14,7.0
1083,40,-28.0
1084,25,-4.0
1085,9,12.0
1086,10,11.0
1087,25,-4.0
1088,11,10.0
1089,15,-3.0
1090,11,1.0
1091,27,-15.0
1092,13,8.0
1093,44,-32.0
1094,13,8.0
1095,28,-7.0
1096,17,4.0
1097,11,10.0
1098,11,10.0
1099,11,10.0
1100,8,13.0
1101,10,11.0
1102,26,-32.0
1103,47,-44.0
1104,17,-5.0
1105,36,-15.0
1106,26,-32.0
1107,7,14.0
1108,17,-14.0
1109,12,9.0
1110,11,1.0
1111,18,-15.0
1112,8,13.0
1113,12,9.0
1114,10,11.0
1115,20,-8.0
1116,27,-15.0
1117,19,-7.0
1118,20,-8.0
1119,16,5.0
1120,17,-5.0
1121,12,9.0
1122,14,-2.0
1123,17,-14.0
1124,17,4.0
1125,15,6.0
1126,55,-61.0
1127,28,-25.0
1128,13,-1.0
1129,25,-4.0
1130,17,4.0
1131,39,-27.0
1132,7,14.0
1133,12,9.0
1134,20,-17.0
1135,16,-4.0
1136,69,-66.0
1137,18,3.0
1138,12,9.0
1139,10,2.0
1140,12,9.0
1141,10,11.0
1142,10,11.0
1143,12,-9.0
1144,13,8.0
1145,16,5.0
1146,14,7.0
1147,11,10.0
1148,27,-24.0
1149,14,7.0
1150,33,-12.0
1151,23,-2.0
1152,14,-2.0
1153,12,0.0
1154,9,12.0
1155,14,-2.0
1156,49,-46.0
1157,11,10.0
1158,16,5.0
1159,9,12.0
1160,10,11.0
1161,7,14.0
1162,16,-4.0
1163,18,-6.0
1164,23,-11.0
1165,11,1.0
1166,7,14.0
1167,14,7.0
1168,17,-5.0
1169,12,9.0
1170,10,11.0
1171,11,10.0
1172,53,-41.0
1173,34,-40.0
1174,30,-9.0
1175,17,4.0
1176,14,7.0
1177,10,11.0
1178,10,11.0
1179,11,1.0
1180,18,3.0
1181,12,0.0
1182,12,0.0
1183,12,9.0
1184,20,-8.0
1185,11,10.0
1186,13,-1.0
1187,37,-16.0
1188,25,-22.0
1189,14,7.0
1190,10,11.0
1191,14,7.0
1192,9,12.0
1193,19,2.0
1194,7,14.0
1195,9,12.0
1196,10,11.0
1197,23,-11.0
1198,39,-36.0
1199,26,-14.0
1200,17,4.0
1201,7,14.0
1202,17,4.0
1203,18,-6.0
1204,26,-14.0
1205,7,14.0
1206,32,-29.0
1207,17,4.0
1208,13,8.0
1209,13,8.0
1210,16,-4.0
1211,26,-14.0
1212,13,8.0
1213,13,8.0
1214,7,14.0
1215,14,7.0
1216,17,4.0
1217,15,6.0
1218,6,15.0
1219,33,-21.0
1220,25,-13.0
1221,57,-54.0
1222,12,9.0
1223,14,7.0
1224,16,-13.0
1225,11,10.0
1226,27,-24.0
1227,36,-24.0
1228,17,4.0
1229,7,14.0
1230,19,-7.0
1231,13,8.0
1232,15,6.0
1233,15,-3.0
1234,12,9.0
1235,9,12.0
1236,10,11.0
1237,49,-55.0
1238,15,6.0
1239,7,14.0
1240,29,-17.0
1241,15,6.0
1242,14,7.0
1243,34,-22.0
1244,36,-24.0
1245,13,8.0
1246,35,-23.0
1247,10,11.0
1248,21,0.0
1249,23,-20.0
1250,17,4.0
1251,14,7.0
1252,12,0.0
1253,6,15.0
1254,13,8.0
1255,41,-38.0
1256,17,-5.0
1257,21,0.0
1258,12,9.0
1259,20,-8.0
1260,24,-3.0
1261,16,-4.0
1262,10,11.0
1263,16,-4.0
1264,8,13.0
1265,27,-24.0
1266,24,-12.0
1267,19,-16.0
1268,31,-28.0
1269,12,9.0
1270,12,9.0
1271,27,-15.0
1272,15,6.0
1273,16,5.0
1274,28,-7.0
1275,16,5.0
1276,26,-23.0
1277,20,-8.0
1278,15,6.0
1279,19,-16.0
1280,21,0.0
1281,20,1.0
1282,17,4.0
1283,9,12.0
1284,8,13.0
1285,17,-5.0
1286,51,-30.0
1287,9,3.0
1288,10,11.0
1289,17,-14.0
1290,26,-5.0
1291,33,-21.0
1292,12,0.0
1293,18,3.0
1294,13,8.0
1295,13,8.0
1296,20,-8.0
1297,21,-9.0
1298,25,-4.0
1299,12,9.0
1300,12,9.0
1301,10,11.0
1302,21,0.0
1303,14,7.0
1304,23,-20.0
1305,15,6.0
1306,12,9.0
1307,23,-11.0
1308,13,8.0
1309,16,5.0
1310,16,-4.0
1311,24,-3.0
1312,9,12.0
1313,14,7.0
1314,24,-12.0
1315,12,0.0
1316,29,-8.0
1317,23,-11.0
1318,13,-1.0
1319,11,10.0
1320,17,4.0
1321,21,0.0
1322,13,-1.0
1323,11,1.0
1324,7,14.0
1325,23,-2.0
1326,11,10.0
1327,16,5.0
1328,17,-14.0
1329,13,-1.0
1330,10,11.0
1331,37,-16.0
1332,9,3.0
1333,18,-6.0
1334,13,8.0
1335,10,11.0
1336,11,1.0
1337,14,-2.0
1338,9,12.0
1339,24,-3.0
1340,46,-52.0
1341,17,4.0
1342,14,7.0
1343,9,12.0
1344,14,7.0
1345,14,-2.0
1346,64,-70.0
1347,30,-9.0
1348,14,7.0
1349,19,2.0
1350,35,-14.0
1351,13,8.0
1352,26,-5.0
1353,13,8.0
1354,31,-10.0
1355,12,9.0
1356,26,-23.0
1357,19,2.0
1358,13,8.0
1359,13,-1.0
1360,10,11.0
1361,17,-5.0
1362,16,-4.0
1363,26,-5.0
1364,13,-1.0
1365,10,11.0
1366,10,11.0
1367,15,6.0
1368,41,-47.0
1369,14,-2.0
1370,34,-13.0
1371,11,1.0
1372,40,-37.0
1373,9,12.0
1374,13,-1.0
1375,14,7.0
1376,32,-20.0
1377,12,9.0
1378,15,6.0
1379,9,12.0
1380,21,0.0
1381,16,-4.0
1382,12,9.0
1383,15,6.0
1384,26,-5.0
1385,14,-11.0
1386,9,12.0
1387,16,5.0
1388,18,3.0
1389,41,-38.0
1390,13,8.0
1391,19,2.0
1392,11,10.0
1393,8,4.0
1394,13,8.0
1395,22,-10.0
1396,13,-1.0
1397,14,7.0
1398,9,12.0
1399,9,12.0
1400,11,10.0
1401,7,14.0
1402,31,-19.0
1403,10,11.0
1404,14,-11.0
1405,10,11.0
1406,39,-45.0
1407,12,9.0
1408,12,9.0
1409,11,10.0
1410,12,-18.0
1411,28,-16.0
1412,22,-1.0
1413,16,5.0
1414,13,8.0
1415,20,-17.0
1416,13,-1.0
1417,17,4.0
1418,10,11.0
1419,13,8.0
1420,32,-11.0
1421,38,-53.0
1422,19,-7.0
1423,14,-2.0
1424,16,5.0
1425,11,10.0
1426,19,-7.0
1427,14,7.0
1428,22,-1.0
1429,21,0.0
1430,45,-33.0
1431,16,5.0
1432,29,-17.0
1433,12,9.0
1434,17,4.0
1435,37,-34.0
1436,13,8.0
1437,15,-21.0
1438,11,10.0
1439,23,-2.0
1440,7,14.0
1441,33,-21.0
1442,13,8.0
1443,15,6.0
1444,20,-8.0
1445,13,8.0
1446,10,11.0
1447,12,9.0
1448,12,0.0
1449,15,6.0
1450,11,10.0
1451,23,-2.0
1452,16,5.0
1453,11,10.0
1454,8,13.0
1455,18,-6.0
1456,14,7.0
1457,33,-21.0
1458,10,11.0
1459,22,-10.0
1460,20,1.0
1461,11,1.0
1462,24,-21.0
1463,33,-12.0
1464,12,0.0
1465,21,0.0
1466,21,-18.0
1467,19,-16.0
1468,18,3.0
1469,15,6.0
1470,21,0.0
1471,23,-2.0
1472,16,5.0
1473,12,0.0
1474,13,8.0
1475,8,13.0
1476,15,-3.0
1477,14,7.0
1478,10,11.0
1479,12,0.0
1480,15,-3.0
1481,14,7.0
1482,18,-15.0
1483,13,8.0
1484,10,11.0
1485,15,-3.0
1486,7,14.0
1487,13,-1.0
1488,13,8.0
1489,27,-15.0
1490,11,10.0
1491,19,-16.0
1492,21,-9.0
1493,15,-3.0
1494,22,-10.0
1495,14,-2.0
1496,10,11.0
1497,18,3.0
1498,15,-3.0
1499,15,-3.0
1500,46,-52.0
1501,13,8.0
1502,16,-4.0
1503,15,-12.0
1504,18,3.0
1505,17,-5.0
1506,28,-7.0
1507,7,14.0
1508,13,8.0
1509,26,-14.0
1510,11,10.0
1511,6,15.0
1512,15,-3.0
1513,34,-31.0
1514,17,4.0
1515,9,12.0
1516,20,1.0
1517,15,6.0
1518,20,-17.0
1519,12,0.0
1520,13,-1.0
1521,15,6.0
1522,18,-6.0
1523,12,0.0
1524,16,-13.0
1525,22,-1.0
1526,13,8.0
1527,12,9.0
1528,15,6.0
1529,15,6.0
1530,8,13.0
1531,13,8.0
1532,21,0.0
1533,9,12.0
1534,8,13.0
1535,27,-6.0
1536,19,2.0
1537,14,7.0
1538,8,13.0
1539,14,-2.0
1540,16,5.0
1541,10,11.0
1542,9,12.0
1543,25,-13.0
1544,20,-8.0
1545,12,9.0
