episode,steps,return
164,200,-380.0
165,138,-288.0
166,200,-371.0
167,11,-8.0
168,200,-416.0
169,157,-271.0
170,179,-302.0
171,46,-70.0
172,104,-164.0
173,200,-398.0
174,200,-362.0
175,200,-380.0
176,84,-126.0
177,200,-335.0
178,200,-353.0
179,200,-380.0
180,200,-371.0
181,135,-195.0
182,200,-344.0
183,200,-398.0
184,200,-425.0
185,119,-242.0
186,200,-389.0
187,84,-117.0
188,200,-353.0
189,56,-80.0
190,200,-380.0
191,183,-351.0
192,200,-353.0
193,176,-281.0
194,200,-335.0
195,122,-191.0
196,200,-407.0
197,200,-353.0
198,200,-434.0
199,84,-126.0
200,59,-74.0
201,135,-258.0
202,200,-344.0
203,73,-70.0
204,190,-403.0
205,200,-434.0
206,200,-398.0
207,200,-353.0
208,200,-407.0
209,62,-50.0
210,200,-443.0
211,200,-389.0
212,90,-159.0
213,161,-266.0
214,178,-301.0
215,66,-90.0
216,200,-452.0
217,116,-167.0
218,32,-38.0
219,107,-167.0
220,200,-389.0
221,200,-326.0
222,93,-144.0
223,16,5.0
224,80,-149.0
225,200,-389.0
226,68,-74.0
227,200,-407.0
228,200,-353.0
229,200,-344.0
230,168,-291.0
231,82,-124.0
232,155,-296.0
233,119,-233.0
234,196,-373.0
235,11,1.0
236,158,-245.0
237,83,-116.0
238,200,-389.0
239,200,-317.0
240,11,10.0
241,145,-250.0
242,200,-398.0
243,200,-335.0
244,55,-115.0
245,93,-153.0
246,138,-234.0
247,136,-178.0
248,104,-173.0
249,90,-159.0
250,200,-326.0
251,120,-234.0
252,200,-389.0
253,200,-353.0
254,132,-246.0
255,73,-124.0
256,200,-353.0
257,200,-371.0
258,184,-325.0
259,200,-389.0
260,200,-407.0
261,200,-380.0
262,175,-235.0
263,200,-389.0
264,38,-53.0
265,171,-312.0
266,190,-331.0
267,119,-206.0
268,175,-298.0
269,194,-353.0
270,72,-123.0
271,200,-362.0
272,200,-281.0
273,139,-271.0
274,200,-416.0
275,37,-70.0
276,59,-74.0
277,130,-172.0
278,200,-407.0
279,200,-371.0
280,149,-272.0
281,200,-353.0
282,200,-362.0
283,24,-21.0
284,200,-344.0
285,200,-404.0
286,200,-380.0
287,200,-389.0
288,135,-195.0
289,200,-389.0
290,151,-220.0
291,18,-15.0
292,167,-245.0
293,35,-32.0
294,181,-295.0
295,200,-389.0
296,84,-144.0
297,31,-28.0
298,47,-53.0
299,200,-407.0
300,113,-200.0
301,68,-74.0
302,64,-70.0
303,169,-247.0
304,155,-260.0
305,200,-335.0
306,200,-488.0
307,149,-254.0
308,147,-279.0
309,62,-113.0
310,200,-362.0
311,200,-407.0
312,161,-320.0
313,177,-354.0
314,109,-169.0
315,160,-265.0
316,62,-86.0
317,177,-309.0
318,29,-17.0
319,99,-123.0
320,73,-97.0
321,200,-362.0
322,89,-158.0
323,86,-110.0
324,29,-71.0
325,112,-217.0
326,118,-160.0
327,104,-164.0
328,115,-211.0
329,200,-353.0
330,200,-371.0
331,134,-203.0
332,161,-302.0
333,139,-226.0
334,146,-206.0
335,53,-50.0
336,55,-88.0
337,106,-184.0
338,200,-380.0
339,72,-78.0
340,200,-434.0
341,164,-242.0
342,200,-407.0
343,151,-238.0
344,108,-177.0
345,132,-192.0
346,200,-407.0
347,87,-111.0
348,20,-35.0
349,153,-294.0
350,7,5.0
351,189,-303.0
352,161,-293.0
353,17,-14.0
354,164,-278.0
355,114,-174.0
356,177,-300.0
357,40,-55.0
358,200,-326.0
359,47,-44.0
360,79,-103.0
361,128,-251.0
362,14,-11.0
363,94,-172.0
364,54,-69.0
365,87,-138.0
366,49,-82.0
367,172,-340.0
368,135,-285.0
369,200,-407.0
370,91,-142.0
371,52,-67.0
372,13,8.0
373,118,-187.0
374,200,-416.0
375,35,-59.0
376,14,-2.0
377,186,-372.0
378,45,-24.0
379,62,-59.0
380,66,-108.0
381,123,-138.0
382,50,-65.0
383,140,-191.0
384,119,-188.0
385,117,-186.0
386,200,-416.0
387,91,-169.0
388,164,-242.0
389,196,-328.0
390,138,-270.0
391,70,-130.0
392,116,-167.0
393,101,-161.0
394,101,-134.0
395,108,-231.0
396,105,-165.0
397,76,-91.0
398,58,-82.0
399,65,-98.0
400,7,14.0
401,143,-239.0
402,37,-43.0
403,200,-398.0
404,120,-216.0
405,200,-353.0
406,199,-349.0
407,148,-253.0
408,53,-113.0
409,57,-90.0
410,96,-174.0
411,13,-1.0
412,88,-130.0
413,85,-127.0
414,40,-55.0
415,148,-298.0
416,92,-161.0
417,161,-203.0
418,34,-22.0
419,146,-224.0
420,163,-295.0
421,99,-159.0
422,200,-407.0
423,18,-6.0
424,99,-150.0
425,119,-188.0
426,124,-193.0
427,15,-12.0
428,200,-398.0
429,18,-6.0
430,125,-212.0
431,30,-18.0
432,200,-380.0
433,75,-108.0
434,95,-164.0
435,144,-240.0
436,104,-173.0
437,186,-318.0
438,33,-30.0
439,117,-213.0
440,200,-344.0
441,100,-178.0
442,200,-371.0
443,63,-69.0
444,34,-31.0
445,53,-59.0
446,146,-260.0
447,102,-180.0
448,30,-18.0
449,39,-27.0
450,49,-46.0
451,157,-289.0
452,109,-169.0
453,126,-249.0
454,153,-231.0
455,114,-201.0
456,183,-279.0
457,60,-111.0
458,77,-110.0
459,179,-302.0
460,22,-10.0
461,9,3.0
462,138,-234.0
463,52,-58.0
464,70,-148.0
465,77,-74.0
466,86,-128.0
467,23,-20.0
468,12,0.0
469,61,-58.0
470,200,-371.0
471,7,14.0
472,87,-165.0
473,57,-72.0
474,57,-81.0
475,62,-131.0
476,60,-84.0
477,132,-174.0
478,200,-407.0
479,200,-407.0
480,100,-205.0
481,94,-154.0
482,18,-24.0
483,44,-59.0
484,93,-171.0
485,22,-19.0
486,13,8.0
487,95,-155.0
488,169,-355.0
489,38,-26.0
490,78,-147.0
491,85,-145.0
492,105,-174.0
493,54,-42.0
494,94,-181.0
495,7,14.0
496,83,-152.0
497,52,-67.0
498,101,-152.0
499,109,-169.0
500,64,-97.0
501,44,-59.0
502,146,-233.0
503,122,-173.0
504,114,-183.0
505,92,-143.0
506,84,-153.0
507,42,-57.0
508,86,-146.0
509,200,-380.0
510,71,-113.0
511,114,-219.0
512,98,-176.0
513,94,-145.0
514,135,-222.0
515,27,-24.0
516,79,-184.0
517,49,-73.0
518,14,-2.0
519,139,-253.0
520,26,-14.0
521,64,-88.0
522,78,-120.0
523,26,-14.0
524,114,-201.0
525,120,-216.0
526,50,-56.0
527,16,-4.0
528,78,-102.0
529,113,-245.0
530,130,-217.0
531,19,-16.0
532,60,-120.0
533,47,-62.0
534,27,-15.0
535,127,-214.0
536,56,-98.0
537,45,-60.0
538,184,-334.0
539,12,0.0
540,59,-119.0
541,82,-142.0
542,125,-221.0
543,175,-307.0
544,200,-380.0
545,13,8.0
546,18,-15.0
547,19,-25.0
548,111,-162.0
549,41,-56.0
550,39,-45.0
551,128,-269.0
552,72,-105.0
553,200,-407.0
554,111,-153.0
555,62,-131.0
556,15,-3.0
557,75,-117.0
558,200,-344.0
559,58,-64.0
560,37,-70.0
561,180,-330.0
562,124,-238.0
563,70,-94.0
564,36,-96.0
565,82,-187.0
566,11,1.0
567,39,-63.0
568,57,-108.0
569,121,-235.0
570,115,-184.0
571,40,-37.0
572,69,-129.0
573,48,-54.0
574,17,4.0
575,77,-101.0
576,196,-400.0
577,37,-70.0
578,54,-78.0
579,141,-246.0
580,44,-59.0
581,132,-210.0
582,12,9.0
583,123,-192.0
584,63,-78.0
585,62,-104.0
586,43,-40.0
587,39,-18.0
588,94,-163.0
589,95,-155.0
590,65,-98.0
591,118,-196.0
592,52,-67.0
593,114,-183.0
594,67,-100.0
595,15,-3.0
596,103,-145.0
597,198,-339.0
598,31,-37.0
599,27,-24.0
600,91,-151.0
601,16,-4.0
602,17,-14.0
603,43,-40.0
604,135,-267.0
605,73,-151.0
606,15,-12.0
607,72,-105.0
608,43,-40.0
609,180,-294.0
610,27,-24.0
611,38,-62.0
612,117,-240.0
613,25,-13.0
614,39,-45.0
615,13,8.0
616,33,-48.0
617,13,8.0
618,118,-151.0
619,105,-174.0
620,85,-118.0
621,18,-15.0
622,33,-30.0
623,18,-15.0
624,24,-12.0
625,47,-80.0
626,93,-144.0
627,43,-31.0
628,63,-105.0
629,79,-148.0
630,63,-96.0
631,173,-296.0
632,12,9.0
633,200,-371.0
634,107,-149.0
635,161,-293.0
636,89,-176.0
637,67,-136.0
638,60,-57.0
639,49,-46.0
640,16,5.0
641,9,3.0
642,71,-104.0
643,8,13.0
644,39,-36.0
645,25,-67.0
646,81,-168.0
647,12,0.0
648,25,-13.0
649,24,-21.0
650,64,-88.0
651,54,-69.0
652,46,-52.0
653,38,-80.0
654,41,-74.0
655,200,-389.0
656,129,-189.0
657,154,-277.0
658,112,-154.0
659,50,-65.0
660,103,-190.0
661,79,-121.0
662,13,8.0
663,28,-52.0
664,25,-4.0
665,66,-135.0
666,89,-158.0
667,65,-89.0
668,60,-66.0
669,25,-13.0
670,69,-111.0
671,16,5.0
672,109,-187.0
673,26,-32.0
674,145,-295.0
675,46,-43.0
676,16,-13.0
677,97,-157.0
678,43,-49.0
679,64,-79.0
680,13,8.0
681,79,-148.0
682,12,0.0
683,39,-54.0
684,20,-26.0
685,18,3.0
686,41,-38.0
687,151,-301.0
688,51,-75.0
689,128,-224.0
690,17,-14.0
691,17,-5.0
692,60,-66.0
693,44,-50.0
694,16,-31.0
695,39,-72.0
696,181,-313.0
697,33,-39.0
698,11,10.0
699,118,-187.0
700,17,-5.0
701,43,-67.0
702,52,-58.0
703,17,-14.0
704,12,9.0
705,120,-207.0
706,17,-5.0
707,124,-229.0
708,15,6.0
709,46,-70.0
710,20,-35.0
711,44,-68.0
712,25,-31.0
713,50,-92.0
714,46,-70.0
715,46,-61.0
716,38,-71.0
717,50,-38.0
718,32,-29.0
719,157,-271.0
720,25,-13.0
721,44,-113.0
722,16,-40.0
723,63,-87.0
724,47,-62.0
725,58,-100.0
726,118,-196.0
727,31,-28.0
728,114,-165.0
729,43,-49.0
730,42,-48.0
731,79,-139.0
732,89,-203.0
733,10,-7.0
734,15,6.0
735,31,-46.0
736,36,-33.0
737,89,-131.0
738,11,10.0
739,147,-333.0
740,19,-16.0
741,15,-3.0
742,58,-55.0
743,18,-24.0
744,10,2.0
745,20,-26.0
746,106,-148.0
747,61,-103.0
748,19,-7.0
749,28,-52.0
750,36,-33.0
751,89,-167.0
752,11,1.0
753,93,-198.0
754,58,-73.0
755,9,12.0
756,10,11.0
757,27,-60.0
758,17,4.0
759,36,-24.0
760,99,-132.0
761,12,9.0
762,188,-311.0
763,13,-1.0
764,84,-144.0
765,18,-15.0
766,39,-36.0
767,30,-54.0
768,18,-15.0
769,22,-1.0
770,110,-170.0
771,31,-37.0
772,23,-11.0
773,50,-83.0
774,74,-89.0
775,22,-19.0
776,52,-67.0
777,155,-224.0
778,83,-179.0
779,60,-120.0
780,18,-6.0
781,65,-80.0
782,71,-95.0
783,20,-26.0
784,20,-8.0
785,33,-39.0
786,50,-74.0
787,15,-21.0
788,24,-21.0
789,11,-8.0
790,7,14.0
791,23,-38.0
792,25,-22.0
793,41,-56.0
794,52,-94.0
795,65,-89.0
796,24,-3.0
797,38,-53.0
798,26,-32.0
799,40,-37.0
800,12,9.0
801,20,1.0
802,115,-175.0
803,21,-36.0
804,59,-56.0
805,55,-97.0
806,119,-197.0
807,57,-90.0
808,82,-124.0
809,37,-43.0
810,77,-101.0
811,36,-24.0
812,33,-39.0
813,48,-36.0
814,153,-249.0
815,14,-20.0
816,47,-80.0
817,64,-88.0
818,74,-134.0
819,19,-16.0
820,32,-29.0
821,154,-268.0
822,55,-106.0
823,29,-26.0
824,18,-15.0
825,28,-34.0
826,31,-64.0
827,44,-59.0
828,18,-6.0
829,43,-67.0
830,52,-58.0
831,11,10.0
832,17,-5.0
833,131,-245.0
834,38,-71.0
835,14,7.0
836,54,-78.0
837,13,-1.0
838,80,-167.0
839,13,-1.0
840,35,-32.0
841,56,-71.0
842,46,-61.0
843,15,-3.0
844,40,-28.0
845,67,-118.0
846,23,-29.0
847,24,-30.0
848,10,11.0
849,22,-37.0
850,53,-59.0
851,11,-8.0
852,16,-4.0
853,91,-151.0
854,14,7.0
855,28,-7.0
856,62,-86.0
857,26,-23.0
858,58,-73.0
859,10,-7.0
860,71,-149.0
861,13,8.0
862,51,-66.0
863,59,-74.0
864,12,-18.0
865,40,-46.0
866,42,-39.0
867,25,-13.0
868,24,-12.0
869,48,-54.0
870,44,-50.0
871,19,-7.0
872,18,3.0
873,14,7.0
874,10,11.0
875,37,-52.0
876,47,-89.0
877,19,-16.0
878,13,8.0
879,130,-208.0
880,23,-20.0
881,22,-10.0
882,150,-228.0
883,22,-19.0
884,49,-55.0
885,66,-117.0
886,85,-163.0
887,41,-56.0
888,67,-127.0
889,67,-91.0
890,54,-96.0
891,23,-20.0
892,28,-34.0
893,128,-215.0
894,71,-113.0
895,84,-117.0
896,15,-12.0
897,55,-97.0
898,9,3.0
899,15,-12.0
900,19,-16.0
901,98,-158.0
902,97,-130.0
903,20,1.0
904,40,-28.0
905,18,-15.0
906,12,0.0
907,67,-109.0
908,13,8.0
909,69,-111.0
910,26,-32.0
911,23,-11.0
912,19,-7.0
913,15,-12.0
914,12,0.0
915,33,-57.0
916,112,-145.0
917,114,-228.0
918,60,-93.0
919,86,-173.0
920,18,-6.0
921,21,-9.0
922,39,-27.0
923,8,13.0
924,78,-138.0
925,17,-5.0
926,27,-51.0
927,16,-4.0
928,23,-11.0
929,67,-82.0
930,16,5.0
931,64,-97.0
932,13,-1.0
933,33,-57.0
934,24,-48.0
935,22,-19.0
936,52,-67.0
937,12,0.0
938,15,-3.0
939,47,-44.0
940,16,-4.0
941,30,-54.0
942,38,-80.0
943,21,-18.0
944,18,-15.0
945,12,-9.0
946,18,-33.0
947,15,6.0
948,22,-19.0
949,23,-29.0
950,30,-45.0
951,58,-109.0
952,19,-7.0
953,38,-71.0
954,17,-23.0
955,121,-199.0
956,68,-101.0
957,66,-108.0
958,21,-27.0
959,87,-138.0
960,59,-83.0
961,17,-14.0
962,52,-76.0
963,13,-1.0
964,65,-98.0
965,14,-2.0
966,39,-63.0
967,36,-51.0
968,46,-61.0
969,21,-9.0
970,12,0.0
971,50,-47.0
972,11,10.0
973,54,-105.0
974,19,-16.0
975,24,-30.0
976,26,-5.0
977,14,-2.0
978,38,-80.0
979,13,8.0
980,18,-6.0
981,12,0.0
982,19,-7.0
983,54,-60.0
984,12,0.0
985,15,-3.0
986,29,-44.0
987,126,-213.0
988,65,-116.0
989,21,-9.0
990,44,-77.0
991,31,-28.0
992,14,7.0
993,46,-52.0
994,23,-29.0
995,14,-2.0
996,35,-32.0
997,79,-202.0
998,33,-21.0
999,33,-66.0
1000,22,-37.0
1001,21,-9.0
1002,40,-55.0
1003,45,-78.0
1004,27,-42.0
1005,63,-96.0
1006,20,-26.0
1007,31,-19.0
1008,28,-34.0
1009,12,0.0
1010,36,-51.0
1011,104,-191.0
1012,29,-53.0
1013,23,-20.0
1014,12,0.0
1015,29,-53.0
1016,19,-16.0
1017,11,10.0
1018,53,-95.0
1019,55,-115.0
1020,69,-93.0
1021,38,-35.0
1022,57,-45.0
1023,18,-15.0
1024,29,-53.0
1025,45,-78.0
1026,66,-126.0
1027,65,-89.0
1028,9,3.0
1029,21,-18.0
1030,20,-8.0
1031,14,7.0
1032,37,-79.0
1033,13,-10.0
1034,51,-48.0
1035,84,-153.0
1036,75,-90.0
1037,51,-75.0
1038,20,-8.0
1039,25,-4.0
1040,10,11.0
1041,18,-15.0
1042,11,10.0
1043,80,-122.0
1044,44,-95.0
1045,28,-34.0
1046,17,4.0
1047,65,-71.0
1048,18,3.0
1049,24,-21.0
1050,64,-115.0
1051,15,-12.0
1052,63,-114.0
1053,49,-73.0
1054,13,-10.0
1055,61,-121.0
1056,11,-8.0
1057,15,-3.0
1058,58,-127.0
1059,21,-36.0
1060,32,-29.0
1061,119,-197.0
1062,19,-7.0
1063,34,-58.0
1064,34,-49.0
1065,27,-6.0
1066,27,-24.0
1067,26,-32.0
1068,33,-48.0
1069,32,-38.0
1070,21,0.0
1071,58,-46.0
1072,34,-40.0
1073,69,-93.0
1074,27,-51.0
1075,17,4.0
1076,17,4.0
1077,13,-19.0
1078,19,-7.0
1079,22,-37.0
1080,18,-15.0
1081,13,-1.0
1082,28,-25.0
1083,19,2.0
1084,29,-44.0
1085,13,8.0
1086,13,-1.0
1087,37,-43.0
1088,14,7.0
1089,21,-18.0
1090,11,10.0
1091,44,-77.0
1092,27,-42.0
1093,31,-28.0
1094,15,6.0
1095,31,-28.0
1096,21,-18.0
1097,11,10.0
1098,14,-11.0
1099,19,-25.0
1100,10,-7.0
1101,19,-16.0
1102,56,-80.0
1103,30,-9.0
1104,37,-52.0
1105,43,-67.0
1106,54,-78.0
1107,9,3.0
1108,23,-11.0
1109,20,-26.0
1110,14,-2.0
1111,23,-2.0
1112,23,-11.0
1113,22,-19.0
1114,9,12.0
1115,37,-52.0
1116,86,-146.0
1117,30,-36.0
1118,35,-32.0
1119,17,4.0
1120,30,-27.0
1121,21,-36.0
1122,22,-28.0
1123,26,-50.0
1124,20,1.0
1125,26,-32.0
1126,31,-28.0
1127,32,-38.0
1128,17,4.0
1129,20,-17.0
1130,26,-32.0
1131,62,-77.0
1132,9,3.0
1133,16,-13.0
1134,13,8.0
1135,19,2.0
1136,61,-103.0
1137,44,-50.0
1138,21,-36.0
1139,16,-22.0
1140,13,-1.0
1141,10,11.0
1142,14,-2.0
1143,12,9.0
1144,21,-18.0
1145,22,-19.0
1146,21,-9.0
1147,17,-5.0
1148,34,-67.0
1149,20,-53.0
1150,36,-42.0
1151,40,-64.0
1152,13,8.0
1153,13,-10.0
1154,14,7.0
1155,15,-3.0
1156,46,-52.0
1157,19,-7.0
1158,19,-7.0
1159,17,-14.0
1160,10,2.0
1161,20,-26.0
1162,19,-7.0
1163,16,-4.0
1164,33,-48.0
1165,11,10.0
1166,12,-9.0
1167,36,-15.0
1168,22,-28.0
1169,18,-15.0
1170,17,-5.0
1171,16,5.0
1172,48,-72.0
1173,24,-12.0
1174,27,-42.0
1175,21,0.0
1176,35,-41.0
1177,14,7.0
1178,11,10.0
1179,16,-4.0
1180,30,-18.0
1181,17,-14.0
1182,12,0.0
1183,15,6.0
1184,13,-1.0
1185,21,-45.0
1186,19,-16.0
1187,22,-37.0
1188,19,2.0
1189,21,-27.0
1190,16,-13.0
1191,19,2.0
1192,15,-3.0
1193,33,-57.0
1194,7,14.0
1195,22,-19.0
1196,13,8.0
1197,34,-49.0
1198,27,-51.0
1199,31,-19.0
1200,20,-44.0
1201,9,12.0
1202,19,2.0
1203,29,-26.0
1204,52,-49.0
1205,9,12.0
1206,26,-23.0
1207,18,3.0
1208,13,-1.0
1209,23,-38.0
1210,19,-7.0
1211,25,-4.0
1212,27,-51.0
1213,23,-11.0
1214,7,14.0
1215,22,-19.0
1216,31,-28.0
1217,15,6.0
1218,10,2.0
1219,30,-18.0
1220,22,-28.0
1221,36,-24.0
1222,17,-5.0
1223,16,-13.0
1224,18,-33.0
1225,19,-25.0
1226,49,-82.0
1227,60,-93.0
1228,22,-28.0
1229,14,-2.0
1230,33,-48.0
1231,20,-8.0
1232,21,-9.0
1233,28,-25.0
1234,16,-4.0
1235,14,7.0
1236,24,-57.0
1237,58,-109.0
1238,20,-44.0
1239,16,5.0
1240,26,-32.0
1241,19,-16.0
1242,19,-7.0
1243,53,-77.0
1244,27,-6.0
1245,16,-22.0
1246,48,-54.0
1247,13,8.0
1248,34,-40.0
1249,26,-23.0
1250,56,-89.0
1251,20,-17.0
1252,17,-5.0
1253,7,5.0
1254,21,0.0
1255,23,-11.0
1256,24,-30.0
1257,38,-62.0
1258,15,-3.0
1259,26,-32.0
1260,18,3.0
1261,20,-17.0
1262,11,10.0
1263,18,-42.0
1264,9,12.0
1265,25,-22.0
1266,26,-23.0
1267,40,-55.0
1268,102,-198.0
1269,13,-10.0
1270,15,6.0
1271,55,-70.0
1272,13,8.0
1273,29,-53.0
1274,22,-10.0
1275,15,-3.0
1276,21,-18.0
1277,27,-42.0
1278,23,-29.0
1279,21,-36.0
1280,21,-27.0
1281,18,-6.0
1282,28,-7.0
1283,18,-24.0
1284,14,-11.0
1285,15,6.0
1286,48,-72.0
1287,13,-19.0
1288,16,5.0
1289,12,0.0
1290,41,-56.0
1291,42,-57.0
1292,15,6.0
1293,18,-6.0
1294,15,-21.0
1295,20,-44.0
1296,35,-32.0
1297,38,-35.0
1298,37,-43.0
1299,17,4.0
1300,15,6.0
1301,15,-3.0
1302,77,-128.0
1303,25,-22.0
1304,30,-45.0
1305,16,5.0
1306,17,-23.0
1307,66,-90.0
1308,16,-4.0
1309,16,5.0
1310,22,-10.0
1311,18,-6.0
1312,9,12.0
1313,22,-37.0
1314,76,-73.0
1315,14,-2.0
1316,35,-59.0
1317,20,-26.0
1318,15,-3.0
1319,12,0.0
1320,21,-18.0
1321,26,-32.0
1322,21,-9.0
1323,17,-5.0
1324,11,10.0
1325,35,-50.0
1326,11,-8.0
1327,22,-1.0
1328,30,-36.0
1329,16,5.0
1330,14,-11.0
1331,76,-100.0
1332,17,-5.0
1333,19,-7.0
1334,17,-41.0
1335,17,4.0
1336,17,-14.0
1337,17,4.0
1338,14,7.0
1339,22,-10.0
1340,42,-57.0
1341,23,-29.0
1342,23,-29.0
1343,9,12.0
1344,17,4.0
1345,17,-32.0
1346,27,-15.0
1347,25,-31.0
1348,19,-7.0
1349,13,8.0
1350,52,-103.0
1351,21,-18.0
1352,21,-36.0
1353,22,-19.0
1354,34,-40.0
1355,15,-3.0
1356,24,-21.0
1357,21,-9.0
1358,16,-4.0
1359,14,-11.0
1360,10,11.0
1361,24,-21.0
1362,19,-7.0
1363,76,-154.0
1364,27,-51.0
1365,11,1.0
1366,12,0.0
1367,18,-15.0
1368,35,-41.0
1369,23,-29.0
1370,49,-100.0
1371,10,11.0
1372,41,-47.0
1373,21,0.0
1374,24,-21.0
1375,15,-12.0
1376,35,-68.0
1377,10,11.0
1378,30,-27.0
1379,13,-10.0
1380,45,-60.0
1381,20,-8.0
1382,23,-20.0
1383,16,-4.0
1384,24,-30.0
1385,19,-25.0
1386,16,-13.0
1387,21,-9.0
1388,28,-43.0
1389,60,-93.0
1390,21,-27.0
1391,17,4.0
1392,22,-37.0
1393,7,14.0
1394,15,-3.0
1395,28,-52.0
1396,11,1.0
1397,19,2.0
1398,13,-10.0
1399,11,1.0
1400,11,10.0
1401,9,12.0
1402,45,-87.0
1403,15,-12.0
1404,10,11.0
1405,32,-74.0
1406,43,-58.0
1407,17,-5.0
1408,17,-5.0
1409,12,9.0
1410,10,2.0
1411,24,-12.0
1412,33,-39.0
1413,15,6.0
1414,15,-30.0
1415,19,2.0
1416,14,-11.0
1417,31,-82.0
1418,10,11.0
1419,18,-33.0
1420,55,-106.0
1421,32,-38.0
1422,28,-16.0
1423,18,-24.0
1424,22,-10.0
1425,13,8.0
1426,19,-7.0
1427,17,-5.0
1428,36,-51.0
1429,24,-39.0
1430,22,-10.0
1431,36,-69.0
1432,53,-86.0
1433,18,-6.0
1434,21,-18.0
1435,37,-43.0
1436,18,-15.0
1437,20,1.0
1438,19,-7.0
1439,45,-60.0
1440,8,13.0
1441,52,-130.0
1442,14,-2.0
1443,35,-50.0
1444,22,-10.0
1445,21,-18.0
1446,11,1.0
1447,14,-2.0
1448,17,-5.0
1449,23,-47.0
1450,13,-1.0
1451,24,-30.0
1452,18,-6.0
1453,20,-8.0
1454,9,3.0
1455,48,-36.0
1456,16,-4.0
1457,49,-73.0
1458,14,-11.0
1459,27,-42.0
1460,33,-30.0
1461,24,-30.0
1462,36,-42.0
1463,47,-44.0
1464,15,-3.0
1465,37,-16.0
1466,31,-28.0
1467,17,4.0
1468,14,7.0
1469,30,-54.0
1470,45,-78.0
1471,26,-23.0
1472,30,-72.0
1473,16,-4.0
1474,20,-8.0
1475,21,-27.0
1476,14,-11.0
1477,17,-14.0
1478,15,-12.0
1479,13,8.0
1480,19,-25.0
1481,22,-19.0
1482,23,-2.0
1483,25,-31.0
1484,10,11.0
1485,18,-24.0
1486,10,-16.0
1487,23,-20.0
1488,28,-25.0
1489,15,-3.0
1490,19,-16.0
1491,19,-25.0
1492,26,-32.0
1493,17,-5.0
1494,26,-5.0
1495,15,6.0
1496,9,12.0
1497,27,-51.0
1498,22,-19.0
1499,20,-35.0
1500,26,-5.0
1501,23,-38.0
1502,25,-4.0
1503,18,-15.0
1504,18,-33.0
1505,20,-17.0
1506,27,-24.0
1507,11,1.0
1508,14,7.0
1509,47,-62.0
1510,18,-15.0
1511,11,10.0
1512,13,8.0
1513,37,-79.0
1514,25,-22.0
1515,14,-2.0
